number,start tick,start frame,freezetime end tick,freezetime end frame,end tick,end frame,end officially tick,end officially frame,team a name,team b name,score team a,score team b,team a side,team b side,team a start money,team b start money,team a equipment value,team b equipment value,team a money spent,team b money spent,team a economy type,team b economy type,duration,end reason,winner name,winner side,overtime number,match checksum
1,567,728,9156,12059,14149,17874,14597,18469,Spirit,G2 Esports,0,1,3,2,4000,4000,4650,4300,3350,3500,pistol,pistol,213951,9,G2 Esports,2,0,94af43cd62a85e74
2,14597,18469,15877,20281,21743,27344,22191,27982,Spirit,G2 Esports,0,2,3,2,11350,18550,11600,18900,11000,17700,force-buy,semi,110744,9,G2 Esports,2,0,94af43cd62a85e74
3,22191,27982,23471,29821,26420,33383,26868,34073,Spirit,G2 Esports,0,3,3,2,13250,19200,2100,24000,1500,13000,eco,full,67394,9,G2 Esports,2,0,94af43cd62a85e74
4,26868,34073,28148,35827,36286,45604,36734,46276,Spirit,G2 Esports,0,4,3,2,26250,23950,26250,24000,25250,3600,full,full,143886,1,G2 Esports,2,0,94af43cd62a85e74
5,38935,49327,40215,51412,49160,61902,49608,62565,Spirit,G2 Esports,0,5,3,2,19000,39650,10300,26750,9400,20600,semi,full,156913,1,G2 Esports,2,0,94af43cd62a85e74
6,49608,62565,50888,64358,58522,73419,58970,74080,Spirit,G2 Esports,0,6,3,2,27500,37850,28300,27550,24500,13100,full,full,135438,1,G2 Esports,2,0,94af43cd62a85e74
7,61227,76953,62507,78833,69161,86754,69609,87414,Spirit,G2 Esports,1,6,3,2,20600,42650,29450,27050,9750,13350,full,full,122298,8,Spirit,3,0,94af43cd62a85e74
8,69609,87414,70889,89366,79865,100084,80313,100771,Spirit,G2 Esports,2,6,3,2,28400,37000,28900,27050,17500,26450,full,full,158098,7,Spirit,3,0,94af43cd62a85e74
9,80313,100771,81593,102512,89727,112074,90175,112692,Spirit,G2 Esports,3,6,3,2,29800,24250,29550,23950,19000,22750,full,full,141041,7,Spirit,3,0,94af43cd62a85e74
10,92605,115639,93885,117578,98056,122802,98504,123478,Spirit,G2 Esports,3,7,3,2,29700,17500,30950,18300,19900,16900,full,force-buy,89381,9,G2 Esports,2,0,94af43cd62a85e74
11,98504,123478,99784,125261,105584,132247,106032,132952,Spirit,G2 Esports,4,7,3,2,19400,18950,19050,25450,18050,9700,force-buy,full,109421,8,Spirit,3,0,94af43cd62a85e74
12,106032,132952,107312,134734,112323,140792,113283,141938,Spirit,G2 Esports,4,8,3,2,19200,19150,30050,19600,16600,18800,full,force-buy,97829,9,G2 Esports,2,0,94af43cd62a85e74
13,113283,141938,126677,158561,131869,164564,132317,165256,Spirit,G2 Esports,4,9,2,3,4000,4000,5650,4400,3450,3400,pistol,pistol,282331,8,G2 Esports,3,0,94af43cd62a85e74
14,132317,165256,133597,167160,137946,172446,138394,173122,Spirit,G2 Esports,4,10,2,3,10350,18350,2000,20350,1200,18000,eco,semi,89718,8,G2 Esports,3,0,94af43cd62a85e74
15,138394,173122,139674,174980,146252,183097,146700,183717,Spirit,G2 Esports,5,10,2,3,21450,18400,22100,24500,21100,11200,full,full,124470,9,Spirit,2,0,94af43cd62a85e74
16,146700,183717,147980,185450,152206,190615,152654,191231,Spirit,G2 Esports,6,10,2,3,18400,14200,25500,2000,4900,1400,full,eco,86074,9,Spirit,2,0,94af43cd62a85e74
17,155027,194130,156307,195941,162874,204023,163322,204672,Spirit,G2 Esports,6,11,2,3,31550,22300,26500,23000,2700,21800,full,full,123446,8,G2 Esports,3,0,94af43cd62a85e74
18,163322,204672,164602,206482,172073,215504,172521,216115,Spirit,G2 Esports,7,11,2,3,36750,18650,27150,25400,26150,16300,full,full,135163,1,Spirit,2,0,94af43cd62a85e74
19,174643,218687,175923,220531,181869,227804,182317,228441,Spirit,G2 Esports,7,12,2,3,28700,9450,27150,27850,10050,6300,full,full,113763,8,G2 Esports,3,0,94af43cd62a85e74
20,184815,231965,186095,233798,193190,242252,193190,242252,Spirit,G2 Esports,7,13,2,3,11600,21650,26150,30550,25350,17300,full,full,128363,8,G2 Esports,3,0,94af43cd62a85e74
