name,steamid,score,team name,kills,assists,deaths,headshots,hs %,k/d,kast,avg damages per round,avg kills per round,avg death per round,utility_damage_per_round,mvp,rank type,rank,old rank,win count,bomb planted,bomb defused,hostage rescued,health damage,armor damage,utility damage,1v1,1v2,1v3,1v4,1v5,1v1 won,1v2 won,1v3 won,1v4 won,1v5 won,1v1 lost,1v2 lost,1v3 lost,1v4 lost,1v5 lost,first kill,first death,trade kill,trade death,first trade kill,first trade death,1k,2k,3k,4k,5k,htlv 2,htlv,crosshair share code,color,inspect weapon count,match checksum
Twistzz,76561198016255205,40,Liquid,17,7,12,11,64,1.416667,84.210526,110.052635,0.894737,0.631579,1.315789,3,-1,0,0,0,0,0,0,2091,321,25,4,6,7,6,5,2,0,0,0,0,2,6,7,6,5,1,1,2,2,0,0,5,1,2,1,0,1.501842,1.445749,CSGO-q99Hx-U4kaC-ADdXa-5ie6O-udBAA,1,0,387c0cf5e98d763b
YEKINDAR,76561198134401925,14,Liquid,6,4,15,3,50,0.400000,52.631580,42.789474,0.315789,0.789474,3.000000,0,-1,0,0,0,0,0,0,813,109,57,3,5,6,5,4,2,0,0,0,0,1,5,6,5,4,4,6,0,2,0,1,4,1,0,0,0,0.455796,0.466550,CSGO-ufZUO-V27Te-WQRmC-LhG9C-6AU8N,2,0,387c0cf5e98d763b
malbsMd,76561198080703143,47,G2 Esports,18,4,11,12,66,1.636364,78.947372,99.736839,0.947368,0.578947,5.368421,1,-1,0,0,0,2,0,0,1895,301,102,4,6,7,6,5,2,0,0,0,0,2,6,7,6,5,4,0,4,4,0,0,6,4,0,1,0,1.488219,1.441178,CSGO-uDwac-fNMzW-mDZGF-yzxYi-yrmHB,3,0,387c0cf5e98d763b
huNter,76561198012872053,23,G2 Esports,9,5,13,6,66,0.692308,78.947372,49.789474,0.473684,0.684211,5.842105,3,-1,0,0,0,0,1,0,946,172,111,2,4,5,4,3,2,0,0,0,0,0,4,5,4,3,0,0,1,5,0,0,3,3,0,0,0,0.868114,0.745619,CSGO-Ada2M-V2AQC-8Bzj2-xjuiY-k8aYO,1,0,387c0cf5e98d763b
NiKo,76561198041683378,56,G2 Esports,21,7,8,12,57,2.625000,84.210526,127.947365,1.105263,0.421053,12.631579,3,-1,0,0,0,1,0,0,2431,322,240,3,5,6,5,4,2,0,0,0,0,1,5,6,5,4,5,3,2,0,0,0,7,2,2,1,0,1.853260,1.824352,CSGO-AkPyt-nmLaD-WGLRH-Nn8QV-OSc3K,4,0,387c0cf5e98d763b
jks,76561197977105184,31,Liquid,13,3,13,7,53,1.000000,57.894737,57.421051,0.684211,0.684211,13.789474,2,-1,0,0,0,1,1,0,1091,351,262,5,7,8,7,6,3,1,1,1,1,2,6,7,6,5,0,2,4,1,0,1,2,2,1,1,0,0.910329,1.165751,CSGO-Zrcuq-45WTL-8GQo4-EwP2y-eGhnL,3,0,387c0cf5e98d763b
ultimate,76561198283989223,18,Liquid,8,2,14,1,12,0.571429,57.894737,41.842106,0.421053,0.736842,0.052632,1,-1,0,0,0,0,0,0,795,31,1,4,6,7,6,5,2,0,0,0,0,2,6,7,6,5,2,1,1,4,0,0,4,2,0,0,0,0.599729,0.628071,CSGO-ZosBy-kzJ3j-OXLOM-WE83y-a3JzN,4,0,387c0cf5e98d763b
Snax,76561197982141573,31,G2 Esports,7,6,11,3,42,0.636364,84.210526,44.421051,0.368421,0.578947,3.526316,3,-1,0,0,0,3,1,0,844,183,67,4,6,7,6,5,3,1,1,1,1,1,5,6,5,4,1,3,3,6,0,3,5,1,0,0,0,0.859711,0.682703,CSGO-5bUCK-Nvfe6-65ff9-R4ZEU-Nr3xK,0,0,387c0cf5e98d763b
m0NESY,76561198074762801,35,G2 Esports,13,1,11,7,53,1.181818,78.947372,63.526318,0.684211,0.578947,1.526316,3,-1,0,0,0,1,1,0,1207,136,29,4,6,7,6,5,2,0,0,0,0,2,6,7,6,5,1,2,3,2,0,1,4,3,1,0,0,1.129158,1.099192,CSGO-s5Qbj-nvF89-cJjDd-mRdSG-5Yt4N,2,0,387c0cf5e98d763b
NAF-FLY,76561198001151695,29,Liquid,10,4,14,6,60,0.714286,68.421051,67.105263,0.526316,0.736842,11.105263,0,-1,0,0,0,2,0,0,1275,303,211,5,7,8,7,6,2,0,0,0,0,3,7,8,7,6,1,1,3,1,0,0,6,2,0,0,0,0.858883,0.716018,CSGO-J29Jc-WDCwx-VdLUG-szY5O-33LsE,0,0,387c0cf5e98d763b
