frame,tick,round,opponents,side,won,steamid,name,survived,kill_count,match checksum
11556,9405,1,4,2,0,76561197972242917,JACKZ,0,0,feb54802b6a9c832
18706,15029,2,5,2,0,76561198063336407,Spinx,0,0,feb54802b6a9c832
25371,20227,3,4,2,0,76561198113666193,ZywOo,0,1,feb54802b6a9c832
45772,36121,5,3,3,0,76561198855375325,Jimpphat,0,0,feb54802b6a9c832
52380,41328,6,2,2,0,76561197989744167,apEX,0,0,feb54802b6a9c832
62448,49383,7,4,3,0,76561198193174134,xertioN,1,0,feb54802b6a9c832
76246,60402,8,4,3,0,76561198355739212,torzsi,0,0,feb54802b6a9c832
81180,64172,9,4,3,0,76561198193174134,xertioN,0,0,feb54802b6a9c832
102096,80478,11,3,3,0,76561198193174134,xertioN,0,0,feb54802b6a9c832
109560,86141,12,5,2,0,76561198113666193,ZywOo,0,1,feb54802b6a9c832
129459,102052,13,5,2,0,76561198355739212,torzsi,0,0,feb54802b6a9c832
137427,108399,14,3,2,0,76561198150673360,siuhy,0,1,feb54802b6a9c832
147775,116556,15,3,2,0,76561198193174134,xertioN,0,1,feb54802b6a9c832
157582,124267,16,4,2,0,76561198355739212,torzsi,0,0,feb54802b6a9c832
172347,135946,17,3,3,0,76561197978835160,flameZ,0,0,feb54802b6a9c832
178078,140274,18,4,2,0,76561198855375325,Jimpphat,0,0,feb54802b6a9c832
186612,146866,19,4,2,0,76561198193174134,xertioN,0,1,feb54802b6a9c832
