name,steamid,score,team name,kills,assists,deaths,headshots,hs %,k/d,kast,avg damages per round,avg kills per round,avg death per round,utility_damage_per_round,mvp,rank type,rank,old rank,win count,bomb planted,bomb defused,hostage rescued,health damage,armor damage,utility damage,1v1,1v2,1v3,1v4,1v5,1v1 won,1v2 won,1v3 won,1v4 won,1v5 won,1v1 lost,1v2 lost,1v3 lost,1v4 lost,1v5 lost,first kill,first death,trade kill,trade death,first trade kill,first trade death,1k,2k,3k,4k,5k,htlv 2,htlv,crosshair share code,color,inspect weapon count,match checksum
siuhy,76561198150673360,29,MOUZ,10,4,18,5,50,0.555556,59.090908,56.090908,0.454545,0.818182,1.000000,2,-1,0,0,0,3,0,0,1234,305,22,5,7,7,9,3,2,1,0,0,0,3,6,7,9,3,1,1,6,5,0,0,4,3,0,0,0,0.647287,0.607571,CSGO-ictiP-ntzq2-3H5eD-OWWqR-EUx9H,0,0,95b841ba110bc66
cadiaN,76561198004115516,31,Astralis,12,2,11,5,41,1.090909,81.818184,52.636364,0.545455,0.500000,4.227273,3,-1,0,0,0,2,0,0,1158,138,93,5,7,7,9,3,3,2,1,1,1,2,5,6,8,2,1,3,0,3,0,3,6,3,0,0,0,1.041220,0.943751,CSGO-epZ4P-q6Nyk-MuvPW-bD24O-uhmwG,0,0,95b841ba110bc66
stavn,76561198022365638,37,Astralis,13,8,13,7,53,1.000000,81.818184,62.772728,0.590909,0.590909,2.363636,3,-1,0,0,0,1,0,0,1381,158,52,5,7,7,9,3,2,1,0,0,0,3,6,7,9,3,2,2,5,1,0,0,9,2,0,0,0,1.091669,0.881011,CSGO-R4VWt-GuLXO-er6Ha-QJZN3-qdq3B,2,0,95b841ba110bc66
Jimpphat,76561198855375325,36,MOUZ,11,5,16,8,72,0.687500,77.272728,69.636360,0.500000,0.727273,5.954545,3,-1,0,0,0,2,0,0,1532,228,131,4,6,6,8,2,2,1,0,0,0,2,5,6,8,2,2,0,4,8,0,0,8,0,1,0,0,0.915622,0.719898,CSGO-bopnR-iKr5Z-75B9Z-T3uyu-FZQ3A,1,0,95b841ba110bc66
dev1ce,76561197987713664,43,Astralis,17,4,10,4,23,1.700000,81.818184,84.681816,0.772727,0.454545,5.636364,2,-1,0,0,0,2,0,0,1863,150,124,5,7,7,9,3,3,2,1,1,1,2,5,6,8,2,2,3,4,1,0,0,9,4,0,0,0,1.373485,1.197178,CSGO-cnets-4GBkX-aKhsR-RnZHw-4jdBN,4,0,95b841ba110bc66
Staehr,76561198005107817,46,Astralis,20,4,14,9,45,1.428571,77.272728,100.727272,0.909091,0.636364,5.409091,3,-1,0,0,0,0,0,0,2216,306,119,5,7,7,9,3,2,1,0,0,0,3,6,7,9,3,4,2,2,3,0,1,8,3,2,0,0,1.412622,1.294241,CSGO-tcLe2-hWr4m-YLDyq-LxskU-fcEBM,3,0,95b841ba110bc66
torzsi,76561198355739212,27,MOUZ,10,4,17,6,60,0.588235,72.727272,62.636364,0.454545,0.772727,0.909091,1,-1,0,0,0,0,0,0,1378,153,20,8,10,10,12,6,3,2,1,1,1,5,8,9,11,5,1,1,4,1,0,0,8,1,0,0,0,0.792001,0.592013,CSGO-hP4eK-PqkTQ-jo4T7-cmpxc-ZHZML,4,0,95b841ba110bc66
jabbi,76561198120557348,44,Astralis,21,3,15,15,71,1.400000,95.454544,88.909088,0.954545,0.681818,2.863636,2,-1,0,0,0,0,0,0,1956,307,63,3,5,5,7,1,2,1,0,0,0,1,4,5,7,1,0,3,3,6,0,1,9,6,0,0,0,1.518067,1.215944,CSGO-tcLe2-hWr4m-YLDyq-LxskU-fcEBM,1,0,95b841ba110bc66
Brollan,76561198138828475,40,MOUZ,17,4,15,7,41,1.133333,72.727272,73.363640,0.772727,0.681818,3.954545,1,-1,0,0,0,0,0,0,1614,260,87,7,9,9,11,5,2,1,0,0,0,5,8,9,11,5,2,2,6,4,0,1,10,2,1,0,0,1.149789,1.037669,CSGO-QOS5y-kyeKF-7ExW2-ZH3K8-dv6KQ,2,0,95b841ba110bc66
xertioN,76561198193174134,35,MOUZ,15,4,17,11,73,0.882353,68.181816,67.500000,0.681818,0.772727,0.000000,2,-1,0,0,0,0,0,0,1485,250,0,4,6,6,8,2,2,1,0,0,0,2,5,6,8,2,7,5,2,7,0,2,5,5,0,0,0,0.970822,0.887365,CSGO-YM3TK-ZRY9b-VhAvk-qsONh-TsKjC,3,0,95b841ba110bc66
