number,start tick,start frame,freezetime end tick,freezetime end frame,end tick,end frame,end officially tick,end officially frame,team a name,team b name,score team a,score team b,team a side,team b side,team a start money,team b start money,team a equipment value,team b equipment value,team a money spent,team b money spent,team a economy type,team b economy type,duration,end reason,winner name,winner side,overtime number,match checksum
1,574,786,11149,14498,13789,17640,14237,18333,Spirit,G2 Esports,1,0,3,2,4000,4000,4450,4350,3450,3550,pistol,pistol,209287,8,Spirit,3,0,428db1f9ec319bd3
2,14237,18333,15517,20155,21273,26822,21721,27453,Spirit,G2 Esports,2,0,3,2,18300,10550,19550,1600,16150,1000,semi,eco,105413,8,Spirit,3,0,428db1f9ec319bd3
3,21721,27453,23001,29311,28972,36476,29420,37160,Spirit,G2 Esports,2,1,3,2,20500,21850,26600,23000,10800,21600,full,full,112044,1,G2 Esports,2,0,428db1f9ec319bd3
4,29420,37160,30700,39022,37043,46785,37491,47432,Spirit,G2 Esports,2,2,3,2,16800,18950,26300,25200,15150,8400,full,full,119520,9,G2 Esports,2,0,428db1f9ec319bd3
5,37491,47432,38771,49310,44581,56237,45029,56830,Spirit,G2 Esports,2,3,3,2,12350,28600,2800,27250,2400,16300,eco,full,109337,9,G2 Esports,2,0,428db1f9ec319bd3
6,46949,59287,48229,61183,55044,69432,55492,70065,Spirit,G2 Esports,2,4,3,2,22550,29950,23550,27150,22350,12700,full,full,125977,9,G2 Esports,2,0,428db1f9ec319bd3
7,55492,70065,56772,71946,62157,78391,62605,79026,Spirit,G2 Esports,3,4,3,2,15600,35300,8250,27250,8050,26550,semi,full,103389,8,Spirit,3,0,428db1f9ec319bd3
8,62605,79026,63885,80773,70065,88045,70513,88720,Spirit,G2 Esports,4,4,3,2,25300,15750,29400,2500,6050,2100,full,eco,111995,8,Spirit,3,0,428db1f9ec319bd3
9,70513,88720,71793,90530,79153,99425,79601,100093,Spirit,G2 Esports,5,4,3,2,36600,23450,30300,24200,9500,22800,full,full,132931,12,Spirit,3,0,428db1f9ec319bd3
10,79601,100093,80881,102069,86367,108701,86815,109317,Spirit,G2 Esports,6,4,3,2,44850,10650,30700,2800,13400,2450,full,eco,106891,8,Spirit,3,0,428db1f9ec319bd3
11,88762,111832,90042,113754,95604,120498,96052,121202,Spirit,G2 Esports,7,4,3,2,49200,23000,30600,23500,8600,22300,full,full,107611,8,Spirit,3,0,428db1f9ec319bd3
12,96052,121202,97332,123013,101229,127731,102189,128903,Spirit,G2 Esports,7,5,3,2,58150,18300,31300,18550,18450,17850,full,force-buy,81075,9,G2 Esports,2,0,428db1f9ec319bd3
13,102189,128903,117123,147906,121287,152811,121735,153492,Spirit,G2 Esports,7,6,2,3,4000,4000,4350,4300,3350,3300,pistol,pistol,296882,7,G2 Esports,3,0,428db1f9ec319bd3
14,121735,153492,123015,155379,129560,163356,130008,164070,Spirit,G2 Esports,7,7,2,3,14050,20000,4300,23650,3900,19900,eco,full,122488,8,G2 Esports,3,0,428db1f9ec319bd3
15,130008,164070,131288,165867,138648,174727,139096,175347,Spirit,G2 Esports,7,8,2,3,22850,17850,22800,27150,21900,6900,full,full,132335,12,G2 Esports,3,0,428db1f9ec319bd3
16,141684,178568,142964,180335,149348,188196,149796,188834,Spirit,G2 Esports,7,9,2,3,6750,27800,18650,29000,6150,6400,force-buy,full,119557,8,G2 Esports,3,0,428db1f9ec319bd3
17,149796,188834,151076,190672,153063,193124,153511,193742,Spirit,G2 Esports,7,10,2,3,17900,39150,10150,30550,10250,12350,semi,full,53271,8,G2 Esports,3,0,428db1f9ec319bd3
18,153511,193742,154791,195617,160069,202062,160517,202700,Spirit,G2 Esports,7,11,2,3,25250,44350,24300,31450,23600,13700,full,full,103315,7,G2 Esports,3,0,428db1f9ec319bd3
19,162437,205382,163717,207232,172620,217744,173068,218456,Spirit,G2 Esports,7,12,2,3,22950,49550,23400,31100,22400,23450,full,full,153507,7,G2 Esports,3,0,428db1f9ec319bd3
20,173068,218456,174348,220298,183081,230712,183081,230712,Spirit,G2 Esports,7,13,2,3,22250,30550,22500,33000,21300,27400,full,full,152191,7,G2 Esports,3,0,428db1f9ec319bd3
