number,start tick,start frame,freezetime end tick,freezetime end frame,end tick,end frame,end officially tick,end officially frame,team a name,team b name,score team a,score team b,team a side,team b side,team a start money,team b start money,team a equipment value,team b equipment value,team a money spent,team b money spent,team a economy type,team b economy type,duration,end reason,winner name,winner side,overtime number,match checksum
1,526,690,7743,9557,13001,15607,13449,16183,G2 Esports,Vitality,1,0,3,2,4000,4000,4600,4850,3300,3450,pistol,pistol,185396,8,G2 Esports,3,0,afd99b702c5aafc4
2,13449,16183,14729,17896,17528,21174,17976,21812,G2 Esports,Vitality,2,0,3,2,18450,10650,19650,1100,17200,300,semi,eco,62030,8,G2 Esports,3,0,afd99b702c5aafc4
3,17976,21812,19256,23656,22625,27753,23073,28391,G2 Esports,Vitality,2,1,3,2,20200,22350,22750,23000,5700,22000,full,full,73838,9,Vitality,2,0,afd99b702c5aafc4
4,23073,28391,24353,30359,31197,38672,31645,39297,G2 Esports,Vitality,2,2,3,2,22700,18100,23100,23800,22100,15100,full,full,127777,9,Vitality,2,0,afd99b702c5aafc4
5,31645,39297,32925,41116,35863,44658,36311,45355,G2 Esports,Vitality,2,3,3,2,11100,21050,1200,26650,200,15500,eco,full,66629,9,Vitality,2,0,afd99b702c5aafc4
6,36311,45355,37591,47128,41460,51797,41908,52401,G2 Esports,Vitality,3,3,3,2,22900,23600,23750,27550,22550,2900,full,full,80064,8,G2 Esports,3,0,afd99b702c5aafc4
7,41908,52401,43188,54269,50807,63367,51255,63974,G2 Esports,Vitality,4,3,3,2,17800,28600,26850,26550,15900,25550,full,full,136291,7,G2 Esports,3,0,afd99b702c5aafc4
8,51255,63974,62001,78093,67639,84872,68087,85516,G2 Esports,Vitality,5,3,3,2,21000,16850,25750,7850,19300,5450,full,semi,259731,8,G2 Esports,3,0,afd99b702c5aafc4
9,70105,88203,71385,89913,76791,96242,77239,96856,G2 Esports,Vitality,6,3,3,2,19550,23700,28200,24600,9400,23400,full,full,99913,8,G2 Esports,3,0,afd99b702c5aafc4
10,77239,96856,78519,98748,84284,105666,84732,106321,G2 Esports,Vitality,7,3,3,2,28000,15700,29900,5800,21050,5800,full,semi,109495,8,G2 Esports,3,0,afd99b702c5aafc4
11,84732,106321,86012,108102,88246,110843,88694,111428,G2 Esports,Vitality,8,3,3,2,24500,27500,30900,25850,15000,24950,full,full,56201,8,G2 Esports,3,0,afd99b702c5aafc4
12,91479,115089,92759,116991,96206,121308,97166,122550,G2 Esports,Vitality,9,3,3,2,27250,19850,31600,21300,16550,19600,full,full,77293,8,G2 Esports,3,0,afd99b702c5aafc4
13,97166,122550,110059,138874,114633,144180,115081,144776,G2 Esports,Vitality,10,3,2,3,4000,4000,4800,4500,3400,3300,pistol,pistol,268829,9,G2 Esports,2,0,afd99b702c5aafc4
14,115081,144776,116361,146532,123983,155650,124431,156304,G2 Esports,Vitality,11,3,2,3,18350,10500,19350,10750,17400,10150,semi,force-buy,135148,1,G2 Esports,2,0,afd99b702c5aafc4
15,124431,156304,125711,158089,130436,163865,130884,164533,G2 Esports,Vitality,11,4,2,3,20550,12950,20450,15850,8800,11700,full,force-buy,93972,8,Vitality,3,0,afd99b702c5aafc4
16,130884,164533,132164,166317,138268,173592,138716,174236,G2 Esports,Vitality,11,5,2,3,20550,19300,20500,24600,19700,17300,full,full,112590,7,Vitality,3,0,afd99b702c5aafc4
17,138716,174236,139996,176011,145131,182249,145579,182898,G2 Esports,Vitality,11,6,2,3,14350,21300,2600,29400,2400,17000,eco,full,99590,8,Vitality,3,0,afd99b702c5aafc4
18,147555,185349,148835,187149,156195,196109,156643,196722,G2 Esports,Vitality,11,7,2,3,24650,21850,25350,30500,23950,3800,full,full,133731,12,Vitality,3,0,afd99b702c5aafc4
19,156643,196722,157923,198643,164290,206332,164738,207065,G2 Esports,Vitality,11,8,2,3,12700,35300,11650,30400,5500,15000,semi,full,119438,8,Vitality,3,0,afd99b702c5aafc4
20,164738,207065,166018,208928,173548,218002,173996,218688,G2 Esports,Vitality,11,9,2,3,24500,37850,24900,30600,23900,11150,full,full,135931,7,Vitality,3,0,afd99b702c5aafc4
21,175995,221322,177275,223113,180150,226637,180598,227313,G2 Esports,Vitality,12,9,2,3,21900,45600,12400,29900,11700,23650,semi,full,66057,9,G2 Esports,2,0,afd99b702c5aafc4
22,180598,227313,181878,229173,187593,236267,188041,236865,G2 Esports,Vitality,12,10,2,3,28250,29250,28850,27650,9800,26950,full,full,111285,8,Vitality,3,0,afd99b702c5aafc4
23,190351,240031,191631,241842,199472,251137,199472,251137,G2 Esports,Vitality,13,10,2,3,25500,10700,27150,27350,26200,16750,full,full,138031,9,G2 Esports,2,0,afd99b702c5aafc4
