number,start tick,start frame,freezetime end tick,freezetime end frame,end tick,end frame,end officially tick,end officially frame,team a name,team b name,score team a,score team b,team a side,team b side,team a start money,team b start money,team a equipment value,team b equipment value,team a money spent,team b money spent,team a economy type,team b economy type,duration,end reason,winner name,winner side,overtime number,match checksum
1,4725,5596,18580,21918,21360,25144,21808,25848,FaZe Clan,Natus Vincere,1,0,3,2,4000,4000,5850,5050,3400,3450,semi,semi,246394,8,FaZe Clan,3,0,af4da788cca3cf47
2,21808,25848,23088,27629,27931,33369,28379,34060,FaZe Clan,Natus Vincere,2,0,3,2,18350,10650,20100,1500,17900,700,semi,eco,94799,8,FaZe Clan,3,0,af4da788cca3cf47
3,28379,34060,29659,35886,37147,44799,37595,45421,FaZe Clan,Natus Vincere,3,0,3,2,19100,22550,22950,23700,11950,22300,full,full,135360,7,FaZe Clan,3,0,af4da788cca3cf47
4,37595,45421,38875,47335,45610,55185,46058,55857,FaZe Clan,Natus Vincere,4,0,3,2,27050,18650,29450,9350,17000,9450,full,semi,123071,8,FaZe Clan,3,0,af4da788cca3cf47
5,46058,55857,47338,57744,52967,64380,53415,65074,FaZe Clan,Natus Vincere,5,0,3,2,27600,27400,28150,26450,23450,25450,full,full,107429,8,FaZe Clan,3,0,af4da788cca3cf47
6,53415,65074,54695,66847,59082,72079,59530,72727,FaZe Clan,Natus Vincere,6,0,3,2,21900,19250,29850,10450,12450,10550,full,semi,88295,8,FaZe Clan,3,0,af4da788cca3cf47
7,61998,75769,63278,77529,68766,84108,69214,84843,FaZe Clan,Natus Vincere,6,1,3,2,27200,25700,30450,24400,4600,23400,full,full,105109,9,Natus Vincere,2,0,af4da788cca3cf47
8,69214,84843,70494,86655,77229,94651,77677,95346,FaZe Clan,Natus Vincere,7,1,3,2,30800,20350,27550,25250,27050,18100,full,full,123626,7,FaZe Clan,3,0,af4da788cca3cf47
9,77677,95346,78957,97258,86429,106093,86877,106737,FaZe Clan,Natus Vincere,8,1,3,2,22750,20750,27300,21300,20150,20300,full,full,135461,7,FaZe Clan,3,0,af4da788cca3cf47
10,89740,110568,91020,112315,95156,117317,95604,118046,FaZe Clan,Natus Vincere,9,1,3,2,21400,21650,28300,24000,16250,19100,full,full,85068,8,FaZe Clan,3,0,af4da788cca3cf47
11,95604,118046,96884,119896,102967,127262,103415,127944,FaZe Clan,Natus Vincere,9,2,3,2,22700,20150,29850,13600,15300,13500,full,semi,116164,1,Natus Vincere,2,0,af4da788cca3cf47
12,105530,130616,106810,132431,113642,140534,114602,141751,FaZe Clan,Natus Vincere,9,3,3,2,14700,25350,23150,28950,14350,12200,full,full,125012,9,Natus Vincere,2,0,af4da788cca3cf47
13,114602,141751,126853,156919,128999,159461,129447,160221,FaZe Clan,Natus Vincere,10,3,2,3,4000,4000,4400,4350,3400,3550,pistol,pistol,223227,9,FaZe Clan,2,0,af4da788cca3cf47
14,129447,160221,130727,162267,137237,169864,137685,170520,FaZe Clan,Natus Vincere,11,3,2,3,18650,10250,20450,1000,18000,0,full,eco,121546,9,FaZe Clan,2,0,af4da788cca3cf47
15,137685,170520,138965,172354,146551,181371,146999,182124,FaZe Clan,Natus Vincere,12,3,2,3,19300,22850,23700,23500,12200,22600,full,full,136772,9,FaZe Clan,2,0,af4da788cca3cf47
16,146999,182124,148279,183942,151598,187871,152046,188522,FaZe Clan,Natus Vincere,12,4,2,3,25150,15650,25000,17150,15700,15450,full,force-buy,72438,8,Natus Vincere,3,0,af4da788cca3cf47
17,152046,188522,153326,190281,156759,194338,157207,194993,FaZe Clan,Natus Vincere,12,5,2,3,17350,18850,1600,26150,1000,16600,eco,full,73308,8,Natus Vincere,3,0,af4da788cca3cf47
18,157207,194993,158487,196902,164319,203927,164767,204544,FaZe Clan,Natus Vincere,12,6,2,3,26450,20300,24400,28550,24000,15900,full,full,112609,7,Natus Vincere,3,0,af4da788cca3cf47
19,164767,204544,166047,206343,171024,212303,171024,212303,FaZe Clan,Natus Vincere,13,6,2,3,27600,18400,9200,29450,8800,13100,semi,full,97799,9,FaZe Clan,2,0,af4da788cca3cf47
