number,start tick,start frame,freezetime end tick,freezetime end frame,end tick,end frame,end officially tick,end officially frame,team a name,team b name,score team a,score team b,team a side,team b side,team a start money,team b start money,team a equipment value,team b equipment value,team a money spent,team b money spent,team a economy type,team b economy type,duration,end reason,winner name,winner side,overtime number,match checksum
1,533,767,3130,4122,7130,8796,7578,9428,Liquid,G2 Esports,1,0,3,2,4000,4000,4300,4550,3300,3350,pistol,pistol,100627,8,Liquid,3,0,44579bee3d97fc86
2,7578,9428,8858,11261,13550,16902,13998,17628,Liquid,G2 Esports,2,0,3,2,18450,10150,19400,10250,17000,10050,semi,force-buy,93671,7,Liquid,3,0,44579bee3d97fc86
3,13998,17628,15278,19430,21185,26468,21633,27106,Liquid,G2 Esports,3,0,3,2,21650,16300,25650,17750,17000,16250,full,force-buy,110791,8,Liquid,3,0,44579bee3d97fc86
4,21633,27106,22913,28923,25842,32607,26290,33237,Liquid,G2 Esports,4,0,3,2,22400,15150,27200,8400,12900,8200,full,semi,68944,8,Liquid,3,0,44579bee3d97fc86
5,26290,33237,27570,35053,34077,42850,34525,43504,Liquid,G2 Esports,5,0,3,2,27250,24250,28150,25000,9550,23600,full,full,120479,8,Liquid,3,0,44579bee3d97fc86
6,36445,45942,37725,47667,40445,51012,40893,51640,Liquid,G2 Esports,6,0,3,2,35450,18550,29400,12250,21550,12350,full,semi,63542,8,Liquid,3,0,44579bee3d97fc86
7,40893,51640,42173,53474,50573,63364,51021,64017,Liquid,G2 Esports,7,0,3,2,31450,23200,29800,23750,3700,22750,full,full,146936,7,Liquid,3,0,44579bee3d97fc86
8,51021,64017,52301,65845,55536,69800,55984,70425,Liquid,G2 Esports,8,0,3,2,46750,21950,30150,23400,25450,18700,full,full,72478,8,Liquid,3,0,44579bee3d97fc86
9,58237,73136,59517,74882,61675,77588,62123,78243,Liquid,G2 Esports,9,0,3,2,39050,20850,30050,12450,12800,12250,full,semi,55796,8,Liquid,3,0,44579bee3d97fc86
10,62123,78243,63403,80099,70239,88220,70687,88881,Liquid,G2 Esports,10,0,3,2,43700,25900,30850,25950,13700,24950,full,full,125041,7,Liquid,3,0,44579bee3d97fc86
11,70687,88881,71967,90647,76373,95865,76821,96567,Liquid,G2 Esports,11,0,3,2,49300,21750,31050,22400,22550,21400,full,full,87530,8,Liquid,3,0,44579bee3d97fc86
12,76821,96567,78101,98378,85208,106791,86168,108003,Liquid,G2 Esports,12,0,3,2,44500,18250,31950,17400,24550,16800,full,force-buy,128137,8,Liquid,3,0,44579bee3d97fc86
13,86168,108003,100325,125567,102522,128124,102522,128124,Liquid,G2 Esports,13,0,2,3,18250,10100,4350,5000,3500,3400,pistol,pistol,252176,9,Liquid,2,0,44579bee3d97fc86
