number,start tick,start frame,freezetime end tick,freezetime end frame,end tick,end frame,end officially tick,end officially frame,team a name,team b name,score team a,score team b,team a side,team b side,team a start money,team b start money,team a equipment value,team b equipment value,team a money spent,team b money spent,team a economy type,team b economy type,duration,end reason,winner name,winner side,overtime number,match checksum
1,546,731,7605,9535,12802,15476,13250,16187,Astralis,MOUZ,0,1,3,2,4000,4000,4200,4350,3400,3350,pistol,pistol,186433,9,MOUZ,2,0,95b841ba110bc66
2,13250,16187,14530,17926,21196,25736,21644,26383,Astralis,MOUZ,0,2,3,2,11300,18700,11300,19550,10900,18550,force-buy,semi,120736,9,MOUZ,2,0,95b841ba110bc66
3,21644,26383,22924,28141,29884,36260,30332,36895,Astralis,MOUZ,0,3,3,2,13300,18200,5050,23050,4850,14350,semi,full,124883,1,MOUZ,2,0,95b841ba110bc66
4,30332,36895,31612,38720,38149,46428,38597,47069,Astralis,MOUZ,1,3,3,2,23550,22250,25100,25600,18250,12700,full,full,120533,8,Astralis,3,0,95b841ba110bc66
5,38597,47069,39877,48860,44153,53928,44601,54554,Astralis,MOUZ,1,4,3,2,23050,17150,29350,17500,16250,16700,full,force-buy,86724,1,MOUZ,2,0,95b841ba110bc66
6,44601,54554,45881,56422,49370,60741,49818,61378,Astralis,MOUZ,2,4,3,2,19700,19750,29100,24900,16650,16300,full,full,78227,8,Astralis,3,0,95b841ba110bc66
7,49818,61378,51098,63175,57049,70213,57497,70822,Astralis,MOUZ,2,5,3,2,20600,10750,29150,10850,8000,10350,full,force-buy,111708,1,MOUZ,2,0,95b841ba110bc66
8,57497,70822,58777,72567,63714,78506,64162,79181,Astralis,MOUZ,3,5,3,2,22400,19100,29050,25500,16800,12700,full,full,97155,8,Astralis,3,0,95b841ba110bc66
9,64162,79181,65442,81057,69872,86305,70320,86987,Astralis,MOUZ,4,5,3,2,23150,13700,29000,14050,7650,13450,full,force-buy,90074,8,Astralis,3,0,95b841ba110bc66
10,70320,86987,71600,88732,75894,93817,76342,94480,Astralis,MOUZ,5,5,3,2,33050,10950,25150,1000,17200,0,full,eco,86357,8,Astralis,3,0,95b841ba110bc66
11,78316,97010,79596,98818,83384,103379,83832,104046,Astralis,MOUZ,6,5,3,2,34500,22950,32000,23300,14150,22600,full,full,80528,8,Astralis,3,0,95b841ba110bc66
12,83832,104046,85112,105815,86185,107149,87145,108350,Astralis,MOUZ,7,5,3,2,38100,15450,34100,16450,26900,15250,full,force-buy,39233,8,Astralis,3,0,95b841ba110bc66
13,87145,108350,100415,124779,104595,129585,105043,130239,Astralis,MOUZ,7,6,2,3,4000,4000,4500,4000,3400,3400,pistol,pistol,268492,8,MOUZ,3,0,95b841ba110bc66
14,105043,130239,106323,132022,112157,138855,112605,139468,Astralis,MOUZ,7,7,2,3,10400,18350,10400,20900,10200,17750,force-buy,semi,108939,8,MOUZ,3,0,95b841ba110bc66
15,112605,139468,113885,141257,120672,149180,121120,149788,Astralis,MOUZ,8,7,2,3,13100,18650,13450,25350,12850,16600,force-buy,full,122797,1,Astralis,2,0,95b841ba110bc66
16,121120,149788,122400,151644,132130,163040,132578,163660,Astralis,MOUZ,9,7,2,3,19250,9650,25800,15450,13400,9150,full,force-buy,167556,1,Astralis,2,0,95b841ba110bc66
17,132578,163660,133858,165411,142325,175234,142773,175945,Astralis,MOUZ,10,7,2,3,24550,10600,25700,8600,13300,0,full,semi,146339,9,Astralis,2,0,95b841ba110bc66
18,142773,175945,144053,177831,147646,182136,148094,182747,Astralis,MOUZ,10,8,2,3,29300,23800,24600,24600,19500,23600,full,full,78278,8,MOUZ,3,0,95b841ba110bc66
19,148094,182747,149374,184588,153395,189405,153843,190073,Astralis,MOUZ,11,8,2,3,17400,17950,17800,26800,17200,15850,force-buy,full,84182,9,Astralis,2,0,95b841ba110bc66
20,156136,192903,157416,194694,161357,199391,161805,200089,Astralis,MOUZ,12,8,2,3,17950,12500,24200,1800,14950,1200,full,eco,82033,9,Astralis,2,0,95b841ba110bc66
21,161805,200089,163085,201873,164639,203849,165087,204511,Astralis,MOUZ,12,9,2,3,21350,23900,24800,24500,10400,23500,full,full,47540,8,MOUZ,3,0,95b841ba110bc66
22,165087,204511,166367,206362,173672,214893,173672,214893,Astralis,MOUZ,13,9,2,3,18050,13900,19350,28850,18150,13650,force-buy,full,131268,9,Astralis,2,0,95b841ba110bc66
