name,steamid,score,team name,kills,assists,deaths,headshots,hs %,k/d,kast,avg damages per round,avg kills per round,avg death per round,utility_damage_per_round,mvp,rank type,rank,old rank,win count,bomb planted,bomb defused,hostage rescued,health damage,armor damage,utility damage,1v1,1v2,1v3,1v4,1v5,1v1 won,1v2 won,1v3 won,1v4 won,1v5 won,1v1 lost,1v2 lost,1v3 lost,1v4 lost,1v5 lost,first kill,first death,trade kill,trade death,first trade kill,first trade death,1k,2k,3k,4k,5k,htlv 2,htlv,crosshair share code,color,inspect weapon count,match checksum
w0nderful,76561199063068840,44,Natus Vincere,15,0,7,5,33,2.142857,89.473686,84.421051,0.789474,0.368421,1.684211,2,-1,0,0,0,4,1,0,1604,168,32,5,8,4,7,10,1,0,0,1,0,4,8,4,6,10,1,1,3,0,0,0,8,2,1,0,0,1.470792,1.328789,CSGO-s5Qbj-nvF89-cJjDd-mRdSG-5Yt4N,4,0,abd480a89674e421
jL,76561198176878303,42,Natus Vincere,16,4,9,10,62,1.777778,89.473686,92.842102,0.842105,0.473684,8.263158,1,-1,0,0,0,1,0,0,1764,232,157,3,6,2,5,8,2,1,1,2,1,1,5,1,3,7,4,0,2,3,0,0,8,2,0,1,0,1.508110,1.378261,CSGO-w7HCo-w5HYW-vkd2O-bQVhY-fxwPB,2,0,abd480a89674e421
karrigan,76561197989430253,21,FaZe Clan,7,4,16,4,57,0.437500,57.894737,52.052631,0.368421,0.842105,3.578947,0,-1,0,0,0,0,1,0,989,223,68,5,8,4,7,10,2,1,1,2,1,3,7,3,5,9,1,5,2,2,0,2,4,0,1,0,0,0.541303,0.528538,CSGO-2cUD5-fmmuh-AQJkT-oAwk2-eWfOQ,2,0,abd480a89674e421
b1t,76561198246607476,53,Natus Vincere,22,6,9,12,54,2.444444,84.210526,128.210526,1.157895,0.473684,10.052631,5,-1,0,0,0,0,0,0,2436,332,191,2,5,1,4,7,1,0,0,1,0,1,5,1,3,7,4,3,1,4,0,0,7,5,0,0,1,1.866303,1.855810,CSGO-TpLLK-EJ5vT-aYEpF-VphTW-k8aYO,1,0,abd480a89674e421
broky,76561198201620490,30,FaZe Clan,8,2,12,4,50,0.666667,52.631580,31.368422,0.421053,0.631579,1.105263,2,-1,0,0,0,3,0,0,596,123,21,5,8,4,7,10,1,0,0,1,0,4,8,4,6,10,0,2,2,1,0,0,4,2,0,0,0,0.583887,0.714161,CSGO-Z537i-BBGZA-8DRza-aC4of-3kYbD,3,0,abd480a89674e421
frozen,76561198068422762,19,FaZe Clan,5,6,16,3,60,0.312500,52.631580,57.947369,0.263158,0.842105,13.684211,1,-1,0,0,0,1,0,0,1101,299,260,6,9,5,8,11,1,0,0,1,0,5,9,5,7,11,0,2,2,4,0,0,3,1,0,0,0,0.441249,0.379532,CSGO-nJRo4-ru8c8-PeXA8-4uzFS-EXYwP,0,0,abd480a89674e421
ropz,76561197991272318,22,FaZe Clan,8,0,14,8,100,0.571429,52.631580,41.684212,0.421053,0.736842,2.368421,2,-1,0,0,0,1,1,0,792,121,45,4,7,3,6,9,1,0,0,1,0,3,7,3,5,9,0,4,3,4,0,2,5,0,1,0,0,0.550316,0.658601,CSGO-nCfX7-54ue9-aC5eV-6Womf-Q6izO,1,0,abd480a89674e421
rain,76561197997351207,35,FaZe Clan,15,4,18,8,53,0.833333,57.894737,94.421051,0.789474,0.947368,2.000000,1,-1,0,0,0,0,0,0,1794,342,38,3,6,2,5,8,1,0,0,1,0,2,6,2,4,8,4,1,4,3,0,0,4,4,1,0,0,0.984718,0.916355,CSGO-vC7Jr-neLEG-GUoVy-UMH8D-OjPJM,4,0,abd480a89674e421
Aleksib,76561198013243326,30,Natus Vincere,13,8,7,3,23,1.857143,78.947372,64.736839,0.684211,0.368421,15.736842,3,-1,0,0,0,1,0,0,1230,269,299,3,6,2,5,8,1,0,0,1,0,2,6,2,4,8,2,1,4,2,0,0,7,3,0,0,0,1.281925,1.179783,CSGO-SkoGm-N5yir-M8p3V-QyOxC-z2urD,0,0,abd480a89674e421
iM,76561198050250233,29,Natus Vincere,10,5,11,3,30,0.909091,84.210526,60.473682,0.526316,0.578947,2.000000,2,-1,0,0,0,1,0,0,1149,193,38,3,6,2,5,8,1,0,0,1,0,2,6,2,4,8,3,0,2,4,0,0,5,1,1,0,0,1.042310,0.906212,CSGO-rsDHb-QDmGE-VikD2-dApWC-kJCEB,3,0,abd480a89674e421
