number,start tick,start frame,freezetime end tick,freezetime end frame,end tick,end frame,end officially tick,end officially frame,team a name,team b name,score team a,score team b,team a side,team b side,team a start money,team b start money,team a equipment value,team b equipment value,team a money spent,team b money spent,team a economy type,team b economy type,duration,end reason,winner name,winner side,overtime number,match checksum
1,8412,9513,19690,22927,23603,27550,24051,28196,G2 Esports,Vitality,1,0,3,2,4000,4000,4400,4650,3400,3450,eco,eco,228425,7,G2 Esports,3,0,8daa396e113e118c
2,24051,28196,25331,29990,28559,33924,29007,34617,G2 Esports,Vitality,2,0,3,2,19900,13950,20800,12900,19600,12100,semi,force-buy,72541,8,G2 Esports,3,0,8daa396e113e118c
3,29007,34617,30287,36310,34378,41269,34826,41994,G2 Esports,Vitality,3,0,3,2,18650,13700,24400,3750,12350,3750,full,eco,84242,8,G2 Esports,3,0,8daa396e113e118c
4,34826,41994,36106,43739,42703,51740,43151,52373,G2 Esports,Vitality,3,1,3,2,24050,24450,29400,25100,9050,24200,full,full,123426,1,Vitality,2,0,8daa396e113e118c
5,43151,52373,44431,54052,51794,62990,52242,63584,G2 Esports,Vitality,3,2,3,2,22000,18350,28750,27450,9350,6400,full,full,134456,1,Vitality,2,0,8daa396e113e118c
6,54826,66909,56106,68662,65562,80028,66010,80646,G2 Esports,Vitality,3,3,3,2,22450,30950,26950,27450,20200,13400,full,full,166142,1,Vitality,2,0,8daa396e113e118c
7,66010,80646,67290,82439,74650,91142,75098,91789,G2 Esports,Vitality,4,3,3,2,14850,35950,26400,27850,11400,13100,full,full,132924,12,G2 Esports,3,0,8daa396e113e118c
8,75098,91789,76378,93570,83738,102404,84186,103085,G2 Esports,Vitality,5,3,3,2,20500,28550,30300,25200,9050,19600,full,full,134431,12,G2 Esports,3,0,8daa396e113e118c
9,84186,103085,85466,104851,90989,111623,91437,112201,G2 Esports,Vitality,6,3,3,2,28200,14650,28700,22800,7000,12700,full,full,108127,8,G2 Esports,3,0,8daa396e113e118c
10,91437,112201,92717,113907,98704,120885,99152,121482,G2 Esports,Vitality,7,3,3,2,38750,14850,30750,3950,19500,3750,full,eco,109976,8,G2 Esports,3,0,8daa396e113e118c
11,101338,124309,102618,126156,110707,135925,111155,136578,G2 Esports,Vitality,7,4,3,2,36800,26200,30800,25400,13450,24400,full,full,147108,1,Vitality,2,0,8daa396e113e118c
12,111155,136578,112435,138338,116217,142990,117177,144218,G2 Esports,Vitality,7,5,3,2,31350,20800,32650,23300,25700,18200,full,full,81203,9,Vitality,2,0,8daa396e113e118c
13,117177,144218,131023,161111,135235,165999,135683,166649,G2 Esports,Vitality,8,5,2,3,4000,4000,4200,4250,3400,3250,pistol,pistol,275840,9,G2 Esports,2,0,8daa396e113e118c
14,135683,166649,136963,168478,143481,176192,143929,176810,G2 Esports,Vitality,9,5,2,3,18600,10850,20500,11350,18000,10350,full,force-buy,120855,9,G2 Esports,2,0,8daa396e113e118c
15,143929,176810,145209,178579,150981,185478,151429,186064,G2 Esports,Vitality,10,5,2,3,18950,14300,21550,14050,16850,13050,full,force-buy,109774,1,G2 Esports,2,0,8daa396e113e118c
16,151429,186064,152709,187829,154612,190139,155060,190785,G2 Esports,Vitality,11,5,2,3,21700,16050,26150,8550,10850,5250,full,semi,51606,9,G2 Esports,2,0,8daa396e113e118c
17,157652,194307,158932,196184,168166,207111,168614,207716,G2 Esports,Vitality,12,5,2,3,28700,28400,27750,27950,10700,26950,full,full,162153,1,G2 Esports,2,0,8daa396e113e118c
18,168614,207716,169894,209457,175243,215815,175691,216480,G2 Esports,Vitality,12,6,2,3,37000,18750,27750,23750,10000,17850,full,full,102568,8,Vitality,3,0,8daa396e113e118c
19,175691,216480,176971,218329,183635,226168,184083,226813,G2 Esports,Vitality,12,7,2,3,34500,18650,27150,27800,26750,16000,full,full,122691,8,Vitality,3,0,8daa396e113e118c
20,184083,226813,185363,228763,186918,230710,187366,231417,G2 Esports,Vitality,12,8,2,3,17850,20400,5950,30450,5950,14550,semi,full,49352,8,Vitality,3,0,8daa396e113e118c
21,190088,234812,191368,236610,197663,244148,197663,244148,G2 Esports,Vitality,13,8,2,3,18150,27500,24600,30850,23600,6200,full,full,118233,9,G2 Esports,2,0,8daa396e113e118c
