number,start tick,start frame,freezetime end tick,freezetime end frame,end tick,end frame,end officially tick,end officially frame,team a name,team b name,score team a,score team b,team a side,team b side,team a start money,team b start money,team a equipment value,team b equipment value,team a money spent,team b money spent,team a economy type,team b economy type,duration,end reason,winner name,winner side,overtime number,match checksum
1,166,246,6420,7967,13971,16622,14419,17137,Astralis,Wildcard,0,1,3,2,4000,4000,4400,4800,3400,3600,pistol,pistol,207961,1,Wildcard,2,0,fce806f201778c31
2,14419,17137,15699,18967,25514,30473,25962,31002,Astralis,Wildcard,0,2,3,2,10700,19100,11450,19150,10400,17950,force-buy,semi,169355,1,Wildcard,2,0,fce806f201778c31
3,25962,31002,27242,32912,34602,41585,35050,42114,Astralis,Wildcard,1,2,3,2,13800,19550,13650,19750,4850,18350,semi,semi,134395,12,Astralis,3,0,fce806f201778c31
4,37781,45631,39061,47355,44299,53569,44747,54102,Astralis,Wildcard,1,3,3,2,26400,7700,26400,11850,20300,7450,full,force-buy,100805,9,Wildcard,2,0,fce806f201778c31
5,44747,54102,46027,55928,53829,65207,54277,65736,Astralis,Wildcard,2,3,3,2,16100,18100,17250,27550,15950,15850,force-buy,full,141024,7,Astralis,3,0,fce806f201778c31
6,54277,65736,55557,67672,61171,74445,61619,74983,Astralis,Wildcard,3,3,3,2,19250,13250,26100,13300,15700,12900,full,force-buy,110596,8,Astralis,3,0,fce806f201778c31
7,61619,74983,62899,76842,64853,79190,65301,79725,Astralis,Wildcard,4,3,3,2,21100,10450,28000,1200,14800,200,full,eco,53425,8,Astralis,3,0,fce806f201778c31
8,65301,79725,66581,81605,75830,92437,76278,92966,Astralis,Wildcard,5,3,3,2,24050,22550,28100,22250,8500,21250,full,full,161431,7,Astralis,3,0,fce806f201778c31
9,78883,96413,80163,98147,87351,106709,87799,107263,Astralis,Wildcard,5,4,3,2,34750,20600,28700,21600,23300,20200,full,full,130750,1,Wildcard,2,0,fce806f201778c31
10,87799,107263,89079,109106,98012,119499,98460,120030,Astralis,Wildcard,5,5,3,2,18750,18800,28600,25500,13850,12400,full,full,155386,1,Wildcard,2,0,fce806f201778c31
11,100845,123088,102125,124885,106123,129587,106571,130130,Astralis,Wildcard,5,6,3,2,15300,25400,13850,25700,6500,16700,semi,full,82531,9,Wildcard,2,0,fce806f201778c31
12,106571,130130,107851,131994,114718,140257,115262,140917,Astralis,Wildcard,6,6,3,2,21700,26750,22700,27750,21500,17300,full,full,128604,8,Astralis,3,0,fce806f201778c31
13,115262,140917,129740,158623,133647,163159,134095,163720,Astralis,Wildcard,7,6,2,3,4000,4000,4900,5050,3300,3550,pistol,pistol,282454,9,Astralis,2,0,fce806f201778c31
14,134095,163720,135375,165633,142011,173625,142459,174146,Astralis,Wildcard,8,6,2,3,18750,10550,20000,9500,17850,9500,full,force-buy,125785,1,Astralis,2,0,fce806f201778c31
15,142459,174146,143739,176020,149073,182382,149521,182949,Astralis,Wildcard,9,6,2,3,19600,13650,24100,6950,13300,1800,full,semi,104590,9,Astralis,2,0,fce806f201778c31
16,149521,182949,150801,184786,154462,189226,154910,189800,Astralis,Wildcard,10,6,2,3,24350,26350,24400,26300,4700,25600,full,full,79712,9,Astralis,2,0,fce806f201778c31
17,158105,194055,159385,195816,162445,199529,162893,200090,Astralis,Wildcard,11,6,2,3,37400,17750,25500,7950,3800,7950,full,semi,69515,9,Astralis,2,0,fce806f201778c31
18,162893,200090,164173,201897,171533,210460,171981,210985,Astralis,Wildcard,11,7,2,3,51350,27100,25400,26900,7600,26200,full,full,131690,12,Wildcard,3,0,fce806f201778c31
19,171981,210985,180224,221685,188321,231312,188769,231838,Astralis,Wildcard,12,7,2,3,49950,17950,27550,27650,22650,12400,full,full,258135,9,Astralis,2,0,fce806f201778c31
20,188769,231838,190049,233636,195470,240012,195918,240545,Astralis,Wildcard,12,8,2,3,45150,20750,28250,21850,17700,20550,full,force-buy,103802,8,Wildcard,3,0,fce806f201778c31
21,198189,243592,199469,245354,207595,255028,207595,255028,Astralis,Wildcard,13,8,2,3,26550,15100,27350,29050,26350,16150,full,full,145227,9,Astralis,2,0,fce806f201778c31
