frame,tick,round,opponents,side,won,steamid,name,survived,kill_count,match checksum
13087,11012,1,4,3,0,76561198283989223,ultimate,0,0,f7c65a6ab75a3a25
17341,14382,2,4,2,1,76561198178209109,xfl0ud,1,4,f7c65a6ab75a3a25
20528,17229,2,1,3,0,76561197977105184,jks,0,0,f7c65a6ab75a3a25
27891,23274,3,4,2,0,76561198872013168,tN1R,0,1,f7c65a6ab75a3a25
36590,30356,4,4,2,0,76561198309839541,SunPayus,0,0,f7c65a6ab75a3a25
40685,33590,5,5,2,0,76561198178209109,xfl0ud,0,0,f7c65a6ab75a3a25
76141,62719,8,3,3,0,76561198283989223,ultimate,0,1,f7c65a6ab75a3a25
85566,70476,9,3,2,0,76561198178209109,xfl0ud,0,0,f7c65a6ab75a3a25
95698,78934,10,4,2,0,76561198104626893,LNZ,0,1,f7c65a6ab75a3a25
101356,83468,11,4,2,0,76561198104626893,LNZ,0,0,f7c65a6ab75a3a25
114618,94306,12,2,3,0,76561197977105184,jks,0,0,f7c65a6ab75a3a25
136577,112809,13,3,2,0,76561198283989223,ultimate,0,0,f7c65a6ab75a3a25
143743,118677,14,5,2,0,76561198283989223,ultimate,0,0,f7c65a6ab75a3a25
149987,123683,15,4,3,0,76561199137143905,yxngstxr,0,0,f7c65a6ab75a3a25
161397,132764,16,3,3,0,76561198178209109,xfl0ud,0,0,f7c65a6ab75a3a25
170224,140153,17,4,2,0,76561198283989223,ultimate,0,1,f7c65a6ab75a3a25
180288,148419,18,2,3,1,76561198309839541,SunPayus,1,2,f7c65a6ab75a3a25
180315,148442,18,1,2,0,76561198001151695,NAF-FLY,0,0,f7c65a6ab75a3a25
188700,155272,19,3,3,0,76561198309839541,SunPayus,0,0,f7c65a6ab75a3a25
200385,165006,20,3,3,0,76561198872013168,tN1R,0,1,f7c65a6ab75a3a25
222941,183561,22,3,3,0,76561198104626893,LNZ,0,0,f7c65a6ab75a3a25
243119,200184,24,4,3,0,76561198309839541,SunPayus,0,0,f7c65a6ab75a3a25
