name,steamid,score,team name,kills,assists,deaths,headshots,hs %,k/d,kast,avg damages per round,avg kills per round,avg death per round,utility_damage_per_round,mvp,rank type,rank,old rank,win count,bomb planted,bomb defused,hostage rescued,health damage,armor damage,utility damage,1v1,1v2,1v3,1v4,1v5,1v1 won,1v2 won,1v3 won,1v4 won,1v5 won,1v1 lost,1v2 lost,1v3 lost,1v4 lost,1v5 lost,first kill,first death,trade kill,trade death,first trade kill,first trade death,1k,2k,3k,4k,5k,htlv 2,htlv,crosshair share code,color,inspect weapon count,match checksum
XANTARES,76561198044118796,54,Eternal-Fire,21,9,13,15,71,1.615385,77.272728,105.909088,0.954545,0.590909,9.227273,5,-1,0,0,0,1,0,0,2330,414,203,7,9,12,9,7,2,3,1,1,1,5,6,11,8,6,4,4,3,1,0,0,6,3,3,0,0,1.515356,1.448493,CSGO-xbpe2-E24RJ-YXNuO-pQvt8-ppNAK,3,0,88348cc9229176
MAJ3R,76561197967432889,38,Eternal-Fire,16,2,12,7,43,1.333333,77.272728,59.318180,0.727273,0.545455,2.045455,2,-1,0,0,0,1,1,0,1305,247,45,6,8,11,8,6,2,3,1,1,1,4,5,10,7,5,2,0,2,2,0,0,5,4,1,0,0,1.162349,1.163950,CSGO-dB2kZ-vRqYD-jr9OB-hqiVw-HvD7K,4,0,88348cc9229176
woxic,76561198083485506,38,Eternal-Fire,18,2,9,3,16,2.000000,77.272728,79.409088,0.818182,0.409091,3.090909,2,-1,0,0,0,0,0,0,1747,143,68,6,8,11,8,6,1,2,0,0,0,5,6,11,8,6,1,1,2,3,0,0,9,3,1,0,0,1.377884,1.325063,CSGO-hVyt6-6w7hL-hQyc6-xReeD-3sNkO,2,0,88348cc9229176
nicks,76561198254423843,38,Fluxo CS2,12,3,15,6,50,0.800000,59.090908,58.045456,0.545455,0.681818,0.727273,3,-1,0,0,0,2,0,0,1277,142,16,9,11,14,11,9,1,2,0,0,0,8,9,14,11,9,0,3,4,2,0,1,2,5,0,0,0,0.800257,0.847784,CSGO-kfNjG-ZYEpJ-Xsdzs-tKOYD-EA5RG,2,0,88348cc9229176
piriajr,76561198396338183,38,Fluxo CS2,15,2,14,12,80,1.071429,63.636364,79.318184,0.681818,0.636364,3.090909,1,-1,0,0,0,0,1,0,1745,197,68,6,8,11,8,6,2,3,1,1,1,4,5,10,7,5,6,1,2,0,0,0,9,3,0,0,0,1.039070,0.946157,CSGO-umCUY-zGuyO-etwSU-qMaJR-BdmbN,4,0,88348cc9229176
arT,76561198043769572,29,Fluxo CS2,14,1,18,5,35,0.777778,54.545456,63.681820,0.636364,0.818182,0.318182,0,-1,0,0,0,0,0,0,1401,262,7,4,6,9,6,4,1,2,0,0,0,3,4,9,6,4,1,2,3,3,0,0,5,3,1,0,0,0.781963,0.838579,CSGO-u2H9q-R3KDb-ijHuY-Bfizr-J9T8N,3,0,88348cc9229176
kye,76561199096031141,23,Fluxo CS2,10,2,18,5,50,0.555556,63.636364,53.863636,0.454545,0.818182,2.318182,2,-1,0,0,0,0,0,0,1185,220,51,5,7,10,7,5,1,2,0,0,0,4,5,10,7,5,2,4,2,3,0,1,5,1,1,0,0,0.664285,0.633937,CSGO-r5TZS-TcHPx-hxhtt-nAcw4-8bBAA,1,0,88348cc9229176
jottAAA,76561198410750263,30,Eternal-Fire,9,6,14,6,66,0.642857,68.181816,57.363636,0.409091,0.636364,6.318182,1,-1,0,0,0,2,0,0,1262,128,139,3,5,8,5,3,1,2,0,0,0,2,3,8,5,3,2,3,0,0,0,0,6,0,1,0,0,0.784383,0.718294,CSGO-EvvTA-D6U88-mXTHk-acm3G-bkMHA,0,0,88348cc9229176
history,76561198885430317,42,Fluxo CS2,13,5,18,2,15,0.722222,72.727272,70.954544,0.590909,0.818182,6.818182,3,-1,0,0,0,4,0,0,1561,117,150,5,7,10,7,5,1,2,0,0,0,4,5,10,7,5,3,0,1,5,0,0,7,3,0,0,0,0.916788,0.721502,CSGO-NMzOZ-ZVusr-GrXZY-hvxjp-ojbcP,0,0,88348cc9229176
Wicadia,76561198812513923,51,Eternal-Fire,19,9,16,11,57,1.187500,72.727272,99.954544,0.863636,0.727273,4.045455,3,-1,0,0,0,2,0,0,2199,326,89,3,5,8,5,3,1,2,0,0,0,2,3,8,5,3,1,4,2,3,0,1,7,3,2,0,0,1.311875,1.181914,CSGO-LWBfy-6p3iF-jcdZm-t35CH-akTiA,1,0,88348cc9229176
