number,start tick,start frame,freezetime end tick,freezetime end frame,end tick,end frame,end officially tick,end officially frame,team a name,team b name,score team a,score team b,team a side,team b side,team a start money,team b start money,team a equipment value,team b equipment value,team a money spent,team b money spent,team a economy type,team b economy type,duration,end reason,winner name,winner side,overtime number,match checksum
1,1,1,12293,15445,14934,18541,15382,19094,Team A,Team B,1,0,3,2,4000,4000,4250,4650,3250,3350,pistol,pistol,230408,8,Team A,3,0,f5be5e4a4b5dfebe
2,15382,19094,16662,21056,20951,26194,21399,26751,Team A,Team B,2,0,3,2,18500,11050,19700,1100,17400,300,semi,eco,88236,8,Team A,3,0,f5be5e4a4b5dfebe
3,21399,26751,22679,28640,29075,36200,29523,36751,Team A,Team B,3,0,3,2,19450,23350,26600,24200,13300,22800,full,full,117428,8,Team A,3,0,f5be5e4a4b5dfebe
4,29523,36751,30803,38575,33228,41730,33676,42320,Team A,Team B,4,0,3,2,23900,15350,27800,8200,10000,8200,full,semi,61877,8,Team A,3,0,f5be5e4a4b5dfebe
5,33676,42320,34956,44280,42428,53074,42876,53593,Team A,Team B,4,1,3,2,31650,24450,30650,25800,10950,24300,full,full,133646,1,Team B,2,0,f5be5e4a4b5dfebe
6,42876,53593,44156,55661,52416,65511,52864,66082,Team A,Team B,5,1,3,2,28700,19150,26850,22100,25350,17000,full,full,148112,7,Team A,3,0,f5be5e4a4b5dfebe
7,52864,66082,54144,67924,60057,75053,60505,75579,Team A,Team B,6,1,3,2,22250,20250,28550,11850,11800,11950,full,semi,111488,8,Team A,3,0,f5be5e4a4b5dfebe
8,60505,75579,61785,77486,69145,86275,69593,86786,Team A,Team B,7,1,3,2,28000,26500,29850,26650,21900,25650,full,full,132925,12,Team A,3,0,f5be5e4a4b5dfebe
9,72183,90340,73463,92031,78744,98264,79192,98794,Team A,Team B,8,1,3,2,23550,15450,26400,19700,21100,14800,full,force-buy,98476,8,Team A,3,0,f5be5e4a4b5dfebe
10,79192,98794,80472,100658,87680,109184,88128,109727,Team A,Team B,8,2,3,2,20200,18850,23550,19600,18150,18600,full,force-buy,129123,1,Team B,2,0,f5be5e4a4b5dfebe
11,88128,109727,89408,111828,93200,116398,93648,116946,Team A,Team B,9,2,3,2,9850,19250,16400,22600,9450,17700,force-buy,full,82904,8,Team A,3,0,f5be5e4a4b5dfebe
12,93648,116946,94928,118865,99244,124137,99788,124783,Team A,Team B,10,2,3,2,17950,16950,28350,17400,17150,16400,full,force-buy,89367,8,Team A,3,0,f5be5e4a4b5dfebe
13,99788,124783,113298,141745,116516,145511,116964,146073,Team A,Team B,10,3,2,3,4000,4000,4200,4000,3400,3400,pistol,pistol,257599,7,Team B,3,0,f5be5e4a4b5dfebe
14,116964,146073,118244,148040,124771,155599,125219,156132,Team A,Team B,10,4,2,3,13700,19900,13350,22250,12750,19050,force-buy,semi,118385,8,Team B,3,0,f5be5e4a4b5dfebe
15,125219,156132,126499,158130,133794,166799,134242,167337,Team A,Team B,10,5,2,3,14150,18600,3950,22250,3950,16850,eco,semi,132565,7,Team B,3,0,f5be5e4a4b5dfebe
16,134242,167337,135522,169346,141234,176288,141682,176813,Team A,Team B,10,6,2,3,28900,21950,26750,29100,25750,18600,full,full,111239,8,Team B,3,0,f5be5e4a4b5dfebe
17,141682,176813,142962,178739,148828,185678,149276,186250,Team A,Team B,10,7,2,3,20750,20900,14700,30550,14200,13900,semi,full,110170,8,Team B,3,0,f5be5e4a4b5dfebe
18,151585,189613,152865,191588,160257,200298,160705,200828,Team A,Team B,11,7,2,3,23850,24550,25150,30150,23550,9400,full,full,132789,1,Team A,2,0,f5be5e4a4b5dfebe
19,160705,200828,161985,202745,167390,209281,167838,209806,Team A,Team B,12,7,2,3,19300,23050,23100,27900,15000,19850,full,full,105050,1,Team A,2,0,f5be5e4a4b5dfebe
20,167838,209806,169118,211629,176478,220306,176926,220832,Team A,Team B,12,8,2,3,23300,13100,24600,17650,12000,12950,full,force-buy,130490,12,Team B,3,0,f5be5e4a4b5dfebe
21,176926,220832,178206,222803,181788,227169,182236,227718,Team A,Team B,12,9,2,3,21500,18900,22800,27750,17900,15000,full,full,78753,8,Team B,3,0,f5be5e4a4b5dfebe
22,182236,227718,183516,229688,189393,236530,189841,237082,Team A,Team B,12,10,2,3,18700,21650,10450,28250,9750,13300,semi,full,109512,8,Team B,3,0,f5be5e4a4b5dfebe
23,189841,237082,191121,239093,197884,247330,198332,247875,Team A,Team B,12,11,2,3,26550,26100,24900,30000,24200,16250,full,full,127358,8,Team B,3,0,f5be5e4a4b5dfebe
24,200465,250908,201745,252869,207705,260029,207705,260029,Team A,Team B,13,11,2,3,18200,12900,20500,31550,19800,22600,full,full,113352,9,Team A,2,0,f5be5e4a4b5dfebe
