number,start tick,start frame,freezetime end tick,freezetime end frame,end tick,end frame,end officially tick,end officially frame,team a name,team b name,score team a,score team b,team a side,team b side,team a start money,team b start money,team a equipment value,team b equipment value,team a money spent,team b money spent,team a economy type,team b economy type,duration,end reason,winner name,winner side,overtime number,match checksum
1,105,175,3498,4578,10136,12238,10584,12808,Team Vitality CS2,V.P.,1,0,3,2,4000,4000,4300,4850,3300,3550,pistol,pistol,152277,7,Team Vitality CS2,3,0,e206729fcd4e0025
2,10584,12808,11864,14801,21608,26546,22056,27079,Team Vitality CS2,V.P.,1,1,3,2,20000,14150,22400,14500,19450,13700,semi,force-buy,173422,1,V.P.,2,0,e206729fcd4e0025
3,22056,27079,23336,28891,31029,38217,31477,38744,Team Vitality CS2,V.P.,1,2,3,2,9650,18850,19600,17950,8050,17150,force-buy,semi,140601,1,V.P.,2,0,e206729fcd4e0025
4,31477,38744,32757,40716,39805,49037,40253,49561,Team Vitality CS2,V.P.,1,3,3,2,11700,20400,12000,22250,1000,8000,semi,full,129934,9,V.P.,2,0,e206729fcd4e0025
5,40253,49561,41533,51516,46593,57767,47041,58327,Team Vitality CS2,V.P.,2,3,3,2,24500,30450,24800,25300,23800,20100,full,full,103588,8,Team Vitality CS2,3,0,e206729fcd4e0025
6,47041,58327,48321,60168,56546,70285,56994,70837,Team Vitality CS2,V.P.,3,3,3,2,18250,18250,28100,15150,16600,14350,full,semi,150952,7,Team Vitality CS2,3,0,e206729fcd4e0025
7,56994,70837,58274,72909,62597,78472,63045,79042,Team Vitality CS2,V.P.,4,3,3,2,20750,17350,30150,7050,14300,6750,full,semi,96380,8,Team Vitality CS2,3,0,e206729fcd4e0025
8,63045,79042,64325,81001,71685,90082,72133,90608,Team Vitality CS2,V.P.,5,3,3,2,24000,22900,30200,22650,9050,21850,full,full,139364,12,Team Vitality CS2,3,0,e206729fcd4e0025
9,72133,90608,73413,92490,80773,101152,81221,101685,Team Vitality CS2,V.P.,6,3,3,2,31600,7750,28900,19350,17750,7100,full,force-buy,133102,12,Team Vitality CS2,3,0,e206729fcd4e0025
10,81221,101685,82501,103550,86907,109027,87355,109607,Team Vitality CS2,V.P.,7,3,3,2,31100,15250,28850,14600,23600,8650,full,semi,92682,8,Team Vitality CS2,3,0,e206729fcd4e0025
11,87355,109607,88635,111549,95733,120079,96181,120633,Team Vitality CS2,V.P.,7,4,3,2,25250,23900,29700,24400,7300,22900,full,full,132193,1,V.P.,2,0,e206729fcd4e0025
12,96181,120633,97461,122535,106185,133037,106729,133687,Team Vitality CS2,V.P.,7,5,3,2,25350,20000,31200,25350,23650,11850,full,full,156582,9,V.P.,2,0,e206729fcd4e0025
13,106729,133687,120330,150731,128000,159557,128448,160068,Team Vitality CS2,V.P.,8,5,2,3,4000,4000,4200,4250,3400,3550,pistol,pistol,326571,1,Team Vitality CS2,2,0,e206729fcd4e0025
14,128448,160068,129728,161968,137734,171802,138182,172362,Team Vitality CS2,V.P.,9,5,2,3,19600,9950,21400,9550,18600,7900,full,semi,148124,1,Team Vitality CS2,2,0,e206729fcd4e0025
15,138182,172362,139462,174318,147644,183869,148092,184413,Team Vitality CS2,V.P.,10,5,2,3,19400,15250,21650,7250,11650,2850,full,semi,145259,1,Team Vitality CS2,2,0,e206729fcd4e0025
16,148092,184413,149372,186409,158602,197381,159050,197928,Team Vitality CS2,V.P.,11,5,2,3,26750,27600,25300,28900,16700,23750,full,full,163702,1,Team Vitality CS2,2,0,e206729fcd4e0025
17,159050,197928,160330,199898,168156,209550,168604,210098,Team Vitality CS2,V.P.,12,5,2,3,29050,21750,25300,24650,17350,17600,full,full,146710,1,Team Vitality CS2,2,0,e206729fcd4e0025
18,168604,210098,169884,212053,178967,223197,179415,223809,Team Vitality CS2,V.P.,12,6,2,3,30100,21250,27650,28250,10100,16550,full,full,165355,7,V.P.,3,0,e206729fcd4e0025
19,179415,223809,180695,225857,184085,230227,184085,230227,Team Vitality CS2,V.P.,13,6,2,3,23750,32900,25300,30100,24300,6100,full,full,81017,9,Team Vitality CS2,2,0,e206729fcd4e0025
