frame,tick,round,opponents,side,won,steamid,name,survived,kill_count,match checksum
12636,10624,1,2,3,0,76561198365697700,shalfey,0,0,eb4903815cd684fd
18393,15349,2,4,3,0,76561198365697700,shalfey,0,0,eb4903815cd684fd
28759,23956,3,4,2,0,76561198001151695,NAF-FLY,0,1,eb4903815cd684fd
46855,38946,5,3,2,0,76561198001151695,NAF-FLY,0,0,eb4903815cd684fd
55660,46298,6,3,3,0,76561198036066702,alv,1,0,eb4903815cd684fd
66883,55745,7,5,2,0,76561198001151695,NAF-FLY,0,0,eb4903815cd684fd
76101,63448,8,2,2,1,76561197977105184,jks,1,2,eb4903815cd684fd
76194,63531,8,1,3,0,76561198859428279,d1Ledez,0,0,eb4903815cd684fd
88085,73332,9,5,2,0,76561197977105184,jks,0,0,eb4903815cd684fd
96877,80646,10,5,2,0,76561198283989223,ultimate,0,0,eb4903815cd684fd
104206,86589,11,2,3,1,76561198036066702,alv,1,1,eb4903815cd684fd
104367,86730,11,1,2,0,76561197977105184,jks,1,0,eb4903815cd684fd
111160,92046,12,3,2,0,76561198001151695,NAF-FLY,0,1,eb4903815cd684fd
133032,110019,13,4,2,0,76561198365697700,shalfey,0,0,eb4903815cd684fd
139244,115133,14,5,2,0,76561198031908632,krad,0,0,eb4903815cd684fd
144876,119597,15,4,3,0,76561197977105184,jks,1,1,eb4903815cd684fd
151116,124681,16,4,2,0,76561198350362302,r3salt,0,0,eb4903815cd684fd
158693,130763,17,3,2,0,76561198365697700,shalfey,0,0,eb4903815cd684fd
171121,140993,18,4,2,0,76561198350362302,r3salt,0,0,eb4903815cd684fd
178082,146680,19,4,2,0,76561198031908632,krad,0,0,eb4903815cd684fd
196500,162271,20,2,2,1,76561198859428279,d1Ledez,1,2,eb4903815cd684fd
196812,162545,20,1,3,0,76561198283989223,ultimate,0,0,eb4903815cd684fd
204087,168476,21,5,2,0,76561198036066702,alv,0,0,eb4903815cd684fd
213408,176190,22,4,2,0,76561198031908632,krad,0,0,eb4903815cd684fd
