frame,tick,round,opponents,side,won,steamid,name,survived,kill_count,match checksum
17034,13638,1,4,2,0,76561198304115519,alex666,0,0,789873d5480b2d86
22332,17736,2,5,2,0,76561198304115519,alex666,0,0,789873d5480b2d86
33735,26961,3,2,2,1,76561199149812353,esenthial,1,2,789873d5480b2d86
34529,27668,3,1,3,0,76561197982141573,Snax,0,0,789873d5480b2d86
41988,33506,4,3,3,0,76561198080703143,malbsMd,0,1,789873d5480b2d86
53655,43157,5,2,3,0,76561198012872053,huNter,0,1,789873d5480b2d86
53721,43215,5,1,2,1,76561198305036904,npl,1,1,789873d5480b2d86
64058,51500,6,3,3,0,76561198080703143,malbsMd,0,0,789873d5480b2d86
77632,62147,7,4,2,0,76561198305036904,npl,0,1,789873d5480b2d86
91857,73425,8,2,2,0,76561198359519930,headtr1ck,0,0,789873d5480b2d86
101140,81073,9,2,3,0,76561198068002993,HeavyGod,0,1,789873d5480b2d86
102577,82344,9,1,2,1,76561198305036904,npl,1,1,789873d5480b2d86
117992,94589,10,2,2,0,76561198359519930,headtr1ck,1,1,789873d5480b2d86
118244,94807,10,1,3,1,76561198068002993,HeavyGod,1,0,789873d5480b2d86
128977,103053,11,4,2,0,76561198359519930,headtr1ck,1,1,789873d5480b2d86
133306,106216,12,4,2,0,76561198359519930,headtr1ck,0,1,789873d5480b2d86
157142,125079,13,3,2,0,76561198012872053,huNter,0,0,789873d5480b2d86
174971,139159,15,4,2,0,76561198068002993,HeavyGod,0,0,789873d5480b2d86
186151,148224,16,2,3,0,76561199149812353,esenthial,0,0,789873d5480b2d86
193464,154123,17,4,3,0,76561198382173659,kensizor,0,0,789873d5480b2d86
204682,162969,18,4,3,0,76561198359519930,headtr1ck,0,1,789873d5480b2d86
216027,172340,19,4,3,0,76561198305036904,npl,0,0,789873d5480b2d86
224775,179409,20,4,2,0,76561198012872053,huNter,0,0,789873d5480b2d86
236219,188076,21,3,2,0,76561198012872053,huNter,0,1,789873d5480b2d86
242837,193303,22,4,2,0,76561198012872053,huNter,0,0,789873d5480b2d86
254047,202326,23,4,2,0,76561197982141573,Snax,0,0,789873d5480b2d86
261003,207579,24,3,2,0,76561197982141573,Snax,0,0,789873d5480b2d86
274228,218374,25,3,3,0,76561198304115519,alex666,1,2,789873d5480b2d86
274976,219027,25,1,2,0,76561198074762801,m0NESY,1,0,789873d5480b2d86
285185,227096,26,2,2,0,76561198068002993,HeavyGod,0,0,789873d5480b2d86
295165,235031,27,2,2,0,76561198068002993,HeavyGod,0,0,789873d5480b2d86
306162,243775,28,3,3,0,76561198074762801,m0NESY,0,0,789873d5480b2d86
318018,253242,29,3,3,0,76561198068002993,HeavyGod,0,0,789873d5480b2d86
