frame,tick,round,opponents,side,won,steamid,name,survived,kill_count,match checksum
14172,11619,1,3,3,0,76561198837117408,-1eeR,0,1,a3db0ced7f3d1f07
23758,19498,2,3,3,0,76561198889240025,riskyb0b,0,1,a3db0ced7f3d1f07
33153,27082,3,4,2,0,76561198164970560,yuurih,0,0,a3db0ced7f3d1f07
41820,34055,4,3,2,0,76561198058500492,KSCERATO,0,0,a3db0ced7f3d1f07
47529,38645,5,5,2,0,76561198058500492,KSCERATO,0,0,a3db0ced7f3d1f07
55260,44757,6,2,2,0,76561197960690195,FalleN,0,1,a3db0ced7f3d1f07
55447,44907,6,1,3,1,76561198839305865,Xant3r,1,1,a3db0ced7f3d1f07
62914,50895,7,3,2,0,76561198164970560,yuurih,0,0,a3db0ced7f3d1f07
85294,69411,9,5,2,0,76561198118646644,skullz,0,1,a3db0ced7f3d1f07
90722,73639,10,3,2,0,76561198058500492,KSCERATO,0,2,a3db0ced7f3d1f07
91036,73903,10,1,3,1,76561198839305865,Xant3r,1,1,a3db0ced7f3d1f07
102716,83213,11,4,2,0,76561198058500492,KSCERATO,1,2,a3db0ced7f3d1f07
112960,91560,12,3,2,0,76561198058500492,KSCERATO,0,1,a3db0ced7f3d1f07
137819,112444,13,3,3,0,76561198164970560,yuurih,0,1,a3db0ced7f3d1f07
143067,116554,14,5,3,0,76561198164970560,yuurih,0,1,a3db0ced7f3d1f07
151217,122948,15,2,2,0,76561198839305865,Xant3r,0,1,a3db0ced7f3d1f07
151231,122959,15,1,3,1,76561197960690195,FalleN,1,1,a3db0ced7f3d1f07
157855,128280,16,4,2,0,76561198837117408,-1eeR,0,0,a3db0ced7f3d1f07
170113,138756,17,5,2,0,76561198889240025,riskyb0b,0,0,a3db0ced7f3d1f07
183047,149154,18,4,2,0,76561198889240025,riskyb0b,0,2,a3db0ced7f3d1f07
191808,156351,19,2,2,0,76561198210626739,zweih,0,0,a3db0ced7f3d1f07
198645,161689,20,4,3,0,76561198058500492,KSCERATO,0,0,a3db0ced7f3d1f07
