number,start tick,start frame,freezetime end tick,freezetime end frame,end tick,end frame,end officially tick,end officially frame,team a name,team b name,score team a,score team b,team a side,team b side,team a start money,team b start money,team a equipment value,team b equipment value,team a money spent,team b money spent,team a economy type,team b economy type,duration,end reason,winner name,winner side,overtime number,match checksum
1,96,168,5176,6449,7505,9151,7953,9671,Eternal-Fire,Team-Falcons,1,0,3,2,4000,4000,4000,4350,3400,3550,pistol,pistol,114841,8,Eternal-Fire,3,0,158d0ae0dba34fd9
2,7953,9671,9233,11415,12074,14735,12522,15266,Eternal-Fire,Team-Falcons,2,0,3,2,18350,10250,19950,1000,18100,0,semi,eco,64739,8,Eternal-Fire,3,0,158d0ae0dba34fd9
3,12522,15266,13802,17048,21503,26002,21951,26544,Eternal-Fire,Team-Falcons,2,1,3,2,19500,22250,23400,23400,5700,22100,full,full,137252,9,Team-Falcons,2,0,158d0ae0dba34fd9
4,21951,26544,23231,28399,31721,38262,32169,38780,Eternal-Fire,Team-Falcons,2,2,3,2,22600,18200,23950,21700,21850,16200,full,full,149806,1,Team-Falcons,2,0,158d0ae0dba34fd9
5,34547,41819,35827,43524,41553,50187,42001,50719,Eternal-Fire,Team-Falcons,3,2,3,2,11450,20700,9400,26850,1000,12100,semi,full,106978,8,Eternal-Fire,3,0,158d0ae0dba34fd9
6,42001,50719,43281,52517,48921,59225,49369,59828,Eternal-Fire,Team-Falcons,3,3,3,2,28500,16200,29750,16350,18850,15750,full,force-buy,108743,1,Team-Falcons,2,0,158d0ae0dba34fd9
7,49369,59828,50649,61564,57182,69196,57630,69722,Eternal-Fire,Team-Falcons,3,4,3,2,16650,18850,29150,25100,12800,7700,full,full,119763,1,Team-Falcons,2,0,158d0ae0dba34fd9
8,57630,69722,58910,71530,63109,76573,63557,77112,Eternal-Fire,Team-Falcons,3,5,3,2,13750,30150,8350,22850,1400,13950,semi,full,87585,1,Team-Falcons,2,0,158d0ae0dba34fd9
9,65697,79805,66977,81430,72949,88417,73397,88947,Eternal-Fire,Team-Falcons,3,6,3,2,24350,34300,28000,23050,20150,5600,full,full,110098,9,Team-Falcons,2,0,158d0ae0dba34fd9
10,73397,88947,74677,90696,82538,99832,82986,100361,Eternal-Fire,Team-Falcons,3,7,3,2,19400,46750,16250,27750,15250,16100,semi,full,139157,1,Team-Falcons,2,0,158d0ae0dba34fd9
11,82986,100361,84266,102191,93263,112783,93711,113302,Eternal-Fire,Team-Falcons,4,7,3,2,22450,49350,26750,27550,21000,26750,full,full,158806,7,Eternal-Fire,3,0,158d0ae0dba34fd9
12,93711,113302,94991,115131,101201,122477,101745,123137,Eternal-Fire,Team-Falcons,5,7,3,2,20550,32900,30850,25700,11750,25100,full,full,117295,8,Eternal-Fire,3,0,158d0ae0dba34fd9
13,101745,123137,116344,141335,119795,145288,120243,145814,Eternal-Fire,Team-Falcons,5,8,2,3,4000,4000,4900,4200,3400,3400,pistol,pistol,283184,8,Team-Falcons,3,0,158d0ae0dba34fd9
14,120243,145814,121523,147648,124118,150786,124566,151321,Eternal-Fire,Team-Falcons,5,9,2,3,10700,18350,10150,20800,9950,17700,force-buy,semi,63563,8,Team-Falcons,3,0,158d0ae0dba34fd9
15,124566,151321,125846,153222,130695,158818,131143,159360,Eternal-Fire,Team-Falcons,5,10,2,3,13650,18700,3450,23300,3250,12250,eco,full,95843,8,Team-Falcons,3,0,158d0ae0dba34fd9
16,131143,159360,132423,161225,140693,171000,141141,171550,Eternal-Fire,Team-Falcons,5,11,2,3,25500,24500,25950,30200,24650,15200,full,full,148809,7,Team-Falcons,3,0,158d0ae0dba34fd9
17,143407,174411,144687,176226,152097,185068,152545,185618,Eternal-Fire,Team-Falcons,6,11,2,3,21550,28400,22000,29500,21300,13400,full,full,136242,1,Eternal-Fire,2,0,158d0ae0dba34fd9
18,152545,185618,153825,187418,160140,194838,160588,195365,Eternal-Fire,Team-Falcons,7,11,2,3,18350,22300,25400,29550,9200,8550,full,full,117871,9,Eternal-Fire,2,0,158d0ae0dba34fd9
19,163350,199099,164630,201026,170296,207739,170744,208271,Eternal-Fire,Team-Falcons,7,12,2,3,27200,24150,25700,25000,14550,23500,full,full,110456,8,Team-Falcons,3,0,158d0ae0dba34fd9
20,173879,212439,175159,214271,183652,224177,184100,224728,Eternal-Fire,Team-Falcons,8,12,2,3,24950,18000,24300,29350,23000,11050,full,full,150062,1,Eternal-Fire,2,0,158d0ae0dba34fd9
