frame,tick,round,opponents,side,won,steamid,name,survived,kill_count,match checksum
21213,17339,1,4,2,0,76561198044118796,XANTARES,0,0,14efc1a4233d5731
27404,22296,2,4,3,0,76561198057282432,kyxsan,1,0,14efc1a4233d5731
83805,68284,7,3,3,0,76561198041683378,NiKo,0,0,14efc1a4233d5731
103405,84190,9,2,2,0,76561198410750263,jottAAA,0,0,14efc1a4233d5731
110194,89508,10,3,3,0,76561198057282432,kyxsan,1,1,14efc1a4233d5731
123097,99975,11,3,2,0,76561197967432889,MAJ3R,0,1,14efc1a4233d5731
130917,106099,12,3,2,0,76561197967432889,MAJ3R,0,1,14efc1a4233d5731
158590,128666,13,3,3,0,76561197967432889,MAJ3R,0,0,14efc1a4233d5731
163195,132137,14,3,2,0,76561197983956651,Magisk,0,1,14efc1a4233d5731
172212,139435,15,5,2,0,76561198057282432,kyxsan,0,0,14efc1a4233d5731
181697,147128,16,5,2,0,76561197996678278,TeSeS,0,0,14efc1a4233d5731
191047,154596,17,3,2,0,76561198041683378,NiKo,0,0,14efc1a4233d5731
198180,160198,18,2,3,0,76561198083485506,woxic,0,1,14efc1a4233d5731
201035,162697,18,1,2,1,76561197996678278,TeSeS,1,1,14efc1a4233d5731
211651,171092,19,4,2,0,76561198799340122,degster,0,0,14efc1a4233d5731
