frame,tick,round,opponents,side,won,steamid,name,survived,kill_count,match checksum
9028,7394,1,5,2,0,76561198057282432,kyxsan,0,1,158d0ae0dba34fd9
14623,11976,2,5,2,0,76561197996678278,TeSeS,0,0,158d0ae0dba34fd9
21890,17869,3,4,3,0,76561197967432889,MAJ3R,0,1,158d0ae0dba34fd9
49937,41331,5,4,2,0,76561197996678278,TeSeS,0,1,158d0ae0dba34fd9
65657,54056,7,3,3,0,76561198083485506,woxic,1,0,158d0ae0dba34fd9
86668,71400,9,3,3,0,76561198083485506,woxic,0,1,158d0ae0dba34fd9
99832,82538,10,2,2,1,76561198057282432,kyxsan,0,0,158d0ae0dba34fd9
111665,92287,11,5,2,0,76561198041683378,NiKo,0,0,158d0ae0dba34fd9
122305,101055,12,5,2,0,76561198057282432,kyxsan,0,1,158d0ae0dba34fd9
142591,117389,13,3,2,0,76561197967432889,MAJ3R,0,0,158d0ae0dba34fd9
150668,124019,14,3,2,0,76561198812513923,Wicadia,0,0,158d0ae0dba34fd9
158349,130278,15,4,2,0,76561198083485506,woxic,0,1,158d0ae0dba34fd9
169614,139514,16,3,2,0,76561198083485506,woxic,0,0,158d0ae0dba34fd9
193925,159336,18,2,3,0,76561198799340122,degster,0,0,158d0ae0dba34fd9
207460,170050,19,4,2,0,76561198083485506,woxic,0,0,158d0ae0dba34fd9
220779,180641,20,4,3,0,76561198799340122,degster,1,0,158d0ae0dba34fd9
250899,204775,22,3,3,0,76561198799340122,degster,0,2,158d0ae0dba34fd9
252448,206142,22,1,2,1,76561198410750263,jottAAA,1,1,158d0ae0dba34fd9
262755,214586,23,4,3,0,76561198057282432,kyxsan,1,0,158d0ae0dba34fd9
271516,221625,24,4,3,0,76561198057282432,kyxsan,0,0,158d0ae0dba34fd9
283076,231346,25,2,3,0,76561198041683378,NiKo,0,0,158d0ae0dba34fd9
289650,236566,26,5,2,0,76561197967432889,MAJ3R,0,0,158d0ae0dba34fd9
302837,246849,27,2,3,0,76561197996678278,TeSeS,0,0,158d0ae0dba34fd9
314293,256193,28,4,3,0,76561198083485506,woxic,1,1,158d0ae0dba34fd9
322173,262438,29,2,3,0,76561198083485506,woxic,0,1,158d0ae0dba34fd9
322362,262603,29,1,2,1,76561198799340122,degster,1,1,158d0ae0dba34fd9
335148,272860,30,4,2,0,76561198057282432,kyxsan,0,1,158d0ae0dba34fd9
345128,281094,31,4,2,0,76561198057282432,kyxsan,0,0,158d0ae0dba34fd9
350929,285601,32,5,3,0,76561198410750263,jottAAA,0,1,158d0ae0dba34fd9
361838,294402,33,3,3,0,76561197967432889,MAJ3R,0,0,158d0ae0dba34fd9
370041,301104,34,2,3,0,76561197996678278,TeSeS,0,1,158d0ae0dba34fd9
370622,301623,34,1,2,1,76561197967432889,MAJ3R,1,1,158d0ae0dba34fd9
379182,308519,35,3,3,0,76561198799340122,degster,0,2,158d0ae0dba34fd9
380579,309760,35,1,2,1,76561198410750263,jottAAA,0,1,158d0ae0dba34fd9
391301,318613,36,2,2,1,76561197967432889,MAJ3R,1,2,158d0ae0dba34fd9
391519,318808,36,1,3,0,76561198057282432,kyxsan,0,0,158d0ae0dba34fd9
