number,start tick,start frame,freezetime end tick,freezetime end frame,end tick,end frame,end officially tick,end officially frame,team a name,team b name,score team a,score team b,team a side,team b side,team a start money,team b start money,team a equipment value,team b equipment value,team a money spent,team b money spent,team a economy type,team b economy type,duration,end reason,winner name,winner side,overtime number,match checksum
1,243,330,4819,6288,11180,13557,11628,14076,ENCE CS2,Team-Falcons,0,1,3,2,4000,4000,4250,4450,3450,3450,pistol,pistol,166516,1,Team-Falcons,2,0,14549e5012277fa9
2,11628,14076,12908,15797,18138,21890,18586,22462,ENCE CS2,Team-Falcons,0,2,3,2,10650,19550,11750,20750,10300,18700,force-buy,full,98371,1,Team-Falcons,2,0,14549e5012277fa9
3,18586,22462,19866,24241,26253,31736,26701,32310,ENCE CS2,Team-Falcons,0,3,3,2,12950,19550,8600,22550,2950,7500,semi,full,116751,9,Team-Falcons,2,0,14549e5012277fa9
4,26701,32310,27981,34220,37207,45158,37655,45677,ENCE CS2,Team-Falcons,0,4,3,2,24500,30700,25650,23400,24150,4400,full,full,161744,1,Team-Falcons,2,0,14549e5012277fa9
5,37655,45677,38935,47502,43342,52949,43790,53497,ENCE CS2,Team-Falcons,0,5,3,2,18250,45300,12550,23550,7850,14650,semi,full,91547,1,Team-Falcons,2,0,14549e5012277fa9
6,43790,53497,45070,55289,49457,60674,49905,61209,ENCE CS2,Team-Falcons,1,5,3,2,28000,49650,28600,25600,22150,12100,full,full,90351,8,ENCE CS2,3,0,14549e5012277fa9
7,52742,65212,54022,67026,59532,73706,59980,74265,ENCE CS2,Team-Falcons,2,5,3,2,23400,45450,29150,27150,17650,26150,full,full,106931,8,ENCE CS2,3,0,14549e5012277fa9
8,62588,78006,63868,79839,66276,82820,66724,83352,ENCE CS2,Team-Falcons,3,5,3,2,23100,28800,29450,24650,6850,23650,full,full,60603,8,ENCE CS2,3,0,14549e5012277fa9
9,66724,83352,68004,85269,75364,93784,75812,94303,ENCE CS2,Team-Falcons,4,5,3,2,34000,17750,25950,9300,11350,8900,full,semi,131329,12,ENCE CS2,3,0,14549e5012277fa9
10,75812,94303,77092,96172,85946,106615,86394,107170,ENCE CS2,Team-Falcons,4,6,3,2,40700,21050,31700,25600,16600,20600,full,full,154996,1,Team-Falcons,2,0,14549e5012277fa9
11,86394,107170,87674,109109,89453,111365,89901,111935,ENCE CS2,Team-Falcons,5,6,3,2,31300,19450,29200,26850,21750,14000,full,full,52811,8,ENCE CS2,3,0,14549e5012277fa9
12,89901,111935,91181,113897,94995,118489,95539,119158,ENCE CS2,Team-Falcons,5,7,3,2,27300,17550,31950,17800,21400,17000,full,force-buy,82508,9,Team-Falcons,2,0,14549e5012277fa9
13,95539,119158,109356,136439,112207,139737,112655,140278,ENCE CS2,Team-Falcons,6,7,2,3,4000,4000,4350,4200,3350,3400,pistol,pistol,259071,9,ENCE CS2,2,0,14549e5012277fa9
14,112655,140278,113935,142279,122114,151868,122562,152394,ENCE CS2,Team-Falcons,7,7,2,3,18700,11000,20000,10750,18050,10150,full,force-buy,145907,1,ENCE CS2,2,0,14549e5012277fa9
15,122562,152394,123842,154233,127514,158659,127962,159232,ENCE CS2,Team-Falcons,8,7,2,3,18750,12850,21100,10100,4000,1600,full,semi,78870,9,ENCE CS2,2,0,14549e5012277fa9
16,127962,159232,129242,161101,136302,169524,136750,170051,ENCE CS2,Team-Falcons,9,7,2,3,33100,26350,24900,26550,9850,25850,full,full,129567,1,ENCE CS2,2,0,14549e5012277fa9
17,136750,170051,158447,196291,163214,202095,163662,202635,ENCE CS2,Team-Falcons,10,7,2,3,41650,18100,26000,27500,11900,13000,full,full,403405,1,ENCE CS2,2,0,14549e5012277fa9
18,163662,202635,164942,204564,170845,211700,171293,212272,ENCE CS2,Team-Falcons,10,8,2,3,48150,22200,27850,28400,10200,7800,full,full,114120,8,Team-Falcons,3,0,14549e5012277fa9
19,171293,212272,172573,214148,176725,219022,177173,219557,ENCE CS2,Team-Falcons,11,8,2,3,44950,31750,27050,28500,26050,4200,full,full,84976,9,ENCE CS2,2,0,14549e5012277fa9
20,179510,222869,180790,224614,187073,232040,187521,232569,ENCE CS2,Team-Falcons,11,9,2,3,36950,42950,27050,29350,17750,28950,full,full,115454,8,Team-Falcons,3,0,14549e5012277fa9
21,190482,236222,191762,238011,200253,248191,200701,248722,ENCE CS2,Team-Falcons,11,10,2,3,26800,31550,25150,29550,24150,14000,full,full,150678,7,Team-Falcons,3,0,14549e5012277fa9
22,200701,248722,201981,250611,206635,256156,207083,256697,ENCE CS2,Team-Falcons,11,11,2,3,16350,36850,5750,30350,5350,19100,semi,full,93587,8,Team-Falcons,3,0,14549e5012277fa9
23,207083,256697,208363,258622,216097,267544,216545,268085,ENCE CS2,Team-Falcons,11,12,2,3,23300,35300,24000,30300,23000,10750,full,full,136553,7,Team-Falcons,3,0,14549e5012277fa9
24,219398,271876,220678,273626,226876,281041,227420,281688,ENCE CS2,Team-Falcons,12,12,2,3,19000,43850,19800,31750,18800,26750,force-buy,full,115379,9,ENCE CS2,2,0,14549e5012277fa9
