frame,tick,round,opponents,side,won,steamid,name,survived,kill_count,match checksum
4197,3148,1,5,2,0,76561198031651584,KRIMZ,0,0,8738e4d8bcbc3539
13994,11053,2,5,2,0,76561198028458803,blameF,0,1,8738e4d8bcbc3539
24201,19156,3,3,2,0,76561198031651584,KRIMZ,0,0,8738e4d8bcbc3539
35680,28269,4,2,2,0,76561199046478501,MATYS,1,1,8738e4d8bcbc3539
35902,28465,4,1,3,1,76561199063238565,magixx,1,0,8738e4d8bcbc3539
49421,38790,5,2,3,0,76561199063238565,magixx,0,0,8738e4d8bcbc3539
66263,51561,7,5,3,0,76561198081484775,sh1ro,0,0,8738e4d8bcbc3539
73280,56896,8,4,2,0,76561198031651584,KRIMZ,0,0,8738e4d8bcbc3539
84122,65411,9,4,2,0,76561198031651584,KRIMZ,0,0,8738e4d8bcbc3539
93759,72299,10,2,3,0,76561199063238565,magixx,0,0,8738e4d8bcbc3539
102267,78932,11,4,3,0,76561199063238565,magixx,1,1,8738e4d8bcbc3539
115684,89769,12,2,3,0,76561198995880877,zont1x,0,0,8738e4d8bcbc3539
138910,107005,13,4,3,0,76561198031651584,KRIMZ,0,0,8738e4d8bcbc3539
146962,113413,14,2,2,0,76561198081484775,sh1ro,0,0,8738e4d8bcbc3539
158412,122246,15,4,3,0,76561199046478501,MATYS,0,0,8738e4d8bcbc3539
169923,130909,16,5,3,0,76561198031651584,KRIMZ,0,0,8738e4d8bcbc3539
186247,143809,18,4,2,0,76561198386265483,donk,0,0,8738e4d8bcbc3539
217796,168001,20,4,3,0,76561198031651584,KRIMZ,0,0,8738e4d8bcbc3539
227516,175662,21,3,2,0,76561199063238565,magixx,0,2,8738e4d8bcbc3539
227906,176003,21,1,3,1,76561198028458803,blameF,1,1,8738e4d8bcbc3539
239762,185323,22,2,2,0,76561199063238565,magixx,0,0,8738e4d8bcbc3539
248247,192043,23,4,3,0,76561198810597446,Burmylov,0,0,8738e4d8bcbc3539
