number,start tick,start frame,freezetime end tick,freezetime end frame,end tick,end frame,end officially tick,end officially frame,team a name,team b name,score team a,score team b,team a side,team b side,team a start money,team b start money,team a equipment value,team b equipment value,team a money spent,team b money spent,team a economy type,team b economy type,duration,end reason,winner name,winner side,overtime number,match checksum
1,174,256,8617,11312,13866,17292,14314,17821,G2 Esports CS2,[B8],1,0,3,2,4000,4000,4150,4200,3550,3400,pistol,pistol,213596,8,G2 Esports CS2,3,0,789873d5480b2d86
2,14314,17821,15594,19716,17964,22590,18412,23143,G2 Esports CS2,[B8],2,0,3,2,18200,10400,20550,1100,17250,300,semi,eco,59793,8,G2 Esports CS2,3,0,789873d5480b2d86
3,18412,23143,19692,25047,27712,34576,28160,35116,G2 Esports CS2,[B8],2,1,3,2,19300,22100,22750,22300,5900,21300,full,full,143346,9,[B8],2,0,789873d5480b2d86
4,28160,35116,29440,37069,36074,44930,36522,45482,G2 Esports CS2,[B8],2,2,3,2,21900,18850,22550,22000,21350,16400,full,full,123047,9,[B8],2,0,789873d5480b2d86
5,36522,45482,37802,47393,43448,53988,43896,54520,G2 Esports CS2,[B8],2,3,3,2,10750,20500,1500,25100,200,16500,eco,full,106647,9,[B8],2,0,789873d5480b2d86
6,43896,54520,45176,56440,51958,64583,52406,65165,G2 Esports CS2,[B8],2,4,3,2,23750,22050,24650,23900,23350,19300,full,full,126169,9,[B8],2,0,789873d5480b2d86
7,54818,68477,56098,70332,63458,79105,63906,79643,G2 Esports CS2,[B8],3,4,3,2,15500,20800,7900,25500,7900,12800,semi,full,133253,12,G2 Esports CS2,3,0,789873d5480b2d86
8,66282,82995,67562,84811,73984,92492,74432,93031,G2 Esports CS2,[B8],4,4,3,2,25350,14200,28700,15250,17350,13950,full,force-buy,119073,7,G2 Esports CS2,3,0,789873d5480b2d86
9,74432,93031,75712,94868,83020,103348,83468,103880,G2 Esports CS2,[B8],4,5,3,2,27300,14550,30950,3550,20850,3550,full,eco,129354,9,[B8],2,0,789873d5480b2d86
10,86376,107989,87656,109672,95016,118478,95464,118999,G2 Esports CS2,[B8],5,5,3,2,17150,29050,18250,27050,16950,20800,force-buy,full,131510,12,G2 Esports CS2,3,0,789873d5480b2d86
11,97910,122471,99190,124309,102796,128682,103244,129215,G2 Esports CS2,[B8],6,5,3,2,17850,15050,24300,10600,16850,3350,full,semi,77873,7,G2 Esports CS2,3,0,789873d5480b2d86
12,103244,129215,104524,131107,107239,134506,107783,135168,G2 Esports CS2,[B8],7,5,3,2,20700,24700,30200,27450,19550,23600,full,full,66338,8,G2 Esports CS2,3,0,789873d5480b2d86
13,107783,135168,121426,152828,125763,157927,126211,158476,G2 Esports CS2,[B8],7,6,2,3,4000,4000,4450,4300,3400,3300,pistol,pistol,285351,7,[B8],3,0,789873d5480b2d86
14,126211,158476,127491,160376,132975,167068,133423,167596,G2 Esports CS2,[B8],8,6,2,3,14000,20000,13100,21900,12200,19200,force-buy,semi,107726,1,G2 Esports CS2,2,0,789873d5480b2d86
15,133423,167596,134703,169536,140478,176458,140926,177021,G2 Esports CS2,[B8],8,7,2,3,19200,8100,22950,15900,10150,7600,full,force-buy,111111,8,[B8],3,0,789873d5480b2d86
16,140926,177021,142206,178958,148490,186452,148938,186981,G2 Esports CS2,[B8],9,7,2,3,16650,19150,17300,26800,16300,11950,force-buy,full,118245,9,G2 Esports CS2,2,0,789873d5480b2d86
17,148938,186981,150218,188783,154132,193474,154580,194016,G2 Esports CS2,[B8],10,7,2,3,19000,15100,23750,1800,15850,1000,full,eco,81409,9,G2 Esports CS2,2,0,789873d5480b2d86
18,156564,196856,157844,198539,163840,205679,164288,206207,G2 Esports CS2,[B8],11,7,2,3,20900,23900,24150,24600,9000,23600,full,full,110622,9,G2 Esports CS2,2,0,789873d5480b2d86
