number,start tick,start frame,freezetime end tick,freezetime end frame,end tick,end frame,end officially tick,end officially frame,team a name,team b name,score team a,score team b,team a side,team b side,team a start money,team b start money,team a equipment value,team b equipment value,team a money spent,team b money spent,team a economy type,team b economy type,duration,end reason,winner name,winner side,overtime number,match checksum
1,197,281,10331,12214,13165,15538,13613,16095,GamerLegion,paiN Gaming,0,1,3,2,4000,4000,4200,4250,3400,3450,pistol,pistol,197225,9,paiN Gaming,2,0,b8bd9df442017102
2,13613,16095,14893,17903,18354,22072,18802,22629,GamerLegion,paiN Gaming,0,2,3,2,10100,18600,9200,20600,9200,18100,force-buy,full,77264,9,paiN Gaming,2,0,b8bd9df442017102
3,18802,22629,20082,24388,22189,26988,22637,27538,GamerLegion,paiN Gaming,0,3,3,2,13200,19150,1500,23150,1100,7500,eco,full,56348,9,paiN Gaming,2,0,b8bd9df442017102
4,22637,27538,23917,29420,28994,35401,29442,35923,GamerLegion,paiN Gaming,1,3,3,2,27200,30000,27650,27750,26150,12950,full,full,101644,8,GamerLegion,3,0,b8bd9df442017102
5,29442,35923,30722,37750,38407,46768,38855,47297,GamerLegion,paiN Gaming,1,4,3,2,18400,24450,28900,24200,12900,23200,full,full,140192,1,paiN Gaming,2,0,b8bd9df442017102
6,38855,47297,40135,49067,44506,54433,44954,54974,GamerLegion,paiN Gaming,1,5,3,2,18100,19650,28950,26950,13200,13350,full,full,92246,9,paiN Gaming,2,0,b8bd9df442017102
7,44954,54974,46234,56800,51079,62685,51527,63265,GamerLegion,paiN Gaming,1,6,3,2,19700,24150,9600,26000,9200,7450,semi,full,99679,1,paiN Gaming,2,0,b8bd9df442017102
8,54577,67240,55857,68948,61300,75535,61748,76066,GamerLegion,paiN Gaming,1,7,3,2,27500,35400,28350,25700,23000,4950,full,full,107228,1,paiN Gaming,2,0,b8bd9df442017102
9,64466,79542,65746,81298,72998,89728,73446,90292,GamerLegion,paiN Gaming,2,7,3,2,22100,49650,11750,27750,11150,12700,semi,full,131673,7,GamerLegion,3,0,b8bd9df442017102
10,73446,90292,74726,92115,81539,100088,81987,100667,GamerLegion,paiN Gaming,3,7,3,2,30550,47850,30500,27250,16950,26550,full,full,126631,8,GamerLegion,3,0,b8bd9df442017102
11,84834,104381,86114,106127,91603,112595,92051,113134,GamerLegion,paiN Gaming,4,7,3,2,31350,31100,31950,26850,10400,26150,full,full,106181,8,GamerLegion,3,0,b8bd9df442017102
12,92051,113134,93331,114922,97493,120004,98037,120646,GamerLegion,paiN Gaming,4,8,3,2,38100,17250,32450,17500,16950,16700,full,force-buy,88807,9,paiN Gaming,2,0,b8bd9df442017102
13,98037,120646,111710,136819,115285,140941,115733,141480,GamerLegion,paiN Gaming,5,8,2,3,4000,4000,4850,4450,3450,3450,pistol,pistol,262351,9,GamerLegion,2,0,b8bd9df442017102
14,115733,141480,117013,143208,120759,147648,121207,148191,GamerLegion,paiN Gaming,5,9,2,3,18600,10650,19100,10950,18300,10350,semi,force-buy,79733,8,paiN Gaming,3,0,b8bd9df442017102
15,121207,148191,122487,149992,127107,155431,127555,155964,GamerLegion,paiN Gaming,5,10,2,3,8500,18650,7950,24150,7950,16500,force-buy,full,93590,8,paiN Gaming,3,0,b8bd9df442017102
16,127555,155964,128835,157768,134353,164106,134801,164635,GamerLegion,paiN Gaming,5,11,2,3,10950,20200,4400,23500,2800,13400,eco,full,105250,8,paiN Gaming,3,0,b8bd9df442017102
17,134801,164635,136081,166475,144610,176403,145058,176939,GamerLegion,paiN Gaming,5,12,2,3,21050,24850,21000,28950,20200,19250,full,full,152123,7,paiN Gaming,3,0,b8bd9df442017102
18,145058,176939,146338,178762,153687,187298,154135,187823,GamerLegion,paiN Gaming,6,12,2,3,19550,24700,20200,30750,19200,19300,full,full,133909,9,GamerLegion,2,0,b8bd9df442017102
19,154135,187823,155415,189609,158493,193175,158941,193703,GamerLegion,paiN Gaming,7,12,2,3,18200,13000,23450,1100,16100,300,full,eco,69184,9,GamerLegion,2,0,b8bd9df442017102
20,158941,193703,160221,195488,165952,202231,165952,202231,GamerLegion,paiN Gaming,7,13,2,3,23850,18100,24950,23450,6400,22150,full,full,110240,8,paiN Gaming,3,0,b8bd9df442017102
