name,steamid,score,team name,kills,assists,deaths,headshots,hs %,k/d,kast,avg damages per round,avg kills per round,avg death per round,utility_damage_per_round,mvp,rank type,rank,old rank,win count,bomb planted,bomb defused,hostage rescued,health damage,armor damage,utility damage,1v1,1v2,1v3,1v4,1v5,1v1 won,1v2 won,1v3 won,1v4 won,1v5 won,1v1 lost,1v2 lost,1v3 lost,1v4 lost,1v5 lost,first kill,first death,trade kill,trade death,first trade kill,first trade death,1k,2k,3k,4k,5k,htlv 2,htlv,crosshair share code,color,inspect weapon count,match checksum
FL1T,76561197995817501,34,V.P.,13,5,17,7,53,0.764706,73.913040,62.086956,0.565217,0.739130,9.565217,1,-1,0,0,0,2,1,0,1428,229,220,4,7,7,10,3,2,1,0,0,0,2,6,7,10,3,1,2,3,4,0,0,8,1,1,0,0,0.916004,0.786470,CSGO-nf5P6-d8S2q-BjRtq-rb3b2-msLDR,2,0,cca2a16ad0db047a
JT,76561198021715100,35,ComplexityCS,12,5,17,9,75,0.705882,65.217392,55.086956,0.521739,0.739130,2.869565,3,-1,0,0,0,3,0,0,1267,175,66,4,7,7,10,3,2,1,0,0,0,2,6,7,10,3,2,2,0,1,0,0,8,2,0,0,0,0.792546,0.699704,CSGO-jRmcF-tYUrn-2qcwT-NQijs-sV8SA,2,0,cca2a16ad0db047a
hallzerk,76561198060367310,45,ComplexityCS,19,6,18,11,57,1.055556,73.913040,99.391304,0.826087,0.782609,2.956522,2,-1,0,0,0,0,0,0,2286,192,68,6,9,9,12,5,2,1,0,0,0,4,8,9,12,5,4,0,3,2,0,0,12,2,1,0,0,1.242019,0.994087,CSGO-XYnxG-qsrJt-GfZb9-6KTya-bZmbN,1,0,cca2a16ad0db047a
FL4MUS,76561198014259134,48,V.P.,19,6,15,15,78,1.266667,78.260872,96.608696,0.826087,0.652174,4.347826,2,-1,0,0,0,0,1,0,2222,367,100,5,8,8,11,4,3,2,1,1,1,2,6,7,10,3,4,4,5,3,0,2,8,2,1,1,0,1.334362,1.252084,CSGO-JJhBq-uZc5N-ozDGA-s7FpN-BGSZQ,1,0,cca2a16ad0db047a
Grim,76561198191236195,37,ComplexityCS,14,6,19,6,42,0.736842,73.913040,69.347824,0.608696,0.826087,1.000000,1,-1,0,0,0,1,0,0,1595,258,23,7,10,10,13,6,2,1,0,0,0,5,9,10,13,6,6,4,1,3,0,1,4,5,0,0,0,0.934811,0.776899,CSGO-sKxPA-MA59u-eNtEJ-R7AGH-Cr3cQ,0,0,cca2a16ad0db047a
fame,76561198080114546,60,V.P.,27,5,13,16,59,2.076923,82.608696,106.869568,1.173913,0.565217,8.391304,6,-1,0,0,0,0,0,0,2458,424,193,6,9,9,12,5,3,2,1,1,1,3,7,8,11,4,2,1,5,3,0,0,5,6,2,1,0,1.741583,1.790350,CSGO-vjGru-yOv3D-iovxr-ZXBEY-CcfiK,4,0,cca2a16ad0db047a
electroNic,76561198044045107,37,V.P.,14,3,19,6,42,0.736842,78.260872,61.434784,0.608696,0.826087,2.130435,1,-1,0,0,0,0,1,0,1413,274,49,5,8,8,11,4,2,1,0,0,0,3,7,8,11,4,3,4,3,9,0,4,8,3,0,0,0,0.928234,0.726458,CSGO-V2d2V-CFPGF-ZJkvZ-bDL65-HsnkP,3,0,cca2a16ad0db047a
cxzi,76561198171719689,40,ComplexityCS,15,4,15,7,46,1.000000,65.217392,66.608696,0.652174,0.652174,3.086957,3,-1,0,0,0,2,0,0,1532,156,71,4,7,7,10,3,2,1,0,0,0,2,6,7,10,3,0,1,2,2,0,0,8,2,1,0,0,0.984163,0.955460,CSGO-6qkVX-Zn2Rm-LRhOG-7nAY9-HG8nM,3,0,cca2a16ad0db047a
nicx,76561198410085211,39,ComplexityCS,17,3,13,9,52,1.307692,69.565216,68.826088,0.739130,0.565217,0.782609,1,-1,0,0,0,0,0,0,1583,224,18,8,11,11,14,7,3,2,1,1,1,5,9,10,13,6,1,3,4,2,0,1,7,5,0,0,0,1.140165,1.099229,CSGO-6hnsb-Qqbne-wJyCd-ADpFY-YcOUD,4,0,cca2a16ad0db047a
ICY,76561198055109028,36,V.P.,9,4,13,5,55,0.692308,60.869564,48.173912,0.391304,0.565217,0.000000,3,-1,0,0,0,4,0,0,1108,90,0,7,10,10,13,6,2,1,0,0,0,5,9,10,13,6,0,2,3,1,0,0,2,2,1,0,0,0.714292,0.808622,CSGO-VSWO4-q9bAq-GbTiA-GaaeT-FdoUE,0,0,cca2a16ad0db047a
