number,start tick,start frame,freezetime end tick,freezetime end frame,end tick,end frame,end officially tick,end officially frame,team a name,team b name,score team a,score team b,team a side,team b side,team a start money,team b start money,team a equipment value,team b equipment value,team a money spent,team b money spent,team a economy type,team b economy type,duration,end reason,winner name,winner side,overtime number,match checksum
1,1,1,1602,2241,3245,4308,3693,4913,Team A,Team B,1,0,3,2,4000,4000,5350,4350,3450,3350,pistol,pistol,51882,8,Team A,3,0,8738e4d8bcbc3539
2,3693,4913,4973,6765,11201,14159,11649,14686,Team A,Team B,2,0,3,2,18300,10150,21800,1000,17700,0,semi,eco,111378,8,Team A,3,0,8738e4d8bcbc3539
3,11649,14686,12929,16630,19582,24676,20030,25228,Team A,Team B,3,0,3,2,18950,22450,26650,23200,11200,22200,full,full,120340,8,Team A,3,0,8738e4d8bcbc3539
4,20030,25228,21310,27193,28670,36130,29118,36647,Team A,Team B,4,0,3,2,25800,15350,27800,11250,14000,8450,full,semi,131326,12,Team A,3,0,8738e4d8bcbc3539
5,31432,39971,32712,41822,39138,49810,39586,50339,Team A,Team B,4,1,3,2,29250,21700,28000,24150,22000,19850,full,full,118521,9,Team B,2,0,8738e4d8bcbc3539
6,39586,50339,40866,52305,45950,58431,46398,58949,Team A,Team B,4,2,3,2,15250,19400,15000,25750,14400,15000,force-buy,full,97477,1,Team B,2,0,8738e4d8bcbc3539
7,48415,61939,49695,63894,53125,68016,53573,68612,Team A,Team B,4,3,3,2,10950,23100,10300,26250,1600,8700,semi,full,73204,9,Team B,2,0,8738e4d8bcbc3539
8,53573,68612,54853,70634,57745,74237,58193,74813,Team A,Team B,5,3,3,2,21350,32150,21950,26250,20950,2400,force-buy,full,67759,8,Team A,3,0,8738e4d8bcbc3539
9,58193,74813,59473,76762,65867,84645,66315,85227,Team A,Team B,6,3,3,2,19050,39350,29050,27050,7550,26350,full,full,118437,8,Team A,3,0,8738e4d8bcbc3539
10,69274,89366,70554,91375,75135,96977,75583,97503,Team A,Team B,6,4,3,2,28750,25300,30400,25000,9250,24300,full,full,91682,9,Team B,2,0,8738e4d8bcbc3539
11,75583,97503,76863,99434,81785,105523,82233,106047,Team A,Team B,6,5,3,2,27300,19050,27150,26450,26150,15600,full,full,96609,1,Team B,2,0,8738e4d8bcbc3539
12,82233,106047,83513,108104,89892,115824,90436,116477,Team A,Team B,6,6,3,2,11050,22450,16650,27550,10600,13450,force-buy,full,117774,9,Team B,2,0,8738e4d8bcbc3539
13,90436,116477,103729,135013,107112,139033,107560,139576,Team A,Team B,7,6,2,3,4000,4000,4200,4200,3400,3400,pistol,pistol,271712,9,Team A,2,0,8738e4d8bcbc3539
14,107560,139576,108840,141447,114289,147970,114737,148560,Team A,Team B,7,7,2,3,18650,10400,18850,10800,16900,10000,semi,force-buy,101115,7,Team B,3,0,8738e4d8bcbc3539
15,114737,148560,116017,150643,122402,158593,122850,159152,Team A,Team B,8,7,2,3,13550,20600,12550,26200,12350,17300,force-buy,full,120858,9,Team A,2,0,8738e4d8bcbc3539
16,124985,162162,126265,164173,131038,170074,131486,170665,Team A,Team B,9,7,2,3,19550,10600,23750,11150,9600,10250,full,force-buy,95308,9,Team A,2,0,8738e4d8bcbc3539
17,131486,170665,132766,172492,137740,178483,138188,179001,Team A,Team B,10,7,2,3,27700,9850,24100,1000,4100,0,full,eco,94176,1,Team A,2,0,8738e4d8bcbc3539
18,138188,179001,139468,180970,143932,186387,144380,186950,Team A,Team B,10,8,2,3,42000,21850,24700,22700,3900,21400,full,full,88972,8,Team B,3,0,8738e4d8bcbc3539
19,147438,191369,148718,193358,156553,202637,157001,203149,Team A,Team B,11,8,2,3,45400,18200,25100,27150,24100,10800,full,full,135735,1,Team A,2,0,8738e4d8bcbc3539
20,159910,207341,161190,209334,168181,218005,168629,218575,Team A,Team B,12,8,2,3,40000,17800,25200,26600,16800,16850,full,full,128459,9,Team A,2,0,8738e4d8bcbc3539
21,168629,218575,169909,220609,177269,229324,177717,229845,Team A,Team B,12,9,2,3,41250,13250,25800,14000,8400,13000,full,force-buy,129483,12,Team B,3,0,8738e4d8bcbc3539
22,177717,229845,178997,231940,185990,240501,186438,241031,Team A,Team B,12,10,2,3,39650,18300,25100,22350,24600,17050,full,semi,128363,8,Team B,3,0,8738e4d8bcbc3539
23,186438,241031,187718,242972,192108,248322,192108,248322,Team A,Team B,13,10,2,3,18650,10500,25350,26100,24350,16700,full,full,87828,9,Team A,2,0,8738e4d8bcbc3539
