number,start tick,start frame,freezetime end tick,freezetime end frame,end tick,end frame,end officially tick,end officially frame,team a name,team b name,score team a,score team b,team a side,team b side,team a start money,team b start money,team a equipment value,team b equipment value,team a money spent,team b money spent,team a economy type,team b economy type,duration,end reason,winner name,winner side,overtime number,match checksum
1,1,1,19391,23904,23443,28618,23891,29175,Team A,Team B,0,1,3,2,4000,4000,4200,4750,3400,3450,pistol,pistol,353993,9,Team B,2,0,73bb2a47403d34e5
2,23891,29175,25171,31030,32289,39555,32737,40091,Team A,Team B,0,2,3,2,10700,18600,10150,19800,10250,18150,force-buy,semi,128401,1,Team B,2,0,73bb2a47403d34e5
3,32737,40091,34017,41985,37918,46669,38366,47266,Team A,Team B,0,3,3,2,13050,20650,5450,23050,1600,10850,semi,full,81370,9,Team B,2,0,73bb2a47403d34e5
4,38366,47266,39646,49163,46576,57384,47024,57930,Team A,Team B,0,4,3,2,25950,28150,26800,24050,25700,4500,full,full,125160,9,Team B,2,0,73bb2a47403d34e5
5,50177,62171,51457,63955,57177,70912,57625,71454,Team A,Team B,1,4,3,2,17850,41700,9750,28250,9150,13800,semi,full,108126,7,Team A,3,0,73bb2a47403d34e5
6,57625,71454,58905,73375,63641,79137,64089,79670,Team A,Team B,1,5,3,2,28400,38800,29650,27350,17750,26650,full,full,95039,9,Team B,2,0,73bb2a47403d34e5
7,64089,79670,65369,81647,73342,91095,73790,91684,Team A,Team B,1,6,3,2,25750,30000,25500,27350,24800,12600,full,full,141327,9,Team B,2,0,73bb2a47403d34e5
8,73790,91684,75070,93549,80270,99807,80718,100387,Team A,Team B,1,7,3,2,18550,34850,9250,27350,9050,8800,semi,full,100481,1,Team B,2,0,73bb2a47403d34e5
9,80718,100387,81998,102263,88009,109383,88457,109928,Team A,Team B,1,8,3,2,26800,44850,27550,27350,22600,9550,full,full,111280,1,Team B,2,0,73bb2a47403d34e5
10,91041,113223,92321,115137,96509,120400,96957,120944,Team A,Team B,1,9,3,2,21900,54100,26700,27750,20000,16200,full,full,88779,1,Team B,2,0,73bb2a47403d34e5
11,96957,120944,98237,122914,104879,130787,105327,131311,Team A,Team B,1,10,3,2,18900,56000,27700,27850,10400,11150,full,full,121758,1,Team B,2,0,73bb2a47403d34e5
12,105327,131311,106607,133388,111433,139330,111977,139998,Team A,Team B,1,11,3,2,26400,61350,29650,28750,24250,15000,full,full,99195,9,Team B,2,0,73bb2a47403d34e5
13,111977,139998,127841,161477,131474,165703,131921,166260,Team A,Team B,1,12,2,3,4000,4000,4450,4000,3450,3400,pistol,pistol,317972,8,Team B,3,0,73bb2a47403d34e5
14,131921,166260,133201,168296,139521,175726,139969,176248,Team A,Team B,2,12,2,3,10650,18350,10550,20800,10550,18000,force-buy,semi,117094,1,Team A,2,0,73bb2a47403d34e5
15,139969,176248,141249,178073,147277,185362,147277,185362,Team A,Team B,2,13,2,3,7900,20550,26900,13000,12500,7600,full,force-buy,112740,7,Team B,3,0,73bb2a47403d34e5
