name,steamid,score,team name,kills,assists,deaths,headshots,hs %,k/d,kast,avg damages per round,avg kills per round,avg death per round,utility_damage_per_round,mvp,rank type,rank,old rank,win count,bomb planted,bomb defused,hostage rescued,health damage,armor damage,utility damage,1v1,1v2,1v3,1v4,1v5,1v1 won,1v2 won,1v3 won,1v4 won,1v5 won,1v1 lost,1v2 lost,1v3 lost,1v4 lost,1v5 lost,first kill,first death,trade kill,trade death,first trade kill,first trade death,1k,2k,3k,4k,5k,htlv 2,htlv,crosshair share code,color,inspect weapon count,match checksum
Twistzz,76561198016255205,55,Liquid,22,5,12,11,50,1.833333,87.500000,97.500000,0.916667,0.500000,6.166667,5,-1,0,0,0,1,1,0,2340,278,148,2,2,7,9,2,0,1,0,1,0,2,1,7,8,2,2,1,5,3,0,0,9,3,1,1,0,1.558811,1.464829,CSGO-Wo2tX-759AF-n2oJm-yDDkQ-F99zP,1,0,f7c65a6ab75a3a25
NertZ,76561198053126645,53,Liquid,23,5,16,10,43,1.437500,75.000000,96.291664,0.958333,0.666667,2.375000,5,-1,0,0,0,0,0,0,2311,232,57,2,2,7,9,2,0,1,0,1,0,2,1,7,8,2,3,4,4,6,0,3,6,3,2,0,1,1.410892,1.532518,CSGO-SXdfq-P7QRH-eqNHV-qzbrR-TA7yD,3,0,f7c65a6ab75a3a25
LNZ,76561198104626893,26,HEROIC,9,3,17,6,66,0.529412,58.333332,42.208332,0.375000,0.708333,6.041667,0,-1,0,0,0,2,0,0,1013,220,145,5,5,10,12,5,0,1,0,1,0,5,4,10,11,5,4,1,1,1,0,0,7,1,0,0,0,0.581456,0.576021,CSGO-BkLsj-3EeOH-QW5yu-vwvph-u6GSQ,2,0,f7c65a6ab75a3a25
xfl0ud,76561198178209109,28,HEROIC,11,3,19,7,63,0.578947,58.333332,62.458332,0.458333,0.791667,2.375000,2,-1,0,0,0,1,0,0,1499,253,57,6,6,11,13,6,1,2,1,2,1,5,4,10,11,5,0,4,2,4,0,1,5,1,0,1,0,0.673876,0.722507,CSGO-NyMJe-afwHf-MatZ9-LHEo6-ycapG,4,0,f7c65a6ab75a3a25
jks,76561197977105184,31,Liquid,11,5,16,4,36,0.687500,62.500000,52.416668,0.458333,0.666667,6.750000,1,-1,0,0,0,2,0,0,1258,267,162,4,4,9,11,4,0,1,0,1,0,4,3,9,10,4,3,4,1,2,0,0,7,2,0,0,0,0.747074,0.703892,CSGO-RrmXF-7Wpur-koAsF-ES4d8-QJJvM,4,0,f7c65a6ab75a3a25
tN1R,76561198872013168,21,HEROIC,8,6,20,4,50,0.400000,62.500000,53.541668,0.333333,0.833333,2.708333,0,-1,0,0,0,0,0,0,1285,257,65,4,4,9,11,4,0,1,0,1,0,4,3,9,10,4,1,3,1,4,0,0,8,0,0,0,0,0.557966,0.414807,CSGO-oBeau-EwP7p-OmTWC-si2ph-tszQN,1,0,f7c65a6ab75a3a25
ultimate,76561198283989223,54,Liquid,22,1,11,7,31,2.000000,91.666672,81.791664,0.916667,0.458333,0.125000,2,-1,0,0,0,4,0,0,1963,178,3,7,7,12,14,7,0,1,0,1,0,7,6,12,13,7,5,0,2,2,0,0,9,5,1,0,0,1.544561,1.402229,CSGO-5nhAv-ot5b7-MWQqG-wMKYj-jruCQ,2,0,f7c65a6ab75a3a25
yxngstxr,76561199137143905,47,HEROIC,21,1,17,12,57,1.235294,66.666672,89.375000,0.875000,0.708333,7.666667,4,-1,0,0,0,1,0,0,2145,432,184,3,3,8,10,3,0,1,0,1,0,3,2,8,9,3,2,3,4,4,0,2,9,3,2,0,0,1.217089,1.187123,CSGO-kbMCz-y545E-mAEAP-TOiuh-MCtdA,0,0,f7c65a6ab75a3a25
SunPayus,76561198309839541,56,HEROIC,20,9,14,9,45,1.428571,70.833328,87.916664,0.833333,0.583333,2.916667,5,-1,0,0,0,3,0,0,2110,210,70,6,6,11,13,6,1,2,1,2,1,5,4,10,11,5,3,3,5,0,0,0,8,3,2,0,0,1.306645,1.254542,CSGO-qahFh-KZEFk-UxyQH-wViqJ-TpNkO,3,0,f7c65a6ab75a3a25
NAF-FLY,76561198001151695,25,Liquid,9,7,14,5,55,0.642857,66.666672,61.541668,0.375000,0.583333,7.416667,0,-1,0,0,0,0,0,0,1477,226,178,3,3,8,10,3,0,1,0,1,0,3,2,8,9,3,1,1,2,2,0,0,5,2,0,0,0,0.787373,0.702421,CSGO-J29Jc-WDCwx-VdLUG-szY5O-33LsE,0,0,f7c65a6ab75a3a25
