name,steamid,score,team name,kills,assists,deaths,headshots,hs %,k/d,kast,avg damages per round,avg kills per round,avg death per round,utility_damage_per_round,mvp,rank type,rank,old rank,win count,bomb planted,bomb defused,hostage rescued,health damage,armor damage,utility damage,1v1,1v2,1v3,1v4,1v5,1v1 won,1v2 won,1v3 won,1v4 won,1v5 won,1v1 lost,1v2 lost,1v3 lost,1v4 lost,1v5 lost,first kill,first death,trade kill,trade death,first trade kill,first trade death,1k,2k,3k,4k,5k,htlv 2,htlv,crosshair share code,color,inspect weapon count,match checksum
s1n,76561198190463461,37,M80 CS2,11,6,10,5,45,1.100000,75.000000,72.650002,0.550000,0.500000,11.950000,3,-1,0,0,0,3,0,0,1453,214,239,5,5,6,10,4,1,1,1,0,0,4,4,5,10,4,1,2,1,3,0,1,3,4,0,0,0,1.080250,0.984462,CSGO-Gy8bx-PwOYc-y4azG-tbxvq-LwLDR,4,0,981db6a7a27771c7
slaxz-,76561198064353169,46,M80 CS2,18,6,9,6,33,2.000000,90.000000,92.500000,0.900000,0.450000,9.950000,2,-1,0,0,0,1,0,0,1850,264,199,4,4,5,9,3,1,1,1,0,0,3,3,4,9,3,3,0,3,1,0,0,11,2,1,0,0,1.582433,1.346781,CSGO-kATCo-eBY39-ZKM5s-F863C-BGH8D,2,0,981db6a7a27771c7
frozen,76561198068422762,24,FaZe.clan,10,2,16,8,80,0.625000,65.000000,80.449997,0.500000,0.800000,11.200000,0,-1,0,0,0,0,0,0,1609,304,224,7,7,8,12,6,2,2,2,1,1,5,5,6,11,5,3,0,4,1,0,0,10,0,0,0,0,0.809198,0.581318,CSGO-qahCY-jRsVr-inX9t-zmTKn-LLUnB,3,0,981db6a7a27771c7
karrigan,76561197989430253,15,FaZe.clan,5,3,18,4,80,0.277778,55.000000,32.650002,0.250000,0.900000,2.700000,0,-1,0,0,0,0,0,0,653,158,54,4,4,5,9,3,1,1,1,0,0,3,3,4,9,3,1,8,2,6,0,3,5,0,0,0,0,0.318846,0.290659,CSGO-TGwuz-U6KXr-ANsc2-mP2yB-oZJaA,2,0,981db6a7a27771c7
EliGE,76561198066693739,27,FaZe.clan,10,5,16,4,40,0.625000,70.000000,69.349998,0.500000,0.800000,3.000000,1,-1,0,0,0,0,0,0,1387,226,60,4,4,5,9,3,1,1,1,0,0,3,3,4,9,3,1,2,1,4,0,0,4,1,0,1,0,0.825122,0.784341,CSGO-VbSvD-N2seT-R6ZoJ-QiEGP-36kDA,4,0,981db6a7a27771c7
broky,76561198201620490,46,FaZe.clan,13,3,13,8,61,1.000000,75.000000,68.099998,0.650000,0.650000,5.350000,5,-1,0,0,0,5,1,0,1362,151,107,8,8,9,13,7,1,1,1,0,0,7,7,8,13,7,0,0,4,2,0,0,6,2,1,0,0,1.057245,0.974337,CSGO-WE3LV-VXbrS-B3LYV-t7HKm-ekrqK,1,0,981db6a7a27771c7
Lake,76561198337484196,52,M80 CS2,20,4,12,9,45,1.666667,80.000000,100.949997,1.000000,0.600000,0.850000,3,-1,0,0,0,1,1,0,2019,319,17,4,4,5,9,3,2,2,2,1,1,2,2,3,8,2,4,3,5,4,0,1,7,5,1,0,0,1.533009,1.394662,CSGO-QRjzE-cLCrz-wOYDO-9Z8dv-SzwPB,3,0,981db6a7a27771c7
k1to,76561198182462587,41,M80 CS2,15,3,7,8,53,2.142857,85.000000,71.550003,0.750000,0.350000,0.000000,5,-1,0,0,0,2,0,0,1431,131,0,6,6,7,11,5,2,2,2,1,1,4,4,5,10,4,4,0,4,0,0,0,5,2,2,0,0,1.387589,1.390252,CSGO-dkRnc-wUHnF-2uH6d-GiaAN-SEnfO,1,0,981db6a7a27771c7
Swisher,76561198183003671,26,M80 CS2,10,6,12,7,70,0.833333,90.000000,73.000000,0.500000,0.600000,8.200000,0,-1,0,0,0,0,0,0,1460,189,164,3,3,4,8,2,1,1,1,0,0,2,2,3,8,2,2,1,1,6,0,1,10,0,0,0,0,1.094363,0.744889,CSGO-n4aWR-eEOSq-afHRR-EtbnU-JK5mA,0,0,981db6a7a27771c7
rain,76561197997351207,33,FaZe.clan,12,1,11,7,58,1.090909,60.000004,55.849998,0.600000,0.550000,0.000000,1,-1,0,0,0,1,0,0,1117,162,0,5,5,6,10,4,1,1,1,0,0,4,4,5,10,4,1,4,2,1,0,0,4,4,0,0,0,0.908656,0.985344,CSGO-krABe-SxnJe-mG8VH-Dsupu-5RGOP,0,0,981db6a7a27771c7
