frame,tick,round,opponents,side,won,steamid,name,survived,kill_count,match checksum
12831,10671,1,4,3,0,76561198304115519,alex666,1,0,759d1628c3ad98f7
19677,16086,2,3,2,0,76561198068002993,HeavyGod,0,2,759d1628c3ad98f7
20767,17048,2,1,3,1,76561198382173659,kensizor,1,1,759d1628c3ad98f7
30075,24429,3,4,3,0,76561198382173659,kensizor,0,0,759d1628c3ad98f7
54750,44720,5,4,3,0,76561198304115519,alex666,0,0,759d1628c3ad98f7
63511,51723,6,3,3,0,76561198304115519,alex666,1,0,759d1628c3ad98f7
80289,65389,7,2,2,0,76561198068002993,HeavyGod,0,1,759d1628c3ad98f7
80458,65537,7,1,3,1,76561199149812353,esenthial,1,1,759d1628c3ad98f7
93065,75772,8,4,3,0,76561198305036904,npl,1,0,759d1628c3ad98f7
98261,79852,9,5,3,0,76561198304115519,alex666,0,1,759d1628c3ad98f7
109393,88666,10,5,2,0,76561198074762801,m0NESY,0,0,759d1628c3ad98f7
122550,99216,11,2,3,0,76561198359519930,headtr1ck,0,0,759d1628c3ad98f7
131837,106484,12,2,2,0,76561198074762801,m0NESY,0,0,759d1628c3ad98f7
152714,123210,13,2,3,0,76561198068002993,HeavyGod,0,0,759d1628c3ad98f7
175368,141324,15,4,2,0,76561198304115519,alex666,1,0,759d1628c3ad98f7
185360,149216,16,4,2,0,76561198304115519,alex666,0,0,759d1628c3ad98f7
198636,160373,17,5,2,0,76561198305036904,npl,0,0,759d1628c3ad98f7
212394,171337,18,2,3,1,76561198074762801,m0NESY,1,1,759d1628c3ad98f7
212740,171638,18,1,2,0,76561198305036904,npl,1,0,759d1628c3ad98f7
222025,179199,19,4,2,0,76561198382173659,kensizor,0,0,759d1628c3ad98f7
