frame,tick,round,opponents,side,won,steamid,name,survived,kill_count,match checksum
5794,5169,1,2,2,0,76561198889240025,riskyb0b,0,0,c05ee6f2c03c0b26
74954,64277,4,3,3,0,76561198164970560,yuurih,0,1,c05ee6f2c03c0b26
105385,89228,6,4,2,0,76561198837117408,-1eeR,1,1,c05ee6f2c03c0b26
115424,97572,7,3,2,0,76561198839305865,Xant3r,0,0,c05ee6f2c03c0b26
122434,103234,8,5,2,0,76561198210626739,zweih,0,0,c05ee6f2c03c0b26
130501,109682,9,5,2,0,76561198837117408,-1eeR,0,0,c05ee6f2c03c0b26
138768,116397,10,3,2,0,76561198951467648,khaN,0,0,c05ee6f2c03c0b26
147945,123417,11,3,3,0,76561198067763828,chelo,0,2,c05ee6f2c03c0b26
149696,124947,11,1,2,1,76561198951467648,khaN,1,1,c05ee6f2c03c0b26
172391,143231,13,5,2,0,76561198839305865,Xant3r,0,1,c05ee6f2c03c0b26
177952,147580,14,5,2,0,76561198889240025,riskyb0b,0,0,c05ee6f2c03c0b26
184241,152641,15,3,3,0,76561198067763828,chelo,0,1,c05ee6f2c03c0b26
209232,173806,16,4,3,0,76561198889240025,riskyb0b,0,1,c05ee6f2c03c0b26
218362,181321,17,3,3,0,76561198839305865,Xant3r,0,0,c05ee6f2c03c0b26
239868,198704,19,2,3,0,76561198951467648,khaN,0,0,c05ee6f2c03c0b26
252389,208818,20,5,2,0,76561198164970560,yuurih,0,1,c05ee6f2c03c0b26
257584,212978,21,4,2,0,76561198058500492,KSCERATO,0,0,c05ee6f2c03c0b26
262461,216630,22,3,3,0,76561198837117408,-1eeR,0,1,c05ee6f2c03c0b26
