number,start tick,start frame,freezetime end tick,freezetime end frame,end tick,end frame,end officially tick,end officially frame,team a name,team b name,score team a,score team b,team a side,team b side,team a start money,team b start money,team a equipment value,team b equipment value,team a money spent,team b money spent,team a economy type,team b economy type,duration,end reason,winner name,winner side,overtime number,match checksum
1,16,83,8811,10464,13699,16102,14147,16619,Liquid,HEROIC,0,1,3,2,4000,4000,4250,4300,3450,3300,pistol,pistol,209232,1,HEROIC,2,0,f92d463756d8334e
2,14147,16619,15427,18279,24028,28298,24476,28816,Liquid,HEROIC,0,2,3,2,10950,19700,11250,18750,10200,16600,force-buy,semi,152545,1,HEROIC,2,0,f92d463756d8334e
3,24476,28816,25756,30576,33666,39709,34114,40228,Liquid,HEROIC,0,3,3,2,14250,21800,8950,21200,2750,18150,semi,full,142278,1,HEROIC,2,0,f92d463756d8334e
4,34114,40228,35394,41947,42515,50369,42963,50887,Liquid,HEROIC,0,4,3,2,28100,22950,27800,22600,26200,21900,full,full,132456,1,HEROIC,2,0,f92d463756d8334e
5,45066,53524,46346,55204,53858,64055,54306,64606,Liquid,HEROIC,1,4,3,2,19300,19750,28450,25400,16400,13200,full,full,137550,7,Liquid,3,0,f92d463756d8334e
6,54306,64606,55586,66358,62946,74929,63394,75460,Liquid,HEROIC,2,4,3,2,22500,17750,29150,18600,17250,17200,full,force-buy,134833,12,Liquid,3,0,f92d463756d8334e
7,65668,78302,66948,79984,73663,87741,74111,88271,Liquid,HEROIC,3,4,3,2,22200,6250,30050,14100,4900,5700,full,force-buy,123287,7,Liquid,3,0,f92d463756d8334e
8,74111,88271,75391,89992,78463,93649,78911,94177,Liquid,HEROIC,4,4,3,2,36400,17050,30250,8050,22600,7850,full,semi,70244,8,Liquid,3,0,f92d463756d8334e
9,78911,94177,80191,95941,84465,101088,84913,101645,Liquid,HEROIC,4,5,3,2,31550,24600,30550,23900,16800,22900,full,full,90268,9,HEROIC,2,0,f92d463756d8334e
10,84913,101645,86193,103368,92055,110259,92503,110810,Liquid,HEROIC,4,6,3,2,22050,19750,21600,27650,19900,8200,semi,full,112511,9,HEROIC,2,0,f92d463756d8334e
11,92503,110810,93783,112559,96241,115553,96689,116102,Liquid,HEROIC,4,7,3,2,12350,29400,2450,23950,1200,10450,eco,full,61950,9,HEROIC,2,0,f92d463756d8334e
12,98673,118546,99953,120212,107140,128735,107684,129377,Liquid,HEROIC,5,7,3,2,23450,37000,24050,28050,23050,16750,full,full,133083,8,Liquid,3,0,f92d463756d8334e
13,107684,129377,122619,147227,126403,151589,126851,152135,Liquid,HEROIC,6,7,2,3,4000,4000,4800,4250,3400,3250,pistol,pistol,290121,9,Liquid,2,0,f92d463756d8334e
14,126851,152135,128131,153839,131204,157464,131652,158007,Liquid,HEROIC,7,7,2,3,18650,10850,18800,1050,17150,0,semi,eco,69604,9,Liquid,2,0,f92d463756d8334e
15,131652,158007,132932,159731,136458,164007,136906,164549,Liquid,HEROIC,7,8,2,3,21050,23150,21050,24550,7900,22650,full,full,78368,8,HEROIC,3,0,f92d463756d8334e
16,136906,164549,138186,166186,144609,173665,145057,174218,Liquid,HEROIC,8,8,2,3,20150,18250,20350,26700,19550,3800,full,full,119068,9,Liquid,2,0,f92d463756d8334e
17,145057,174218,146337,175941,153697,184710,154145,185242,Liquid,HEROIC,8,9,2,3,18650,24550,26950,24900,12300,23900,full,full,137041,12,HEROIC,3,0,f92d463756d8334e
18,154145,185242,155425,186905,160905,193378,161353,193913,Liquid,HEROIC,8,10,2,3,9150,17100,21300,28050,8300,7950,full,full,106268,8,HEROIC,3,0,f92d463756d8334e
19,161353,193913,162633,195651,165156,198742,165604,199304,Liquid,HEROIC,8,11,2,3,10650,26500,1800,28150,800,8250,eco,full,63073,8,HEROIC,3,0,f92d463756d8334e
20,165604,199304,166884,201011,174129,209484,174577,210018,Liquid,HEROIC,8,12,2,3,21850,35900,23100,28850,21300,4800,full,full,132966,7,HEROIC,3,0,f92d463756d8334e
21,176990,213104,178270,214733,182554,219848,182554,219848,Liquid,HEROIC,8,13,2,3,21550,51200,19900,31750,18900,18400,force-buy,full,88086,7,HEROIC,3,0,f92d463756d8334e
