frame,tick,round,opponents,side,won,steamid,name,survived,kill_count,match checksum
10203,8646,1,2,2,0,76561198045433304,Ax1Le,0,0,8099f5bd95004f24
19203,15912,2,5,2,0,76561198146207066,Boombl4,0,0,8099f5bd95004f24
42967,34963,4,3,2,1,76561198059614402,zorte,1,3,8099f5bd95004f24
43966,35849,4,1,3,0,76561198855375325,Jimpphat,0,0,8099f5bd95004f24
60239,48761,5,4,3,0,76561198355739212,torzsi,0,1,8099f5bd95004f24
82381,66403,7,3,3,0,76561198855375325,Jimpphat,0,0,8099f5bd95004f24
94718,76746,8,2,3,0,76561198150673360,siuhy,0,1,8099f5bd95004f24
94738,76765,8,1,2,1,76561198146207066,Boombl4,1,1,8099f5bd95004f24
104344,84352,9,4,2,0,76561198372023214,Magnojez,0,1,8099f5bd95004f24
131646,106476,11,3,2,0,76561198059614402,zorte,0,1,8099f5bd95004f24
143622,116123,12,3,2,0,76561198059614402,zorte,0,0,8099f5bd95004f24
165823,133803,13,5,3,0,76561198167785069,s1ren,0,0,8099f5bd95004f24
172984,139541,14,5,3,0,76561198045433304,Ax1Le,0,0,8099f5bd95004f24
186333,150233,15,2,2,0,76561198193174134,xertioN,0,0,8099f5bd95004f24
194540,156591,16,4,2,0,76561198355739212,torzsi,0,1,8099f5bd95004f24
205364,165567,17,5,2,0,76561198855375325,Jimpphat,0,1,8099f5bd95004f24
215510,173319,18,3,3,0,76561198045433304,Ax1Le,1,0,8099f5bd95004f24
226652,182213,19,4,3,0,76561198167785069,s1ren,1,0,8099f5bd95004f24
239199,192252,20,5,3,0,76561198045433304,Ax1Le,0,0,8099f5bd95004f24
245519,197147,21,4,3,0,76561198167785069,s1ren,0,1,8099f5bd95004f24
254383,204263,22,4,3,0,76561198372023214,Magnojez,0,0,8099f5bd95004f24
264762,212550,23,3,2,0,76561198355739212,torzsi,0,0,8099f5bd95004f24
272755,218758,24,4,2,0,76561198355739212,torzsi,0,0,8099f5bd95004f24
283744,227433,25,4,2,0,76561198150673360,siuhy,0,1,8099f5bd95004f24
292886,234678,26,4,2,0,76561198193174134,xertioN,0,0,8099f5bd95004f24
302662,242163,27,3,3,0,76561198045433304,Ax1Le,0,0,8099f5bd95004f24
307789,245972,28,5,2,0,76561198059614402,zorte,0,0,8099f5bd95004f24
318994,254884,29,2,3,0,76561198855375325,Jimpphat,0,1,8099f5bd95004f24
320041,255824,29,1,2,1,76561198045433304,Ax1Le,1,1,8099f5bd95004f24
333171,265708,30,5,2,0,76561198167785069,s1ren,0,0,8099f5bd95004f24
345937,276204,31,3,2,0,76561198146207066,Boombl4,0,1,8099f5bd95004f24
357249,285216,32,3,2,0,76561198167785069,s1ren,0,1,8099f5bd95004f24
368643,294256,33,3,3,0,76561198193174134,xertioN,0,0,8099f5bd95004f24
382901,305289,34,5,2,0,76561198355739212,torzsi,0,2,8099f5bd95004f24
394547,314575,35,2,3,0,76561198045433304,Ax1Le,0,0,8099f5bd95004f24
403986,322059,36,3,3,0,76561198167785069,s1ren,0,0,8099f5bd95004f24
