frame,tick,round,opponents,side,won,steamid,name,survived,kill_count,match checksum
19779,16644,1,3,3,0,76561198044118796,XANTARES,1,2,88348cc9229176
21028,17765,1,1,2,1,76561198396338183,piriajr,1,0,88348cc9229176
32132,27144,2,3,2,0,76561198254423843,nicks,0,0,88348cc9229176
38757,32354,3,5,2,0,76561198885430317,history,0,0,88348cc9229176
46041,38320,4,5,2,0,76561199096031141,kye,0,0,88348cc9229176
57455,47756,5,4,3,0,76561198083485506,woxic,1,0,88348cc9229176
66070,54672,6,3,3,0,76561198083485506,woxic,1,1,88348cc9229176
90270,74835,8,2,2,0,76561198254423843,nicks,0,0,88348cc9229176
96287,79561,9,3,2,0,76561198885430317,history,1,0,88348cc9229176
111542,92608,10,3,2,0,76561199096031141,kye,0,0,88348cc9229176
120404,99542,11,4,3,0,76561198044118796,XANTARES,1,0,88348cc9229176
137538,113462,12,4,2,0,76561198254423843,nicks,0,2,88348cc9229176
158787,131464,13,2,2,0,76561198083485506,woxic,0,0,88348cc9229176
168923,140175,14,5,2,0,76561197967432889,MAJ3R,0,1,88348cc9229176
176736,146569,15,2,2,1,76561198044118796,XANTARES,1,2,88348cc9229176
177211,146994,15,1,3,0,76561198396338183,piriajr,0,0,88348cc9229176
187826,155902,16,3,3,0,76561198254423843,nicks,0,0,88348cc9229176
195949,162643,17,4,3,0,76561198043769572,arT,0,0,88348cc9229176
205602,170433,18,2,2,1,76561197967432889,MAJ3R,1,2,88348cc9229176
205705,170524,18,1,3,0,76561198254423843,nicks,0,0,88348cc9229176
217663,180471,19,2,2,0,76561197967432889,MAJ3R,0,0,88348cc9229176
230941,191226,20,3,2,0,76561198044118796,XANTARES,1,0,88348cc9229176
241692,200195,21,3,3,0,76561198396338183,piriajr,1,0,88348cc9229176
252268,208959,22,4,3,0,76561198254423843,nicks,0,0,88348cc9229176
