number,start tick,start frame,freezetime end tick,freezetime end frame,end tick,end frame,end officially tick,end officially frame,team a name,team b name,score team a,score team b,team a side,team b side,team a start money,team b start money,team a equipment value,team b equipment value,team a money spent,team b money spent,team a economy type,team b economy type,duration,end reason,winner name,winner side,overtime number,match checksum
1,199,288,5879,7498,10272,12666,10720,13218,FlyQuest,Team Spirit,0,1,3,2,4000,4000,4500,4750,3300,3550,pistol,pistol,156624,9,Team Spirit,2,0,6defc9f121e256a4
2,10720,13218,12000,14993,14573,18088,15021,18649,FlyQuest,Team Spirit,0,2,3,2,10500,18500,1200,18200,200,15800,eco,semi,61622,9,Team Spirit,2,0,6defc9f121e256a4
3,15021,18649,16301,20617,22583,28149,23031,28680,FlyQuest,Team Spirit,0,3,3,2,22600,20450,23100,25050,22100,10250,full,full,120208,1,Team Spirit,2,0,6defc9f121e256a4
4,23031,28680,24311,30577,29102,36325,29550,36855,FlyQuest,Team Spirit,0,4,3,2,15900,29000,9400,27650,4550,16500,semi,full,96735,1,Team Spirit,2,0,6defc9f121e256a4
5,29550,36855,30830,38741,39701,49377,40149,49894,FlyQuest,Team Spirit,0,5,3,2,28450,31500,29550,27250,25150,20800,full,full,158447,1,Team Spirit,2,0,6defc9f121e256a4
6,40149,49894,41429,51864,47222,58910,47670,59450,FlyQuest,Team Spirit,0,6,3,2,21000,29100,31100,26950,13900,17350,full,full,114083,1,Team Spirit,2,0,6defc9f121e256a4
7,49919,62469,51199,64266,58520,72976,58968,73507,FlyQuest,Team Spirit,1,6,3,2,24700,29950,31350,27650,11900,13000,full,full,132950,8,FlyQuest,3,0,6defc9f121e256a4
8,58968,73507,60248,75443,68934,86080,69382,86617,FlyQuest,Team Spirit,1,7,3,2,30150,24550,31700,25350,13150,24350,full,full,159092,1,Team Spirit,2,0,6defc9f121e256a4
9,69382,86617,70662,88485,74492,93335,74940,93888,FlyQuest,Team Spirit,1,8,3,2,31900,19000,30600,27050,24000,12200,full,full,85006,9,Team Spirit,2,0,6defc9f121e256a4
10,74940,93888,76220,95827,84628,105832,85076,106377,FlyQuest,Team Spirit,1,9,3,2,25300,24650,26000,25900,24700,11850,full,full,151133,9,Team Spirit,2,0,6defc9f121e256a4
11,85076,106377,86356,108371,92458,115679,92906,116218,FlyQuest,Team Spirit,1,10,3,2,17800,31150,8150,28050,7950,13700,semi,full,117702,9,Team Spirit,2,0,6defc9f121e256a4
12,92906,116218,94186,118089,98812,123766,99356,124459,FlyQuest,Team Spirit,1,11,3,2,27450,35300,27850,30500,27350,21700,full,full,95508,9,Team Spirit,2,0,6defc9f121e256a4
13,99356,124459,112776,141631,118755,148551,119203,149103,FlyQuest,Team Spirit,1,12,2,3,4000,4000,4650,5350,3450,3450,pistol,pistol,304848,7,Team Spirit,3,0,6defc9f121e256a4
14,119203,149103,120483,150994,125407,156868,125407,156868,FlyQuest,Team Spirit,1,13,2,3,14000,18450,14350,22300,13750,19550,force-buy,semi,98254,8,Team Spirit,3,0,6defc9f121e256a4
