name,steamid,score,team name,kills,assists,deaths,headshots,hs %,k/d,kast,avg damages per round,avg kills per round,avg death per round,utility_damage_per_round,mvp,rank type,rank,old rank,win count,bomb planted,bomb defused,hostage rescued,health damage,armor damage,utility damage,1v1,1v2,1v3,1v4,1v5,1v1 won,1v2 won,1v3 won,1v4 won,1v5 won,1v1 lost,1v2 lost,1v3 lost,1v4 lost,1v5 lost,first kill,first death,trade kill,trade death,first trade kill,first trade death,1k,2k,3k,4k,5k,htlv 2,htlv,crosshair share code,color,inspect weapon count,match checksum
gla1ve,76561198010511021,44,ENCE CS2,18,7,22,7,38,0.818182,75.000000,80.464287,0.642857,0.785714,17.714285,1,-1,0,0,0,2,1,0,2253,555,496,5,10,13,5,8,3,0,0,0,0,2,10,13,5,8,6,2,3,7,0,1,11,2,1,0,0,1.028277,0.815941,CSGO-Mc7Ep-KXjAA-voo8m-y63RB-tHwzF,2,0,fcf3f309a1a26770
degster,76561198799340122,52,Team-Falcons,23,1,18,9,39,1.277778,75.000000,67.107140,0.821429,0.642857,1.750000,4,-1,0,0,0,1,0,0,1879,204,49,5,10,13,5,8,5,2,2,2,2,0,8,11,3,6,2,1,3,8,0,0,6,4,3,0,0,1.194661,1.247706,CSGO-mEr3O-qc3qm-Py58r-YjQpR-Ms8rN,0,0,fcf3f309a1a26770
Neityu,76561198971718392,61,ENCE CS2,24,10,21,16,66,1.142857,78.571426,99.071426,0.857143,0.750000,3.178571,5,-1,0,0,0,1,1,0,2774,490,89,6,11,14,6,9,3,0,0,0,0,3,11,14,6,9,1,2,6,11,0,1,7,7,1,0,0,1.328812,1.127768,CSGO-iNCLu-zFqHe-XJxXt-mFKo6-aN3ED,3,0,fcf3f309a1a26770
sdy,76561198040577200,59,ENCE CS2,22,6,18,17,77,1.222222,67.857140,76.642860,0.785714,0.642857,1.821429,3,-1,0,0,0,3,0,0,2146,406,51,9,14,17,9,12,3,0,0,0,0,6,14,17,9,12,1,1,9,2,0,0,8,2,2,1,0,1.159953,1.238583,CSGO-wfBqy-8F5jB-zwVsV-Brw3a-MaBAA,4,0,fcf3f309a1a26770
Magisk,76561197983956651,40,Team-Falcons,14,13,21,10,71,0.666667,64.285713,67.785713,0.500000,0.750000,9.464286,1,-1,0,0,0,2,0,0,1898,409,265,4,9,12,4,7,3,0,0,0,0,1,9,12,4,7,2,4,5,4,0,0,7,2,1,0,0,0.826395,0.725794,CSGO-iHOXJ-TXzct-DDBf5-FGb4S-jTQhG,3,0,fcf3f309a1a26770
kyxsan,76561198057282432,38,Team-Falcons,10,10,20,6,60,0.500000,71.428574,51.678570,0.357143,0.714286,2.000000,1,-1,0,0,0,2,1,0,1447,199,56,9,14,17,9,12,4,1,1,1,1,5,13,16,8,11,1,1,2,6,0,0,8,1,0,0,0,0.711877,0.552780,CSGO-NGmEp-xXa8d-JQ2yu-V2Gth-mRFuA,2,0,fcf3f309a1a26770
NiKo,76561198041683378,55,Team-Falcons,24,10,20,16,66,1.200000,82.142860,91.892860,0.857143,0.714286,8.428572,3,-1,0,0,0,1,0,0,2573,310,236,6,11,14,6,9,3,0,0,0,0,3,11,14,6,9,5,2,9,4,0,0,11,3,1,1,0,1.350945,1.198410,CSGO-f3Bxt-E7rXS-nQONM-LkLPu-CnpJN,4,0,fcf3f309a1a26770
xKacpersky,76561198362964332,49,ENCE CS2,19,9,23,16,84,0.826087,64.285713,79.821426,0.678571,0.821429,6.357143,3,-1,0,0,0,1,0,0,2235,333,178,4,9,12,4,7,3,0,0,0,0,1,9,12,4,7,3,8,7,5,0,1,7,3,2,0,0,0.966959,0.899438,CSGO-BZMyT-X4bVz-dAB7R-oHm4o-aK6FP,0,0,fcf3f309a1a26770
Podi,76561198128931118,31,ENCE CS2,14,1,20,4,28,0.700000,67.857140,49.178570,0.500000,0.714286,2.035714,0,-1,0,0,0,0,0,0,1377,147,57,7,12,15,7,10,3,0,0,0,0,4,12,15,7,10,2,2,2,6,0,2,10,2,0,0,0,0.769260,0.692853,CSGO-SG3dU-Twu5q-SyeKs-CMDVv-JTDND,1,0,fcf3f309a1a26770
TeSeS,76561197996678278,75,Team-Falcons,33,7,18,21,63,1.833333,78.571426,112.000000,1.178571,0.642857,6.821429,7,-1,0,0,0,1,1,0,3136,429,191,6,11,14,6,9,3,0,0,0,0,3,11,14,6,9,5,5,5,4,0,1,4,5,5,1,0,1.694429,1.815412,CSGO-uLn8i-swG3v-e2ri9-mdzAH-usW5F,1,0,fcf3f309a1a26770
