number,start tick,start frame,freezetime end tick,freezetime end frame,end tick,end frame,end officially tick,end officially frame,team a name,team b name,score team a,score team b,team a side,team b side,team a start money,team b start money,team a equipment value,team b equipment value,team a money spent,team b money spent,team a economy type,team b economy type,duration,end reason,winner name,winner side,overtime number,match checksum
1,168,249,6753,8348,12278,14701,12726,15230,Astralis,Natus Vincere NAVI,1,0,3,2,4000,4000,4650,4700,3450,3300,pistol,pistol,183911,8,Astralis,3,0,339f817fc0609ea4
2,12726,15230,14006,16986,17423,21146,17871,21702,Astralis,Natus Vincere NAVI,2,0,3,2,18300,10200,21350,1000,17600,0,semi,eco,75285,8,Astralis,3,0,339f817fc0609ea4
3,17871,21702,19151,23518,25226,31016,25674,31549,Astralis,Natus Vincere NAVI,3,0,3,2,19050,22200,23050,22600,6900,21600,full,full,118526,8,Astralis,3,0,339f817fc0609ea4
4,25674,31549,26954,33350,31203,38459,31651,39013,Astralis,Natus Vincere NAVI,4,0,3,2,30500,15700,25900,6500,14400,6800,full,semi,87934,8,Astralis,3,0,339f817fc0609ea4
5,31651,39013,32931,40905,39916,49303,40364,49836,Astralis,Natus Vincere NAVI,4,1,3,2,33850,25900,28100,25000,4600,24300,full,full,130947,1,Natus Vincere NAVI,2,0,339f817fc0609ea4
6,40364,49836,41644,51644,48724,60068,49172,60601,Astralis,Natus Vincere NAVI,5,1,3,2,36250,20000,32350,25000,18250,5300,full,full,130209,7,Astralis,3,0,339f817fc0609ea4
7,49172,60601,50452,62383,59300,72887,59748,73448,Astralis,Natus Vincere NAVI,5,2,3,2,37100,33400,29550,27050,17900,26350,full,full,156347,1,Natus Vincere NAVI,2,0,339f817fc0609ea4
8,62005,76267,63285,78018,68682,84463,69130,84997,Astralis,Natus Vincere NAVI,6,2,3,2,26800,26050,28850,27250,23950,13400,full,full,104299,8,Astralis,3,0,339f817fc0609ea4
9,72043,88864,75330,93295,80838,100063,81286,100609,Astralis,Natus Vincere NAVI,6,3,3,2,20600,25650,25000,24600,17750,23600,full,full,142514,9,Natus Vincere NAVI,2,0,339f817fc0609ea4
10,81286,100609,82566,102421,86833,107571,87281,108122,Astralis,Natus Vincere NAVI,6,4,3,2,10250,20100,11400,27550,10100,13200,force-buy,full,88596,9,Natus Vincere NAVI,2,0,339f817fc0609ea4
11,87281,108122,88561,109794,96136,118714,96584,119271,Astralis,Natus Vincere NAVI,6,5,3,2,9950,24450,1600,26800,1000,6950,eco,full,134790,1,Natus Vincere NAVI,2,0,339f817fc0609ea4
12,96584,119271,97864,121180,102405,126727,102949,127365,Astralis,Natus Vincere NAVI,6,6,3,2,20950,37100,21550,26400,20650,11900,force-buy,full,94882,1,Natus Vincere NAVI,2,0,339f817fc0609ea4
13,102949,127365,116061,142904,118982,146330,119430,146875,Astralis,Natus Vincere NAVI,6,7,2,3,4000,4000,4350,4200,3350,3400,pistol,pistol,241342,8,Natus Vincere NAVI,3,0,339f817fc0609ea4
14,119430,146875,120710,148727,123920,152622,124368,153156,Astralis,Natus Vincere NAVI,6,8,2,3,10450,18350,9900,20950,9900,17600,force-buy,semi,73134,8,Natus Vincere NAVI,3,0,339f817fc0609ea4
15,124368,153156,125648,154942,130624,160795,131072,161333,Astralis,Natus Vincere NAVI,6,9,2,3,13450,19700,4200,23500,4200,15550,eco,full,97211,8,Natus Vincere NAVI,3,0,339f817fc0609ea4
16,131072,161333,132352,163275,137651,169733,138099,170308,Astralis,Natus Vincere NAVI,6,10,2,3,24350,22500,24800,28300,23800,16350,full,full,106895,8,Natus Vincere NAVI,3,0,339f817fc0609ea4
17,143451,177329,144731,179099,147087,182153,147535,182734,Astralis,Natus Vincere NAVI,6,11,2,3,17750,23800,11850,29850,11750,10500,semi,full,61388,8,Natus Vincere NAVI,3,0,339f817fc0609ea4
18,147535,182734,148815,184707,154938,192058,155386,192608,Astralis,Natus Vincere NAVI,6,12,2,3,23000,30850,23550,30650,22650,5000,full,full,118654,7,Natus Vincere NAVI,3,0,339f817fc0609ea4
19,155386,192608,156666,194547,159340,197868,159340,197868,Astralis,Natus Vincere NAVI,6,13,2,3,17550,38550,23000,30850,21300,23950,full,full,66937,8,Natus Vincere NAVI,3,0,339f817fc0609ea4
