number,start tick,start frame,freezetime end tick,freezetime end frame,end tick,end frame,end officially tick,end officially frame,team a name,team b name,score team a,score team b,team a side,team b side,team a start money,team b start money,team a equipment value,team b equipment value,team a money spent,team b money spent,team a economy type,team b economy type,duration,end reason,winner name,winner side,overtime number,match checksum
1,1,1,1264,1784,5706,6920,6026,7313,Team A,Team B,1,0,3,2,4000,4000,5200,4200,3400,3400,pistol,pistol,85723,8,Team A,3,0,c7e4db4643f03b80
2,6026,7313,7306,9080,9524,11742,9844,12169,Team A,Team B,2,0,3,2,18350,11000,20250,2000,17850,1400,semi,eco,54873,8,Team A,3,0,c7e4db4643f03b80
3,9844,12169,11124,14133,18190,22676,18510,23072,Team A,Team B,3,0,3,2,18250,21600,24650,22200,5500,21200,full,full,130177,7,Team A,3,0,c7e4db4643f03b80
4,20604,25802,21884,27547,24333,30610,24653,31009,Team A,Team B,4,0,3,2,32650,19100,29750,19650,19650,18350,full,force-buy,59569,8,Team A,3,0,c7e4db4643f03b80
5,24653,31009,25933,32843,28956,36869,29276,37280,Team A,Team B,5,0,3,2,30150,18650,29850,9500,18000,9000,full,semi,72603,8,Team A,3,0,c7e4db4643f03b80
6,29276,37280,30556,39174,36220,46136,36540,46537,Team A,Team B,5,1,3,2,29700,26950,29700,26800,8450,25800,full,full,109722,9,Team B,2,0,c7e4db4643f03b80
7,36540,46537,37820,48586,47382,60072,47702,60445,Team A,Team B,5,2,3,2,28650,18600,27050,27450,26050,11550,full,full,167693,1,Team B,2,0,c7e4db4643f03b80
8,49738,62956,51018,64786,58459,73784,58779,74175,Team A,Team B,5,3,3,2,12400,25750,23050,27450,11950,8300,full,full,134154,9,Team B,2,0,c7e4db4643f03b80
9,58779,74175,60059,76081,65924,83074,66244,83485,Team A,Team B,5,4,3,2,12650,35100,3300,27750,3300,12200,eco,full,110255,9,Team B,2,0,c7e4db4643f03b80
10,66244,83485,67524,85403,72898,91934,73218,92323,Team A,Team B,5,5,3,2,24450,40050,25050,27950,23750,11700,full,full,104679,1,Team B,2,0,c7e4db4643f03b80
11,75676,95627,76956,97450,83930,105823,84250,106207,Team A,Team B,6,5,3,2,18300,46850,19100,27450,9800,12300,semi,full,126324,7,Team A,3,0,c7e4db4643f03b80
12,86582,109551,87862,111325,92399,116865,92943,117518,Team A,Team B,7,5,3,2,28400,45650,29850,27650,25150,27350,full,full,90617,8,Team A,3,0,c7e4db4643f03b80
13,92943,117518,107089,134730,110929,139157,111249,139547,Team A,Team B,8,5,2,3,4000,4000,4000,4250,3400,3250,pistol,pistol,268098,9,Team A,2,0,c7e4db4643f03b80
14,111249,139547,112529,141494,116488,146239,116808,146629,Team A,Team B,9,5,2,3,18650,11150,19150,2000,18050,1400,semi,eco,82911,9,Team A,2,0,c7e4db4643f03b80
15,116808,146629,118088,148514,121018,152230,121338,152622,Team A,Team B,10,5,2,3,18350,22650,22450,23350,14250,22350,full,full,69394,9,Team A,2,0,c7e4db4643f03b80
16,123500,155672,124780,157544,132869,167193,133189,167571,Team A,Team B,11,5,2,3,22150,15400,25100,7000,12000,6800,full,semi,142740,1,Team A,2,0,c7e4db4643f03b80
17,133189,167571,134469,169565,138938,175195,139258,175589,Team A,Team B,11,6,2,3,28550,26500,25000,29400,13100,25800,full,full,94458,8,Team B,3,0,c7e4db4643f03b80
18,141998,179365,143278,181197,148334,187355,148654,187769,Team A,Team B,12,6,2,3,23650,17650,22850,23700,22250,16400,full,full,98992,9,Team A,2,0,c7e4db4643f03b80
19,148654,187769,149934,189716,155842,196989,156162,197376,Team A,Team B,12,7,2,3,19550,16350,27350,17400,9500,16100,full,force-buy,114232,8,Team B,3,0,c7e4db4643f03b80
20,156162,197376,157442,199337,163139,206128,163139,206128,Team A,Team B,13,7,2,3,18550,15400,17550,22100,16950,16700,force-buy,semi,108433,9,Team A,2,0,c7e4db4643f03b80
