number,start tick,start frame,freezetime end tick,freezetime end frame,end tick,end frame,end officially tick,end officially frame,team a name,team b name,score team a,score team b,team a side,team b side,team a start money,team b start money,team a equipment value,team b equipment value,team a money spent,team b money spent,team a economy type,team b economy type,duration,end reason,winner name,winner side,overtime number,match checksum
1,1,1,1264,1761,10015,12130,10335,12523,Team A,Team B,0,1,3,2,4000,4000,4550,4650,3550,3450,pistol,pistol,150978,1,Team B,2,0,d283b059cd044a37
2,10335,12523,11615,14365,14108,17476,14428,17868,Team A,Team B,1,1,3,2,9950,19250,11900,19600,8700,17350,force-buy,semi,61653,8,Team A,3,0,d283b059cd044a37
3,14428,17868,15708,19704,21305,26492,21625,26877,Team A,Team B,1,2,3,2,19000,9800,24400,9150,13800,8950,full,force-buy,107349,9,Team B,2,0,d283b059cd044a37
4,21625,26877,22905,28815,31673,39395,31993,39788,Team A,Team B,1,3,3,2,12800,18600,12100,22900,11300,11750,force-buy,full,155821,1,Team B,2,0,d283b059cd044a37
5,31993,39788,33273,41617,39940,49612,40260,50014,Team A,Team B,2,3,3,2,11600,27050,3250,26200,0,13600,eco,full,122286,7,Team A,3,0,d283b059cd044a37
6,43121,53725,44401,55476,52613,65377,52933,65768,Team A,Team B,2,4,3,2,30900,24250,29450,23800,20700,22600,full,full,145041,1,Team B,2,0,d283b059cd044a37
7,55457,69082,56737,70864,63852,79473,64172,79878,Team A,Team B,2,5,3,2,17500,20650,23150,27750,17350,10200,full,full,129344,9,Team B,2,0,d283b059cd044a37
8,64172,79878,65452,81640,71748,89294,72068,89705,Team A,Team B,2,6,3,2,10350,28500,1000,25800,0,15450,eco,full,117208,1,Team B,2,0,d283b059cd044a37
9,72068,89705,73348,91442,81440,101334,81760,101736,Team A,Team B,3,6,3,2,22350,30850,22500,25900,21500,2100,full,full,144755,7,Team A,3,0,d283b059cd044a37
10,84619,105462,85899,107251,92632,115580,92952,115970,Team A,Team B,4,6,3,2,19850,39250,26800,27350,15000,21000,full,full,125946,8,Team A,3,0,d283b059cd044a37
11,92952,115970,94232,117794,100738,125676,101058,126078,Team A,Team B,5,6,3,2,22600,28450,28300,26350,19000,25350,full,full,120817,7,Team A,3,0,d283b059cd044a37
12,101058,126078,102338,127922,111260,138712,111804,139370,Team A,Team B,6,6,3,2,22900,19300,30800,19750,21250,18750,full,force-buy,157265,7,Team A,3,0,d283b059cd044a37
13,111804,139370,126908,158258,134912,167664,135232,168045,Team A,Team B,7,6,2,3,4000,4000,4350,5250,3350,3450,pistol,pistol,352197,1,Team A,2,0,d283b059cd044a37
14,135232,168045,136512,169910,142672,177436,142992,177826,Team A,Team B,7,7,2,3,19650,10950,20500,11800,19400,9750,full,force-buy,116896,8,Team B,3,0,d283b059cd044a37
15,142992,177826,144272,179726,151205,188186,151525,188626,Team A,Team B,8,7,2,3,7850,19850,7550,24800,7350,16950,force-buy,full,128958,1,Team A,2,0,d283b059cd044a37
16,151525,188626,152805,190429,160493,199918,160813,200307,Team A,Team B,9,7,2,3,19500,9900,22950,19400,11350,9550,full,force-buy,140560,9,Team A,2,0,d283b059cd044a37
17,160813,200307,162093,202111,167205,208415,167525,208815,Team A,Team B,10,7,2,3,26200,10450,24750,1500,10000,700,full,eco,100926,9,Team A,2,0,d283b059cd044a37
18,169445,211341,170725,213148,178085,222082,178405,222500,Team A,Team B,10,8,2,3,34550,22050,28550,22950,14850,21750,full,full,133701,12,Team B,3,0,d283b059cd044a37
19,181243,226255,182523,227994,185407,231604,185727,232016,Team A,Team B,10,9,2,3,24200,17450,27650,25750,16200,9500,full,full,66583,8,Team B,3,0,d283b059cd044a37
20,185727,232016,187007,234009,193382,241794,193702,242210,Team A,Team B,10,10,2,3,17600,25700,5900,28450,4650,9900,semi,full,121714,8,Team B,3,0,d283b059cd044a37
21,196573,246040,197853,247820,204490,255938,204810,256321,Team A,Team B,11,10,2,3,24950,33350,25900,29400,24200,10100,full,full,123207,9,Team A,2,0,d283b059cd044a37
22,204810,256321,206090,258200,214584,268595,214904,268989,Team A,Team B,12,10,2,3,18300,31450,21150,29250,16150,28250,full,full,152783,9,Team A,2,0,d283b059cd044a37
23,214904,268989,216184,270959,222239,278416,222559,278806,Team A,Team B,12,11,2,3,20200,13300,27450,14200,13100,13000,full,force-buy,117345,8,Team B,3,0,d283b059cd044a37
24,222559,278806,223839,280651,228931,286857,229475,287497,Team A,Team B,12,12,2,3,15100,18350,14500,20850,14100,16500,force-buy,semi,100216,8,Team B,3,0,d283b059cd044a37
25,229475,287497,230755,289338,237146,297279,237466,297687,Team A,Team B,12,13,2,3,62500,62500,27250,27750,26250,27050,full,full,121764,8,Team B,3,1,d283b059cd044a37
26,240135,301240,241415,303067,245431,308043,245751,308444,Team A,Team B,13,13,2,3,45750,53200,27250,29650,26550,11400,full,full,84682,9,Team A,2,1,d283b059cd044a37
27,245751,308444,247031,310327,253543,318370,254087,319019,Team A,Team B,13,14,2,3,37050,49000,28650,31050,15000,30550,full,full,123556,8,Team B,3,1,d283b059cd044a37
28,254087,319019,255367,320764,263771,331034,264091,331435,Team A,Team B,13,15,3,2,62500,62500,29450,27250,28850,26550,full,full,149559,9,Team B,2,1,d283b059cd044a37
29,266653,334955,267933,336622,275293,345762,275613,346138,Team A,Team B,14,15,3,2,43450,53800,30050,27750,29250,10500,full,full,134522,12,Team A,3,1,d283b059cd044a37
30,275613,346138,276893,348056,284024,356888,284024,356888,Team A,Team B,14,16,3,2,14300,42150,32250,27850,24650,23800,full,full,133813,9,Team B,2,1,d283b059cd044a37
