frame,tick,round,opponents,side,won,steamid,name,survived,kill_count,match checksum
12405,8286,1,3,2,0,76561198016255205,Twistzz,0,0,ba4d5563629a1e42
24865,17078,2,2,2,0,76561198053126645,NertZ,0,0,ba4d5563629a1e42
33409,22925,3,5,2,0,76561198001151695,NAF,0,0,ba4d5563629a1e42
42280,28610,4,4,2,0,76561198001151695,NAF,0,0,ba4d5563629a1e42
70793,48240,5,3,2,0,76561198081484775,SH1R0,0,0,ba4d5563629a1e42
78743,53715,6,4,2,0,76561198081484775,SH1R0,0,0,ba4d5563629a1e42
88447,59972,7,3,2,0,76561198045898864,chopper,0,0,ba4d5563629a1e42
157430,106327,12,4,3,0,76561198283989223,ultimate,1,0,ba4d5563629a1e42
169936,114623,13,3,2,0,76561198081484775,SH1R0,0,0,ba4d5563629a1e42
184192,124172,14,4,3,0,76561198283989223,ultimate,1,4,ba4d5563629a1e42
187975,126982,14,1,2,1,76561198081484775,SH1R0,0,0,ba4d5563629a1e42
197264,132759,15,5,3,0,76561197977105184,jks,0,1,ba4d5563629a1e42
