number,start tick,start frame,freezetime end tick,freezetime end frame,end tick,end frame,end officially tick,end officially frame,team a name,team b name,score team a,score team b,team a side,team b side,team a start money,team b start money,team a equipment value,team b equipment value,team a money spent,team b money spent,team a economy type,team b economy type,duration,end reason,winner name,winner side,overtime number,match checksum
1,1,1,1267,1765,5731,6945,6051,7344,Team A,Team B,1,0,3,2,4000,4000,4450,4350,3450,3350,pistol,pistol,86590,8,Team A,3,0,b3e630844838d64a
2,6051,7344,7331,9152,13967,17005,14287,17415,Team A,Team B,2,0,3,2,18300,10750,20250,1000,18100,0,semi,eco,120471,8,Team A,3,0,b3e630844838d64a
3,14287,17415,15567,19404,21505,26586,21825,26976,Team A,Team B,2,1,3,2,18250,23050,24100,22700,10100,21700,full,full,114361,9,Team B,2,0,b3e630844838d64a
4,21825,26976,23105,28786,27746,34478,28066,34868,Team A,Team B,2,2,3,2,16050,19400,16400,25400,15600,13200,force-buy,full,93549,1,Team B,2,0,b3e630844838d64a
5,28066,34868,29346,36664,34215,42533,34535,42929,Team A,Team B,2,3,3,2,10850,24900,1500,23650,700,19050,eco,full,95581,9,Team B,2,0,b3e630844838d64a
6,34535,42929,35815,44835,42448,52726,42768,53118,Team A,Team B,3,3,3,2,22150,24200,23650,24050,21850,5000,full,full,122167,8,Team A,3,0,b3e630844838d64a
7,42768,53118,44048,55018,48174,60175,48494,60553,Team A,Team B,4,3,3,2,18050,27400,21600,23700,16200,23300,semi,full,88000,8,Team A,3,0,b3e630844838d64a
8,48494,60553,49774,62404,53056,66446,53376,66840,Team A,Team B,5,3,3,2,20200,14200,27300,3400,14250,3200,full,eco,73485,8,Team A,3,0,b3e630844838d64a
9,55340,69494,56620,71358,63027,78961,63347,79349,Team A,Team B,5,4,3,2,23700,23600,30050,23800,15150,22800,full,full,118052,9,Team B,2,0,b3e630844838d64a
10,63347,79349,64627,81102,69380,86939,69700,87342,Team A,Team B,6,4,3,2,15850,18850,16900,24100,15600,8200,force-buy,full,94646,8,Team A,3,0,b3e630844838d64a
11,69700,87342,70980,89167,73780,92746,74100,93134,Team A,Team B,6,5,3,2,18300,21050,24300,21900,15400,20700,full,full,67387,9,Team B,2,0,b3e630844838d64a
12,74100,93134,75380,94921,78799,99151,79343,99829,Team A,Team B,6,6,3,2,11400,18400,11350,22700,10950,14000,force-buy,full,75031,9,Team B,2,0,b3e630844838d64a
13,79343,99829,94342,118114,99310,123866,99630,124250,Team A,Team B,6,7,2,3,4000,4000,5350,4000,3350,3400,pistol,pistol,299738,7,Team B,3,0,b3e630844838d64a
14,99630,124250,100910,125971,105604,131660,105924,132043,Team A,Team B,7,7,2,3,14350,19900,14250,20500,13650,19300,force-buy,semi,92401,9,Team A,2,0,b3e630844838d64a
15,105924,132043,107204,134023,114623,142935,114943,143309,Team A,Team B,8,7,2,3,19050,8500,23800,8600,11350,8400,full,force-buy,135822,1,Team A,2,0,b3e630844838d64a
16,114943,143309,116223,145273,122975,153472,123295,153869,Team A,Team B,9,7,2,3,25800,9600,23900,9450,5700,200,full,semi,126731,1,Team A,2,0,b3e630844838d64a
17,123295,153869,124575,155667,129887,162360,130207,162736,Team A,Team B,10,7,2,3,38800,21400,23900,25850,4700,21000,full,full,105881,1,Team A,2,0,b3e630844838d64a
18,132528,165829,133808,167531,135766,170085,136086,170472,Team A,Team B,10,8,2,3,52200,15500,28350,26300,15850,12750,full,full,53071,8,Team B,3,0,b3e630844838d64a
19,136086,170472,137366,172407,141604,177596,141924,177994,Team A,Team B,11,8,2,3,44250,21100,27250,30150,26250,17400,full,full,88835,9,Team A,2,0,b3e630844838d64a
20,141924,177994,143204,179864,152994,191172,153314,191556,Team A,Team B,12,8,2,3,35650,16600,27650,6400,16500,6000,full,semi,164328,1,Team A,2,0,b3e630844838d64a
21,155450,194522,156730,196293,164807,205866,165127,206245,Team A,Team B,12,9,2,3,38150,26600,27850,29900,22950,23650,full,full,141458,7,Team B,3,0,b3e630844838d64a
22,167438,209410,168718,211358,173035,216571,173355,216952,Team A,Team B,12,10,2,3,26400,22050,23500,29800,22800,18400,full,full,89296,8,Team B,3,0,b3e630844838d64a
23,173355,216952,174635,218757,177243,222030,177563,222439,Team A,Team B,12,11,2,3,13100,21400,5900,31150,4800,7300,semi,full,63322,8,Team B,3,0,b3e630844838d64a
24,177563,222439,178843,224416,181377,227636,181377,227636,Team A,Team B,13,11,2,3,19000,25950,21650,31350,20250,13500,full,full,64806,9,Team A,2,0,b3e630844838d64a
