frame,tick,round,opponents,side,won,steamid,name,survived,kill_count,match checksum
6596,5400,1,2,3,0,76561198812513923,Wicadia,0,0,60fb075c6ceb579d
14853,12217,2,4,2,0,76561198201620490,broky,0,0,60fb075c6ceb579d
22656,18467,3,4,2,0,76561198068422762,frozen,1,1,60fb075c6ceb579d
28311,22872,4,4,2,0,76561198068422762,frozen,0,1,60fb075c6ceb579d
38879,31428,5,2,2,1,76561198201620490,broky,1,2,60fb075c6ceb579d
39756,32194,5,1,3,0,76561198410750263,jottAAA,0,0,60fb075c6ceb579d
52116,41942,6,3,2,0,76561198068422762,frozen,0,2,60fb075c6ceb579d
52338,42139,6,1,3,1,76561198083485506,woxic,1,1,60fb075c6ceb579d
61323,49124,7,4,2,0,76561197989430253,karrigan,0,1,60fb075c6ceb579d
70105,56106,8,5,2,0,76561197989430253,karrigan,0,1,60fb075c6ceb579d
75790,60442,9,3,2,0,76561198201620490,broky,0,1,60fb075c6ceb579d
84319,67068,10,3,2,0,76561197997351207,rain,0,0,60fb075c6ceb579d
96869,77042,11,4,2,0,76561198201620490,broky,0,0,60fb075c6ceb579d
108662,86535,12,3,3,0,76561198410750263,jottAAA,0,0,60fb075c6ceb579d
131746,105161,13,3,2,0,76561197967432889,MAJ3R,0,0,60fb075c6ceb579d
137386,109697,14,5,2,0,76561198044118796,XANTARES,0,0,60fb075c6ceb579d
146221,116777,15,2,2,0,76561197967432889,MAJ3R,0,1,60fb075c6ceb579d
146276,116827,15,1,3,1,76561198201620490,broky,1,1,60fb075c6ceb579d
152301,121668,16,4,2,0,76561197967432889,MAJ3R,0,0,60fb075c6ceb579d
160129,127839,17,5,2,0,76561197967432889,MAJ3R,0,1,60fb075c6ceb579d
168482,134580,18,4,2,0,76561198044118796,XANTARES,0,0,60fb075c6ceb579d
188916,150869,20,5,3,0,76561198201620490,broky,0,1,60fb075c6ceb579d
201369,160697,21,3,3,1,76561198201620490,broky,1,3,60fb075c6ceb579d
202610,161775,21,1,2,0,76561198044118796,XANTARES,0,0,60fb075c6ceb579d
213058,170247,22,2,3,0,76561198201620490,broky,0,2,60fb075c6ceb579d
213419,170558,22,1,2,1,76561197967432889,MAJ3R,0,1,60fb075c6ceb579d
223050,178246,23,4,2,0,76561198812513923,Wicadia,0,0,60fb075c6ceb579d
230583,184357,24,3,3,0,76561198201620490,broky,0,2,60fb075c6ceb579d
230974,184703,24,1,2,1,76561197967432889,MAJ3R,1,1,60fb075c6ceb579d
240850,192612,25,4,2,0,76561198083485506,woxic,0,1,60fb075c6ceb579d
249099,199234,26,2,3,0,76561198201620490,broky,0,0,60fb075c6ceb579d
259890,207935,27,4,2,0,76561197967432889,MAJ3R,0,1,60fb075c6ceb579d
271933,217640,28,5,2,0,76561198066693739,EliGE,0,0,60fb075c6ceb579d
282055,225762,29,2,2,0,76561197989430253,karrigan,0,0,60fb075c6ceb579d
292698,234227,30,2,3,0,76561197967432889,MAJ3R,0,0,60fb075c6ceb579d
298858,238944,31,4,2,0,76561198068422762,frozen,0,0,60fb075c6ceb579d
308916,246786,32,4,3,0,76561198044118796,XANTARES,1,0,60fb075c6ceb579d
317121,253297,33,4,2,0,76561197989430253,karrigan,0,0,60fb075c6ceb579d
326628,260879,34,4,2,0,76561198083485506,woxic,0,0,60fb075c6ceb579d
337538,269724,35,3,2,0,76561198083485506,woxic,0,2,60fb075c6ceb579d
338432,270509,35,1,3,1,76561198201620490,broky,1,1,60fb075c6ceb579d
350232,279941,36,3,3,0,76561198201620490,broky,0,1,60fb075c6ceb579d
367034,293818,37,4,3,0,76561198068422762,frozen,1,0,60fb075c6ceb579d
375988,300907,38,5,2,0,76561198083485506,woxic,0,0,60fb075c6ceb579d
386463,309324,39,2,3,0,76561197989430253,karrigan,0,0,60fb075c6ceb579d
397019,317675,40,2,3,0,76561198410750263,jottAAA,0,0,60fb075c6ceb579d
406277,325152,41,3,3,0,76561198410750263,jottAAA,0,0,60fb075c6ceb579d
414896,332025,42,5,2,0,76561198068422762,frozen,0,0,60fb075c6ceb579d
422435,338019,43,2,2,0,76561198201620490,broky,0,0,60fb075c6ceb579d
429492,343469,44,5,2,0,76561198201620490,broky,0,0,60fb075c6ceb579d
440747,352366,45,2,2,0,76561197989430253,karrigan,0,0,60fb075c6ceb579d
450929,360497,46,4,2,0,76561198044118796,XANTARES,0,1,60fb075c6ceb579d
462440,369643,47,2,3,0,76561198066693739,EliGE,0,0,60fb075c6ceb579d
