number,start tick,start frame,freezetime end tick,freezetime end frame,end tick,end frame,end officially tick,end officially frame,team a name,team b name,score team a,score team b,team a side,team b side,team a start money,team b start money,team a equipment value,team b equipment value,team a money spent,team b money spent,team a economy type,team b economy type,duration,end reason,winner name,winner side,overtime number,match checksum
1,1,1,1265,1719,5607,6706,5927,7088,Team A,Team B,1,0,3,2,4000,4000,4200,4250,3400,3250,pistol,pistol,84472,8,Team A,3,0,3374c692d0b7534
2,5927,7088,7207,8911,15474,18678,15794,19056,Team A,Team B,2,0,3,2,19550,11150,20650,1800,18800,1200,semi,eco,146015,7,Team A,3,0,3374c692d0b7534
3,15794,19056,17074,20868,23997,29203,24317,29585,Team A,Team B,3,0,3,2,20950,26150,25800,25200,16800,24200,full,full,127835,7,Team A,3,0,3374c692d0b7534
4,24317,29585,25597,31376,31516,38514,31836,38889,Team A,Team B,3,1,3,2,23150,20650,26400,15450,17700,10850,full,semi,112490,1,Team B,2,0,3374c692d0b7534
5,33841,41481,35121,43317,42481,52329,42801,52707,Team A,Team B,4,1,3,2,12750,28200,24950,26600,10350,9850,full,full,136667,12,Team A,3,0,3374c692d0b7534
6,42801,52707,44081,54547,52549,64805,52869,65183,Team A,Team B,4,2,3,2,19850,28850,24650,25600,16550,20200,full,full,152415,1,Team B,2,0,3374c692d0b7534
7,52869,65183,54149,67000,62404,77052,62724,77453,Team A,Team B,4,3,3,2,10900,26750,25950,25600,9250,9200,full,full,149530,1,Team B,2,0,3374c692d0b7534
8,62724,77453,64004,79236,67790,84101,68110,84516,Team A,Team B,4,4,3,2,11150,35650,26000,25500,8600,5700,full,full,83753,9,Team B,2,0,3374c692d0b7534
9,70425,87429,71705,89199,77260,95827,77580,96226,Team A,Team B,4,5,3,2,15150,48000,7000,24050,5900,10850,semi,full,105801,9,Team B,2,0,3374c692d0b7534
10,79891,99198,81171,101034,86331,107420,86651,107812,Team A,Team B,4,6,3,2,24350,55500,24900,26200,23900,12950,full,full,103583,9,Team B,2,0,3374c692d0b7534
11,86651,107812,87931,109675,91205,113648,91525,114039,Team A,Team B,5,6,3,2,18350,60150,10300,26400,9500,16700,semi,full,73524,8,Team A,3,0,3374c692d0b7534
12,91525,114039,92805,116045,102294,127525,102838,128169,Team A,Team B,5,7,3,2,27500,50750,29200,26500,23500,32300,full,full,169901,1,Team B,2,0,3374c692d0b7534
13,102838,128169,117223,146095,122763,152502,123083,152884,Team A,Team B,5,8,2,3,4000,4000,4200,3950,3400,3550,pistol,pistol,306556,7,Team B,3,0,3374c692d0b7534
14,123083,152884,124363,154675,133762,165936,134082,166309,Team A,Team B,6,8,2,3,13700,19750,13600,19750,13200,17300,force-buy,semi,164433,1,Team A,2,0,3374c692d0b7534
15,134082,166309,135362,168069,144853,179552,145173,179967,Team A,Team B,7,8,2,3,19500,10050,23150,13850,12450,9300,full,force-buy,166840,1,Team A,2,0,3374c692d0b7534
16,145173,179967,146453,181829,154351,191181,154671,191569,Team A,Team B,8,8,2,3,26050,11500,25900,5350,20700,500,full,semi,141278,1,Team A,2,0,3374c692d0b7534
17,154671,191569,155951,193299,165003,204337,165323,204727,Team A,Team B,9,8,2,3,23750,23300,25800,26250,9150,19550,full,full,160855,1,Team A,2,0,3374c692d0b7534
18,167595,207535,168875,209351,176235,218287,176555,218671,Team A,Team B,9,9,2,3,33300,18850,25800,23500,13650,14450,full,full,135457,12,Team B,3,0,3374c692d0b7534
19,176555,218671,177835,220456,184278,228235,184598,228624,Team A,Team B,9,10,2,3,25850,22150,24900,27950,20200,14300,full,full,120490,8,Team B,3,0,3374c692d0b7534
20,184598,228624,185878,230400,188250,233348,188570,233773,Team A,Team B,9,11,2,3,16050,25200,6800,27350,6400,17300,semi,full,59514,8,Team B,3,0,3374c692d0b7534
21,190697,236367,191977,238160,197600,245024,197920,245417,Team A,Team B,9,12,2,3,21950,25450,21900,28750,20900,9800,full,full,109064,8,Team B,3,0,3374c692d0b7534
22,197920,245417,199200,247318,205846,255615,205846,255615,Team A,Team B,9,13,2,3,18200,36850,16850,30750,15850,14400,force-buy,full,128478,8,Team B,3,0,3374c692d0b7534
