frame,tick,round,opponents,side,won,steamid,name,survived,kill_count,match checksum
5287,4408,1,2,3,0,76561198044045107,electronic,0,0,9762731cfede72e3
27524,22072,3,3,2,1,76561197989744167,apEX,0,1,9762731cfede72e3
37595,30014,4,4,3,0,76561198080114546,fame,1,0,9762731cfede72e3
52791,42428,5,2,3,0,76561198080114546,fame,0,1,9762731cfede72e3
53810,43333,5,1,2,1,76561198113666193,ZywOo,1,1,9762731cfede72e3
79127,63365,7,2,3,0,76561198055109028,ICY,0,1,9762731cfede72e3
79209,63439,7,1,2,1,76561197991272318,ropz,1,1,9762731cfede72e3
89931,72136,8,2,3,0,76561198014259134,FL4MUS,0,0,9762731cfede72e3
100584,80702,9,2,3,0,76561198055109028,ICY,0,1,9762731cfede72e3
100606,80723,9,1,2,1,76561197991272318,ropz,1,1,9762731cfede72e3
109696,87955,10,2,2,1,76561198113666193,ZywOo,1,0,9762731cfede72e3
121955,97258,11,4,2,0,76561198113666193,ZywOo,0,2,9762731cfede72e3
131664,105051,12,5,2,0,76561198113666193,ZywOo,0,1,9762731cfede72e3
155137,124558,13,3,3,0,76561197991272318,ropz,0,0,9762731cfede72e3
178063,143119,15,2,2,0,76561198055109028,ICY,0,0,9762731cfede72e3
195794,157219,16,2,2,1,76561198055109028,ICY,1,1,9762731cfede72e3
195831,157251,16,1,3,0,76561197989744167,apEX,1,0,9762731cfede72e3
205102,164429,17,3,2,0,76561197995817501,FL1T,1,0,9762731cfede72e3
216785,173455,18,2,2,0,76561198044045107,electronic,0,0,9762731cfede72e3
