checksum,game,demo path,demo name,date,source,type,share code,map,server name,client name,tick count,tickrate,framerate,game type,game mode,game mode str,is ranked,duration,network protocol,build number,kill count,assist count,death count,shot count,winner name,winner side,overtime count,max rounds,has vac live ban
19d23a463472ab70,CS2,c:\cs2-hltv-event-scrapper\downloads\unpacked_demos\IEM Katowice 2025\faze-vs-big-m1-ancient-p2.dem,faze-vs-big-m1-ancient-p2,2025-02-01T12:49:53-03:00,esl,GOTV,,de_ancient,ESL Match Server #1,SourceTV Demo,89274,64.000000,96.326399,1394.000000,14065,10231,0,0,casual,0,72,18,82,1577,Team A,2,0,24,0
