name,steamid,score,team name,kills,assists,deaths,headshots,hs %,k/d,kast,avg damages per round,avg kills per round,avg death per round,utility_damage_per_round,mvp,rank type,rank,old rank,win count,bomb planted,bomb defused,hostage rescued,health damage,armor damage,utility damage,1v1,1v2,1v3,1v4,1v5,1v1 won,1v2 won,1v3 won,1v4 won,1v5 won,1v1 lost,1v2 lost,1v3 lost,1v4 lost,1v5 lost,first kill,first death,trade kill,trade death,first trade kill,first trade death,1k,2k,3k,4k,5k,htlv 2,htlv,crosshair share code,color,inspect weapon count,match checksum
ICY,76561198055109028,43,Virtus.pro,16,2,10,2,12,1.600000,89.473686,65.736839,0.842105,0.526316,2.421053,3,-1,0,0,0,1,1,0,1249,31,46,5,8,9,9,7,2,1,1,1,1,3,7,8,8,6,1,2,1,6,0,1,1,6,0,1,0,1.382839,1.472600,CSGO-WnQHE-BTaKA-wHs7v-KR8QX-o2OtQ,4,0,81aee11eb055c1ff
FL1T,76561197995817501,52,Virtus.pro,16,4,9,7,43,1.777778,84.210526,74.578949,0.842105,0.473684,0.684211,5,-1,0,0,0,2,1,0,1417,234,13,4,7,8,8,6,1,0,0,0,0,3,7,8,8,6,1,1,8,2,0,1,6,3,0,1,0,1.411247,1.408791,CSGO-NpjdZ-5378L-BMRxJ-Y243S-b9qmJ,0,0,81aee11eb055c1ff
jottAAA,76561198410750263,45,Eternal Fire,11,2,12,10,90,0.916667,68.421051,52.105263,0.578947,0.631579,2.157895,1,-1,0,0,0,3,0,0,990,319,41,3,6,7,7,5,1,0,0,0,0,2,6,7,7,5,3,1,4,2,0,1,7,1,1,0,0,0.901982,0.922406,CSGO-wpHzm-v4Si2-CHLPk-mNqCN-5tbJD,4,0,81aee11eb055c1ff
FL4MUS,76561198014259134,25,Virtus.pro,6,9,14,4,66,0.428571,73.684212,51.947369,0.315789,0.736842,2.947368,0,-1,0,0,0,0,0,0,987,236,56,1,4,5,5,3,1,0,0,0,0,0,4,5,5,3,0,3,2,3,0,0,6,0,0,0,0,0.693050,0.479065,CSGO-2xkTh-UwMhs-Wfw9o-G8jLV-2JH8D,3,0,81aee11eb055c1ff
electronic,76561198044045107,40,Virtus.pro,13,10,15,6,46,0.866667,84.210526,99.421051,0.684211,0.789474,8.315789,2,-1,0,0,0,0,0,0,1889,321,158,2,5,6,6,4,1,0,0,0,0,1,5,6,6,4,5,4,3,4,0,2,8,1,1,0,0,1.217443,0.865953,CSGO-XvQtE-YZF5M-98uXV-7nWbf-ZbJaA,1,0,81aee11eb055c1ff
fame,76561198080114546,43,Virtus.pro,13,3,10,8,61,1.300000,78.947372,69.789474,0.684211,0.526316,3.526316,3,-1,0,0,0,2,0,0,1326,161,67,1,4,5,5,3,1,0,0,0,0,0,4,5,5,3,0,2,1,3,0,0,8,1,1,0,0,1.187734,1.081178,CSGO-vjGru-yOv3D-iovxr-ZXBEY-CcfiK,2,0,81aee11eb055c1ff
Wicadia,76561198812513923,49,Eternal Fire,18,2,16,13,72,1.125000,68.421051,107.157898,0.947368,0.842105,3.368421,3,-1,0,0,0,0,0,0,2036,384,64,2,5,6,6,4,1,0,0,0,0,1,5,6,6,4,3,1,3,3,0,0,5,4,2,0,0,1.284400,1.241218,CSGO-BHQFQ-kDP63-P6scP-S9MQs-a4GSQ,1,0,81aee11eb055c1ff
XANTARES,76561198044118796,40,Eternal Fire,11,7,14,6,54,0.785714,73.684212,79.684212,0.578947,0.736842,13.947369,1,-1,0,0,0,0,1,0,1514,327,265,3,6,7,7,5,1,0,0,0,0,2,6,7,7,5,2,1,2,4,0,0,5,3,0,0,0,0.998778,0.790521,CSGO-xbpe2-E24RJ-YXNuO-pQvt8-ppNAK,0,0,81aee11eb055c1ff
woxic,76561198083485506,30,Eternal Fire,4,7,12,1,25,0.333333,68.421051,51.157894,0.210526,0.631579,0.000000,2,-1,0,0,0,0,0,0,972,131,0,5,8,9,9,7,1,0,0,0,0,4,8,9,9,7,2,1,2,2,0,1,4,0,0,0,0,0.606728,0.477208,CSGO-hVyt6-6w7hL-hQyc6-xReeD-3sNkO,2,0,81aee11eb055c1ff
MAJ3R,76561197967432889,40,Eternal Fire,11,4,13,7,63,0.846154,68.421051,58.000000,0.578947,0.684211,3.421053,3,-1,0,0,0,2,1,0,1102,182,65,2,5,6,6,4,1,0,0,0,0,1,5,6,6,4,2,3,0,2,0,0,7,2,0,0,0,0.903284,0.803037,CSGO-dB2kZ-vRqYD-jr9OB-hqiVw-HvD7K,3,0,81aee11eb055c1ff
