frame,tick,round,opponents,side,won,steamid,name,survived,kill_count,match checksum
6853,5693,1,3,3,0,76561199009468655,ztr,1,1,ac1380546b71e382
11663,9212,2,3,2,0,76561198855375325,Jimpphat,0,0,ac1380546b71e382
17361,13779,3,5,2,0,76561198193174134,xertioN,0,0,ac1380546b71e382
30497,24571,4,2,2,1,76561198193174134,xertioN,0,1,ac1380546b71e382
30530,24599,4,1,3,0,76561198098071693,sl3nd,1,1,ac1380546b71e382
37270,29917,5,2,2,0,76561198355739212,torzsi,0,0,ac1380546b71e382
43977,35199,6,3,2,0,76561198193174134,xertioN,0,0,ac1380546b71e382
55477,44192,7,4,2,0,76561198355739212,torzsi,0,2,ac1380546b71e382
61688,48959,8,2,2,0,76561198355739212,torzsi,0,0,ac1380546b71e382
86679,68810,10,4,3,0,76561199009468655,ztr,1,0,ac1380546b71e382
98192,78439,11,4,3,0,76561198310561479,PR,0,0,ac1380546b71e382
106201,84773,12,3,2,0,76561198855375325,Jimpphat,0,1,ac1380546b71e382
130500,104581,13,3,3,0,76561198855375325,Jimpphat,0,0,ac1380546b71e382
143851,115187,15,3,2,0,76561198034172415,REZ,0,2,ac1380546b71e382
144027,115343,15,1,3,1,76561198138828475,Brollan,1,1,ac1380546b71e382
151343,121242,16,2,2,0,76561198316706174,Tauson,0,0,ac1380546b71e382
157990,126593,17,4,2,0,76561199009468655,ztr,0,0,ac1380546b71e382
165287,132248,18,2,2,0,76561198098071693,sl3nd,0,0,ac1380546b71e382
173556,138893,19,5,2,0,76561198034172415,REZ,1,0,ac1380546b71e382
189492,151951,20,4,2,0,76561199009468655,ztr,0,0,ac1380546b71e382
196911,157715,21,4,2,0,76561198316706174,Tauson,0,0,ac1380546b71e382
209181,167530,22,2,3,0,76561198355739212,torzsi,0,0,ac1380546b71e382
209317,167647,22,1,2,0,76561198098071693,sl3nd,0,0,ac1380546b71e382
209317,167647,22,1,2,1,76561198316706174,Tauson,1,0,ac1380546b71e382
217631,174258,23,4,3,0,76561198355739212,torzsi,1,3,ac1380546b71e382
221578,177692,23,1,2,0,76561199009468655,ztr,1,0,ac1380546b71e382
235399,188696,24,2,3,0,76561198855375325,Jimpphat,0,0,ac1380546b71e382
