frame,tick,round,opponents,side,won,steamid,name,survived,kill_count,match checksum
5539,4441,1,4,2,0,76561198045898864,chopper,0,0,195047b6d1906fc4
13366,10553,2,5,2,0,76561198081484775,sh1ro,0,0,195047b6d1906fc4
24276,19020,3,2,3,0,76561197978835160,flameZ,0,0,195047b6d1906fc4
35630,27977,4,5,2,0,76561198081484775,sh1ro,0,0,195047b6d1906fc4
48938,38538,5,5,2,0,76561198045898864,chopper,0,0,195047b6d1906fc4
57556,45435,6,2,3,1,76561197973140692,mezii,1,1,195047b6d1906fc4
57596,45470,6,1,2,0,76561198081484775,sh1ro,1,0,195047b6d1906fc4
86446,68225,8,3,2,0,76561198995880877,zont1x,0,1,195047b6d1906fc4
101669,79963,9,2,3,0,76561198113666193,ZywOo,1,0,195047b6d1906fc4
109600,86203,10,2,2,0,76561198045898864,chopper,0,1,195047b6d1906fc4
110981,87413,10,1,3,1,76561197978835160,flameZ,1,1,195047b6d1906fc4
119864,94405,11,2,3,0,76561197989744167,apEX,0,0,195047b6d1906fc4
127312,100236,12,3,3,0,76561197991272318,ropz,0,1,195047b6d1906fc4
153074,121272,13,4,3,0,76561198081484775,sh1ro,0,1,195047b6d1906fc4
162819,128872,14,5,2,0,76561197991272318,ropz,1,1,195047b6d1906fc4
174385,138102,15,2,2,1,76561197989744167,apEX,1,2,195047b6d1906fc4
174482,138184,15,1,3,0,76561199063238565,magixx,0,0,195047b6d1906fc4
188203,149136,16,4,3,0,76561198386265483,donk,0,0,195047b6d1906fc4
195226,154419,17,5,3,0,76561198081484775,sh1ro,0,1,195047b6d1906fc4
212771,168065,18,2,3,0,76561198081484775,sh1ro,0,1,195047b6d1906fc4
212902,168177,18,1,2,1,76561197973140692,mezii,1,1,195047b6d1906fc4
219653,173143,19,3,3,0,76561198045898864,chopper,0,0,195047b6d1906fc4
