frame,tick,round,opponents,side,won,steamid,name,survived,kill_count,match checksum
13543,8238,1,2,2,0,76561198083485506,woxic,0,0,cbf08c5a4ea5b688
27208,16064,2,4,3,0,76561198041683378,NiKo,0,0,cbf08c5a4ea5b688
45113,26364,3,3,3,0,76561197983956651,Magisk,1,0,cbf08c5a4ea5b688
51269,29737,4,5,3,0,76561197983956651,Magisk,0,0,cbf08c5a4ea5b688
65014,37829,5,4,2,0,76561198083485506,woxic,0,0,cbf08c5a4ea5b688
79372,45961,6,2,2,0,76561198410750263,jottAAA,0,1,cbf08c5a4ea5b688
79385,45974,6,1,3,1,76561197996678278,TeSeS,1,1,cbf08c5a4ea5b688
95777,55169,7,4,2,0,76561197967432889,MAJ3R,0,1,cbf08c5a4ea5b688
112053,64193,8,2,3,0,76561198041683378,NiKo,0,0,cbf08c5a4ea5b688
129040,73344,9,2,3,0,76561198041683378,NiKo,0,1,cbf08c5a4ea5b688
129062,73360,9,1,2,1,76561198812513923,Wicadia,1,1,cbf08c5a4ea5b688
152223,86059,11,3,3,0,76561198057282432,kyxsan,0,0,cbf08c5a4ea5b688
168613,95291,12,2,3,0,76561197983956651,Magisk,0,0,cbf08c5a4ea5b688
201966,115094,13,2,3,0,76561198410750263,jottAAA,0,0,cbf08c5a4ea5b688
211945,120568,14,3,2,0,76561198041683378,NiKo,0,0,cbf08c5a4ea5b688
225044,127955,15,2,3,1,76561197967432889,MAJ3R,1,2,cbf08c5a4ea5b688
226036,128602,15,1,2,0,76561198057282432,kyxsan,0,0,cbf08c5a4ea5b688
241176,137539,16,4,2,0,76561197996678278,TeSeS,0,0,cbf08c5a4ea5b688
254602,145232,17,3,2,0,76561198041683378,NiKo,0,1,cbf08c5a4ea5b688
299295,170573,20,4,2,0,76561197983956651,Magisk,0,0,cbf08c5a4ea5b688
