frame,tick,round,opponents,side,won,steamid,name,survived,kill_count,match checksum
6517,5347,1,3,2,0,76561198283989223,ultimate,0,0,b3e630844838d64a
16249,13315,2,5,2,0,76561198053126645,NertZ,0,1,b3e630844838d64a
26311,21265,3,3,3,0,76561198920720017,Senzu,0,0,b3e630844838d64a
34478,27746,4,2,3,0,76561199203563345,910-,0,0,b3e630844838d64a
41994,33749,5,5,3,0,76561199203563345,910-,0,0,b3e630844838d64a
50765,40720,6,3,2,0,76561198001151695,NAF,0,2,b3e630844838d64a
51233,41124,6,1,3,1,76561199203563345,910-,1,1,b3e630844838d64a
60002,48024,7,4,2,0,76561198283989223,ultimate,0,1,b3e630844838d64a
66222,52867,8,4,2,0,76561198053126645,NertZ,0,1,b3e630844838d64a
78783,62875,9,4,3,0,76561198966340160,Techno4K,0,0,b3e630844838d64a
86266,68806,10,3,2,0,76561197977105184,jks,0,1,b3e630844838d64a
91608,72793,11,2,3,0,76561198838822582,Mzinho,0,0,b3e630844838d64a
98902,78578,12,5,3,0,76561198966340160,Techno4K,0,0,b3e630844838d64a
122672,98262,13,2,2,0,76561199203563345,910-,0,0,b3e630844838d64a
130107,104255,14,3,3,0,76561198053126645,NertZ,0,0,b3e630844838d64a
169967,135663,18,2,2,0,76561198920720017,Senzu,0,0,b3e630844838d64a
177539,141557,19,2,3,0,76561198016255205,Twistzz,0,0,b3e630844838d64a
185489,148002,20,2,3,0,76561198001151695,NAF,1,1,b3e630844838d64a
190865,152720,20,1,2,1,76561198959824088,bLitz,1,0,b3e630844838d64a
203569,162786,21,2,2,0,76561198920720017,Senzu,0,0,b3e630844838d64a
214001,170772,22,5,2,0,76561198920720017,Senzu,0,0,b3e630844838d64a
222002,177221,23,4,2,0,76561198920720017,Senzu,0,0,b3e630844838d64a
227463,181229,24,3,3,0,76561198001151695,NAF,0,0,b3e630844838d64a
