frame,tick,round,opponents,side,won,steamid,name,survived,kill_count,match checksum
3835,3191,1,5,2,0,76561197982141573,Snax,0,0,c56449524c6b814a
11513,9586,2,4,2,0,76561197982141573,Snax,0,1,c56449524c6b814a
35169,28756,4,4,2,0,76561198074762801,m0NESY,0,1,c56449524c6b814a
50959,41228,5,2,2,1,76561197982141573,Snax,1,2,c56449524c6b814a
51289,41514,5,1,3,0,76561197995817501,FL1T,0,0,c56449524c6b814a
73149,59372,7,3,2,0,76561198074762801,m0NESY,0,0,c56449524c6b814a
81053,65743,8,3,2,0,76561198068002993,HeavyGoD,0,0,c56449524c6b814a
87782,71101,9,5,2,0,76561198012872053,huNter-,0,0,c56449524c6b814a
95168,76838,10,2,2,0,76561198012872053,huNter-,0,1,c56449524c6b814a
95271,76931,10,1,3,1,76561197995817501,FL1T,1,1,c56449524c6b814a
103270,83027,11,3,2,0,76561198080703143,malbsMd,0,0,c56449524c6b814a
110333,88317,12,5,2,0,76561198074762801,m0NESY,0,1,c56449524c6b814a
134525,107921,13,4,2,0,76561198080114546,fame,0,0,c56449524c6b814a
145449,116843,14,5,2,0,76561197995817501,FL1T,0,0,c56449524c6b814a
154258,123739,15,4,2,0,76561198044045107,electronic,0,0,c56449524c6b814a
162797,130477,16,5,2,0,76561197995817501,FL1T,0,0,c56449524c6b814a
173229,138817,17,4,3,0,76561197982141573,Snax,1,0,c56449524c6b814a
198927,159802,19,5,2,0,76561198055109028,ICY,0,0,c56449524c6b814a
210558,169323,20,5,2,0,76561197995817501,FL1T,1,0,c56449524c6b814a
220386,177438,21,3,2,0,76561197995817501,FL1T,0,1,c56449524c6b814a
233165,187667,22,2,2,1,76561197995817501,FL1T,1,1,c56449524c6b814a
233228,187721,22,1,3,0,76561198074762801,m0NESY,1,0,c56449524c6b814a
241392,194114,23,3,3,0,76561197982141573,Snax,1,0,c56449524c6b814a
255645,205384,24,3,2,0,76561198055109028,ICY,0,0,c56449524c6b814a
266511,214326,25,3,2,0,76561198055109028,ICY,1,2,c56449524c6b814a
266882,214658,25,1,3,1,76561197982141573,Snax,1,0,c56449524c6b814a
276608,222468,26,2,3,0,76561198074762801,m0NESY,0,1,c56449524c6b814a
279224,224760,26,1,2,1,76561198055109028,ICY,1,1,c56449524c6b814a
291441,234278,27,2,3,0,76561198068002993,HeavyGoD,0,1,c56449524c6b814a
291609,234423,27,1,2,1,76561198044045107,electronic,1,1,c56449524c6b814a
304164,244232,28,4,3,0,76561198055109028,ICY,0,0,c56449524c6b814a
317327,254838,29,3,2,0,76561198068002993,HeavyGoD,1,0,c56449524c6b814a
328564,263847,30,3,2,0,76561198068002993,HeavyGoD,0,0,c56449524c6b814a
