number,start tick,start frame,freezetime end tick,freezetime end frame,end tick,end frame,end officially tick,end officially frame,team a name,team b name,score team a,score team b,team a side,team b side,team a start money,team b start money,team a equipment value,team b equipment value,team a money spent,team b money spent,team a economy type,team b economy type,duration,end reason,winner name,winner side,overtime number,match checksum
1,1,1,1263,1703,5886,7184,6206,7580,Team A,Team B,1,0,3,2,4000,4000,4200,5150,3400,3550,pistol,pistol,88652,8,Team A,3,0,195047b6d1906fc4
2,6206,7580,7486,9612,10615,13438,10935,13834,Team A,Team B,2,0,3,2,18350,10250,21300,1200,17900,200,semi,eco,72299,8,Team A,3,0,195047b6d1906fc4
3,10935,13834,12215,15671,20146,25564,20466,25952,Team A,Team B,2,1,3,2,18200,22050,24800,22700,5400,21500,full,full,144772,9,Team B,2,0,195047b6d1906fc4
4,20466,25952,21746,27860,28315,36024,28635,36433,Team A,Team B,3,1,3,2,20700,18600,21450,22050,20450,13150,force-buy,full,124308,8,Team A,3,0,195047b6d1906fc4
5,30732,39168,32012,40827,38746,49173,39066,49575,Team A,Team B,4,1,3,2,17600,14950,28150,9850,9250,9650,full,semi,123482,8,Team A,3,0,195047b6d1906fc4
6,39066,49575,40346,51297,46121,58354,46441,58739,Team A,Team B,5,1,3,2,26100,17300,28750,6850,5500,6650,full,semi,108350,7,Team A,3,0,195047b6d1906fc4
7,46441,58739,47721,60621,56009,70892,56329,71281,Team A,Team B,5,2,3,2,39400,29650,29150,27050,24800,23350,full,full,149992,1,Team B,2,0,195047b6d1906fc4
8,63294,79914,64574,81692,68908,87243,69228,87631,Team A,Team B,6,2,3,2,21600,24700,29050,26950,11400,4800,full,full,90454,8,Team A,3,0,195047b6d1906fc4
9,71218,90449,72498,92413,81380,103313,81700,103693,Team A,Team B,6,3,3,2,27350,32800,27950,26950,21650,26250,full,full,158767,1,Team B,2,0,195047b6d1906fc4
10,81700,103693,82980,105585,87679,111280,87999,111662,Team A,Team B,7,3,3,2,13400,25550,19200,26250,12800,15700,force-buy,full,93638,8,Team A,3,0,195047b6d1906fc4
11,87999,111662,89279,113530,94533,120008,94853,120403,Team A,Team B,7,4,3,2,19350,20350,24350,20750,17950,19950,full,full,103006,9,Team B,2,0,195047b6d1906fc4
12,94853,120403,96133,122248,100390,127491,100934,128163,Team A,Team B,7,5,3,2,9300,18450,9650,26100,9250,16000,force-buy,full,87480,9,Team B,2,0,195047b6d1906fc4
13,100934,128163,115808,146578,121464,153290,121784,153683,Team A,Team B,8,5,2,3,4000,4000,4450,4600,3450,3300,pistol,pistol,310118,9,Team A,2,0,195047b6d1906fc4
14,121784,153683,123064,155578,130424,164670,130744,165058,Team A,Team B,8,6,2,3,18600,10800,19750,9800,17700,9600,semi,force-buy,135601,12,Team B,3,0,195047b6d1906fc4
15,130744,165058,132024,166887,138539,174884,138859,175273,Team A,Team B,9,6,2,3,6800,18650,9750,25050,6550,12050,force-buy,full,121272,9,Team A,2,0,195047b6d1906fc4
16,141178,178165,142458,180009,149248,188332,149568,188748,Team A,Team B,10,6,2,3,18000,14800,20150,1600,15550,1000,full,eco,125481,9,Team A,2,0,195047b6d1906fc4
17,149568,188748,150848,190751,157464,198797,157784,199198,Team A,Team B,11,6,2,3,21100,23600,22500,24450,9300,23250,full,full,124025,9,Team A,2,0,195047b6d1906fc4
18,159708,201890,160988,203717,168253,212986,168573,213376,Team A,Team B,12,6,2,3,29850,12450,23800,13150,7600,12150,full,force-buy,136947,9,Team A,2,0,195047b6d1906fc4
19,168573,213376,169853,215463,173560,220132,173560,220132,Team A,Team B,13,6,2,3,35600,17800,27150,18300,22450,17000,full,force-buy,83382,9,Team A,2,0,195047b6d1906fc4
