checksum,game,demo path,demo name,date,source,type,share code,map,server name,client name,tick count,tickrate,framerate,game type,game mode,game mode str,is ranked,duration,network protocol,build number,kill count,assist count,death count,shot count,winner name,winner side,overtime count,max rounds,has vac live ban
751f3a46428921f2,CS2,c:\cs2-hltv-event-scrapper\downloads\unpacked_demos\IEM Katowice 2025\g2-vs-faze-m2-inferno-p2.dem,g2-vs-faze-m2-inferno-p2,2025-02-03T18:09:08-03:00,esl,GOTV,,de_inferno,ESL Match Server #1,SourceTV Demo,115106,64.000000,95.756952,1798.000000,14065,10231,0,0,casual,0,84,31,84,1908,G2 Esports,3,0,24,0
