frame,tick,round,opponents,side,won,steamid,name,survived,kill_count,match checksum
6363,5249,1,5,2,0,76561198068002993,HeavyGoD,0,1,689e7c4b453a1b22
16934,13915,2,5,2,0,76561198012872053,huNter-,0,0,689e7c4b453a1b22
26614,21431,3,2,2,0,76561198012872053,huNter-,0,0,689e7c4b453a1b22
38861,31252,4,3,3,0,76561198057282432,kyxsan,0,0,689e7c4b453a1b22
44446,35464,5,5,2,0,76561198068002993,HeavyGoD,1,1,689e7c4b453a1b22
78722,62787,8,4,2,0,76561198074762801,m0NESY,0,0,689e7c4b453a1b22
90568,72138,9,2,3,0,76561198057282432,kyxsan,0,0,689e7c4b453a1b22
100550,80058,10,3,2,0,76561197982141573,Snax,0,0,689e7c4b453a1b22
122582,97498,12,4,2,0,76561198068002993,HeavyGoD,0,1,689e7c4b453a1b22
146762,116512,13,4,2,1,76561197983956651,Magisk,1,4,689e7c4b453a1b22
147178,116881,13,1,3,0,76561198012872053,huNter-,0,0,689e7c4b453a1b22
159048,125853,14,4,3,0,76561197982141573,Snax,0,0,689e7c4b453a1b22
174281,137733,15,5,3,0,76561197982141573,Snax,0,0,689e7c4b453a1b22
181463,143113,16,3,2,0,76561198799340122,degster,0,1,689e7c4b453a1b22
192361,151781,17,5,2,0,76561198799340122,degster,0,1,689e7c4b453a1b22
200513,158286,18,5,2,0,76561198799340122,degster,0,0,689e7c4b453a1b22
225451,178012,20,3,3,0,76561198068002993,HeavyGoD,0,1,689e7c4b453a1b22
