number,start tick,start frame,freezetime end tick,freezetime end frame,end tick,end frame,end officially tick,end officially frame,team a name,team b name,score team a,score team b,team a side,team b side,team a start money,team b start money,team a equipment value,team b equipment value,team a money spent,team b money spent,team a economy type,team b economy type,duration,end reason,winner name,winner side,overtime number,match checksum
1,1,1,1266,1650,5951,7100,6271,7485,Team A,Team B,0,1,3,2,4000,4000,4000,4700,3400,3400,pistol,pistol,89595,9,Team B,2,0,55f900d795622dae
2,9308,11386,10588,13039,14758,18014,15078,18416,Team A,Team B,0,2,3,2,11000,18650,10900,19250,9900,18250,force-buy,semi,83650,9,Team B,2,0,55f900d795622dae
3,15078,18416,16358,20079,22030,26784,22350,27198,Team A,Team B,0,3,3,2,13100,18450,2900,21350,2700,4000,eco,full,105611,9,Team B,2,0,55f900d795622dae
4,22350,27198,23630,28960,27949,34479,28269,34884,Team A,Team B,1,3,3,2,25200,32500,26100,23100,24800,6700,full,full,91892,8,Team A,3,0,55f900d795622dae
5,28269,34884,29549,36667,32485,40342,32805,40736,Team A,Team B,2,3,3,2,17750,33100,28900,27350,10350,26350,full,full,68884,8,Team A,3,0,55f900d795622dae
6,32805,40736,34085,42379,37000,46000,37320,46398,Team A,Team B,3,3,3,2,24950,16550,27400,2500,7050,2100,full,eco,66435,8,Team A,3,0,55f900d795622dae
7,37320,46398,38600,48104,43972,54728,44292,55115,Team A,Team B,3,4,3,2,35450,26450,29200,24300,9000,23300,full,full,105131,9,Team B,2,0,55f900d795622dae
8,46320,57668,47600,59403,56372,69865,56692,70263,Team A,Team B,3,5,3,2,33750,21200,28950,27550,27950,9100,full,full,153936,1,Team B,2,0,55f900d795622dae
9,56692,70263,57972,72046,65921,81645,66241,82047,Team A,Team B,4,5,3,2,15900,30600,11150,27750,3400,13500,semi,full,143650,7,Team A,3,0,55f900d795622dae
10,66241,82047,67521,83775,74736,92530,75056,92912,Team A,Team B,5,5,3,2,31800,27400,28800,25200,11700,24200,full,full,132304,7,Team A,3,0,55f900d795622dae
11,75056,92912,76336,94687,80376,99594,80696,99999,Team A,Team B,6,5,3,2,39400,17200,31150,8000,25350,8000,full,semi,84332,7,Team A,3,0,55f900d795622dae
12,83136,103101,84416,104795,90302,112002,90846,112653,Team A,Team B,6,6,3,2,32850,25700,31650,25450,23500,20800,full,full,112337,9,Team B,2,0,55f900d795622dae
13,90846,112653,105148,130341,108330,134066,108650,134446,Team A,Team B,7,6,2,3,4000,4000,4750,4000,3450,3400,pistol,pistol,270249,9,Team A,2,0,55f900d795622dae
14,108650,134446,109930,136233,116332,143849,116652,144243,Team A,Team B,7,7,2,3,18600,10700,20050,10950,18400,10350,full,force-buy,118673,8,Team B,3,0,55f900d795622dae
15,119492,148071,120772,149762,126031,156056,126351,156456,Team A,Team B,8,7,2,3,8100,18400,8050,25450,7750,16550,force-buy,full,100777,1,Team A,2,0,55f900d795622dae
16,128962,159815,130242,161497,134625,166824,134945,167203,Team A,Team B,8,8,2,3,19350,10350,23750,14700,15150,10000,full,force-buy,88459,8,Team B,3,0,55f900d795622dae
17,134945,167203,136225,168943,140992,174759,141312,175167,Team A,Team B,8,9,2,3,11500,18100,11600,28050,11200,13700,force-buy,full,95362,8,Team B,3,0,55f900d795622dae
18,141312,175167,142592,176877,147558,182813,147878,183216,Team A,Team B,8,10,2,3,10100,22150,1200,27050,200,8800,eco,full,96498,8,Team B,3,0,55f900d795622dae
19,147878,183216,149158,185064,153930,190889,154250,191279,Team A,Team B,8,11,2,3,22200,31400,22800,30650,21600,11650,full,full,96839,7,Team B,3,0,55f900d795622dae
20,154250,191279,155530,193026,159219,197468,159539,197857,Team A,Team B,8,12,2,3,19000,38650,18750,30250,17950,13100,force-buy,full,78110,8,Team B,3,0,55f900d795622dae
21,159539,197857,160819,199616,166867,206910,166867,206910,Team A,Team B,8,13,2,3,12200,33900,19900,30650,18900,17600,force-buy,full,114256,7,Team B,3,0,55f900d795622dae
