name,steamid,score,team name,kills,assists,deaths,headshots,hs %,k/d,kast,avg damages per round,avg kills per round,avg death per round,utility_damage_per_round,mvp,rank type,rank,old rank,win count,bomb planted,bomb defused,hostage rescued,health damage,armor damage,utility damage,1v1,1v2,1v3,1v4,1v5,1v1 won,1v2 won,1v3 won,1v4 won,1v5 won,1v1 lost,1v2 lost,1v3 lost,1v4 lost,1v5 lost,first kill,first death,trade kill,trade death,first trade kill,first trade death,1k,2k,3k,4k,5k,htlv 2,htlv,crosshair share code,color,inspect weapon count,match checksum
sh1ro,76561198081484775,32,Team B,11,4,15,6,54,0.733333,73.684212,69.000000,0.578947,0.789474,1.526316,1,-1,0,0,0,2,0,0,1311,146,29,10,13,9,9,11,2,2,0,0,0,8,11,9,9,11,2,0,2,2,0,0,7,2,0,0,0,0.920811,0.716947,CSGO-Ldro4-hDUZL-YBjBr-HRVSe-sqUWJ,4,0,195047b6d1906fc4
donk,76561198386265483,23,Team B,10,2,16,10,100,0.625000,57.894737,45.526318,0.526316,0.842105,0.000000,0,-1,0,0,0,0,0,0,865,103,0,5,8,4,4,6,2,2,0,0,0,3,6,4,4,6,2,2,4,4,0,0,4,1,0,1,0,0.646406,0.782577,CSGO-Jhfkc-4UpR6-DJftC-VfGek-pL3ED,2,0,195047b6d1906fc4
mezii,76561197973140692,26,Team A,6,3,8,2,33,0.750000,89.473686,36.684212,0.315789,0.421053,0.157895,1,-1,0,0,0,3,1,0,697,91,3,6,9,5,5,7,4,4,2,2,2,2,5,3,3,5,0,4,2,5,0,3,6,0,0,0,0,0.896295,0.737334,CSGO-qKcSJ-3Sfox-kbv4M-jTUFc-NCmDA,4,0,195047b6d1906fc4
ZywOo,76561198113666193,39,Team A,19,1,10,9,47,1.900000,84.210526,88.736839,1.000000,0.526316,9.315789,2,-1,0,0,0,0,0,0,1686,136,177,5,8,4,4,6,2,2,0,0,0,3,6,4,4,6,2,0,2,3,0,0,8,2,1,1,0,1.549248,1.558726,CSGO-WnQHE-BTaKA-wHs7v-KR8QX-o2OtQ,1,0,195047b6d1906fc4
ropz,76561197991272318,59,Team A,26,7,9,14,53,2.888889,100.000000,141.736847,1.368421,0.473684,4.631579,4,-1,0,0,0,0,0,0,2693,375,88,6,9,5,5,7,2,2,0,0,0,4,7,5,5,7,3,0,5,5,0,0,8,6,2,0,0,2.212059,1.940115,CSGO-MMQuh-Hs3Sj-Qv9zd-VaCmc-3QqNO,2,0,195047b6d1906fc4
chopper,76561198045898864,16,Team B,6,7,18,4,66,0.333333,52.631580,47.105263,0.315789,0.947368,0.052632,0,-1,0,0,0,0,0,0,895,88,1,8,11,7,7,9,2,2,0,0,0,6,9,7,7,9,2,4,0,5,0,0,2,2,0,0,0,0.401195,0.367945,CSGO-725Oi-NrUhi-GVFBy-tNjwB-ipWTB,0,0,195047b6d1906fc4
flameZ,76561197978835160,26,Team A,13,2,13,6,46,1.000000,63.157890,67.526314,0.684211,0.684211,4.578948,2,-1,0,0,0,0,0,0,1283,232,87,6,9,5,5,7,3,3,1,1,1,3,6,4,4,6,2,2,4,0,0,0,3,5,0,0,0,0.975844,0.982573,CSGO-iVyCV-6tmzL-SKMdk-5PvRr-YMbEC,0,0,195047b6d1906fc4
zont1x,76561198995880877,28,Team B,14,1,14,5,35,1.000000,57.894737,84.210526,0.736842,0.736842,7.526316,1,-1,0,0,0,0,0,0,1600,270,143,5,8,4,4,6,2,2,0,0,0,3,6,4,4,6,2,0,5,2,0,0,3,4,1,0,0,1.003013,1.044561,CSGO-iFmqr-NWMkU-Q38iA-iC6Ru-RPNMB,3,0,195047b6d1906fc4
apEX,76561197989744167,35,Team A,13,13,11,6,46,1.181818,78.947372,100.894737,0.684211,0.578947,21.789474,4,-1,0,0,0,1,0,0,1917,357,414,6,9,5,5,7,3,3,1,1,1,3,6,4,4,6,4,2,2,4,0,0,3,2,2,0,0,1.311658,1.160251,CSGO-8fcjw-trwPY-98uXV-7nWbf-ZbJaA,3,0,195047b6d1906fc4
magixx,76561199063238565,35,Team B,10,5,14,8,80,0.714286,47.368423,59.684212,0.526316,0.736842,1.684211,4,-1,0,0,0,3,0,0,1134,182,32,5,8,4,4,6,2,2,0,0,0,3,6,4,4,6,0,5,2,2,0,0,2,0,0,2,0,0.686694,1.021315,CSGO-9vKLy-OAOok-Yrj2D-6t3oQ-7T8SA,1,0,195047b6d1906fc4
