checksum,game,demo path,demo name,date,source,type,share code,map,server name,client name,tick count,tickrate,framerate,game type,game mode,game mode str,is ranked,duration,network protocol,build number,kill count,assist count,death count,shot count,winner name,winner side,overtime count,max rounds,has vac live ban
923d4f47b764dce7,CS2,c:\cs2-hltv-event-scrapper\downloads\unpacked_demos\IEM Katowice 2025\mouz-vs-liquid-m2-ancient.dem,mouz-vs-liquid-m2-ancient,2025-02-03T11:12:44-03:00,esl,GOTV,,de_ancient,ESL Match Server #1,SourceTV Demo,147881,64.000000,79.674459,2310.000000,14065,10231,0,0,casual,0,134,53,134,2786,Team A,2,0,24,0
