name,steamid,score,team name,kills,assists,deaths,headshots,hs %,k/d,kast,avg damages per round,avg kills per round,avg death per round,utility_damage_per_round,mvp,rank type,rank,old rank,win count,bomb planted,bomb defused,hostage rescued,health damage,armor damage,utility damage,1v1,1v2,1v3,1v4,1v5,1v1 won,1v2 won,1v3 won,1v4 won,1v5 won,1v1 lost,1v2 lost,1v3 lost,1v4 lost,1v5 lost,first kill,first death,trade kill,trade death,first trade kill,first trade death,1k,2k,3k,4k,5k,htlv 2,htlv,crosshair share code,color,inspect weapon count,match checksum
donk,76561198386265483,9,Team Spirit,0,0,1,0,0,0.000000,50.000000,27.000000,0.000000,0.500000,0.000000,1,-1,0,0,0,0,0,0,54,6,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.246398,0.408926,CSGO-Cr7BJ-7CbBi-yx2oQ-Jy32v-7cG4C,0,0,8c8bbaa2641a47f5
zont1x,76561198995880877,0,Team Spirit,0,0,1,0,0,0.000000,50.000000,0.000000,0.000000,0.500000,0.000000,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.159998,0.408926,CSGO-iFmqr-NWMkU-Q38iA-iC6Ru-RPNMB,2,0,8c8bbaa2641a47f5
SH1R0,76561198081484775,13,Team Spirit,0,0,1,0,0,0.000000,50.000000,0.000000,0.000000,0.500000,0.000000,1,-1,0,0,0,0,0,0,0,0,0,1,1,1,1,2,0,0,0,0,0,1,1,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0.159998,0.408926,CSGO-hMx98-RWFCH-6WOOY-7QNmR-XdTOG,4,0,8c8bbaa2641a47f5
jL,76561198176878303,3,Natus Vincere,0,0,0,0,0,0.000000,100.000000,0.000000,0.000000,0.000000,0.000000,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.791448,0.817853,CSGO-Mxeyh-vRNcz-xxyBf-WOMbM-DqmHB,4,0,8c8bbaa2641a47f5
Aleksib,76561198013243326,10,Natus Vincere,1,3,0,1,100,1.000000,100.000000,113.500000,0.500000,0.000000,27.000000,0,-1,0,0,0,0,0,0,227,87,54,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1.736252,1.235601,CSGO-WWYXF-EUK4o-nr3dx-K3sZf-DbapG,2,0,8c8bbaa2641a47f5
iM,76561198050250233,3,Natus Vincere,1,0,0,1,100,1.000000,100.000000,23.000000,0.500000,0.000000,0.500000,0,-1,0,0,0,0,0,0,46,26,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1.297216,1.235601,CSGO-vdxX6-Gc6ZB-wSxpS-YDKAf-xsrBE,3,0,8c8bbaa2641a47f5
b1t,76561198246607476,7,Natus Vincere,0,0,0,0,0,0.000000,100.000000,0.000000,0.000000,0.000000,0.000000,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.791448,0.817853,CSGO-yxoDC-oHKmT-QwK3s-SQ9rE-HzQRO,0,0,8c8bbaa2641a47f5
w0nderful,76561199063068840,11,Natus Vincere,3,0,0,0,0,3.000000,100.000000,109.000000,1.500000,0.000000,2.500000,1,-1,0,0,0,0,0,0,218,3,5,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,2.436752,2.941191,CSGO-245qw-FDeoi-LobEY-WUCyZ-kSLoD,1,0,8c8bbaa2641a47f5
chopper,76561198045898864,14,Team Spirit,0,0,1,0,0,0.000000,50.000000,0.000000,0.000000,0.500000,0.000000,1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0.159998,0.408926,CSGO-qRr6d-ULt6R-BQjrf-ZqpT5-oBCJC,3,0,8c8bbaa2641a47f5
magixx,76561199063238565,0,Team Spirit,0,0,1,0,0,0.000000,50.000000,2.000000,0.000000,0.500000,2.000000,0,-1,0,0,0,0,0,0,4,2,4,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.166398,0.408926,CSGO-8eWwr-QRykd-Z9XLP-YwLfo-L4zAC,1,0,8c8bbaa2641a47f5
