number,start tick,start frame,freezetime end tick,freezetime end frame,end tick,end frame,end officially tick,end officially frame,team a name,team b name,score team a,score team b,team a side,team b side,team a start money,team b start money,team a equipment value,team b equipment value,team a money spent,team b money spent,team a economy type,team b economy type,duration,end reason,winner name,winner side,overtime number,match checksum
1,11,164,1455,2664,9903,14460,10223,14986,G2 Esports,FaZe Clan,0,1,3,2,12550,22800,5750,27450,200,17000,pistol,pistol,147413,1,FaZe Clan,2,0,45e1ab827f1078e8
2,12459,18873,13739,21283,21099,31901,21419,32355,G2 Esports,FaZe Clan,1,1,3,2,25350,24800,27450,27050,20750,22550,full,full,134338,12,G2 Esports,3,0,45e1ab827f1078e8
3,23761,36267,25041,38339,32476,49061,32796,49527,G2 Esports,FaZe Clan,2,1,3,2,21850,8550,28600,11900,18750,8300,full,force-buy,131925,7,G2 Esports,3,0,45e1ab827f1078e8
4,32796,49527,34076,51879,38904,59123,39448,59905,G2 Esports,FaZe Clan,2,2,3,2,22500,13350,31450,12450,11500,12450,full,force-buy,98949,9,FaZe Clan,2,0,45e1ab827f1078e8
5,39448,59905,53770,81174,60446,90015,60766,90515,G2 Esports,FaZe Clan,2,3,2,3,4000,4000,4250,5350,3250,3550,pistol,pistol,310478,7,FaZe Clan,3,0,45e1ab827f1078e8
6,60766,90515,62046,92910,69507,103689,69827,104153,G2 Esports,FaZe Clan,2,4,2,3,14450,19750,14350,20550,13950,19350,force-buy,semi,135843,7,FaZe Clan,3,0,45e1ab827f1078e8
7,69827,104153,71107,106809,76661,115182,76981,115645,G2 Esports,FaZe Clan,3,4,2,3,17000,19700,17250,23150,16550,18450,force-buy,full,113725,9,G2 Esports,2,0,45e1ab827f1078e8
8,76981,115645,78261,118041,85160,127818,85480,128278,G2 Esports,FaZe Clan,3,5,2,3,18500,9450,21250,9200,15950,9000,full,force-buy,125521,7,FaZe Clan,3,0,45e1ab827f1078e8
9,87699,131795,88979,133854,96339,144166,96659,144624,G2 Esports,FaZe Clan,3,6,2,3,16250,19750,16800,26700,15900,16050,force-buy,full,127563,12,FaZe Clan,3,0,45e1ab827f1078e8
10,96659,144624,97939,146963,103631,154940,103951,155421,G2 Esports,FaZe Clan,3,7,2,3,9950,21150,13950,28100,9450,6150,force-buy,full,106373,8,FaZe Clan,3,0,45e1ab827f1078e8
11,103951,155421,105231,157743,110243,165360,110563,165832,G2 Esports,FaZe Clan,4,7,2,3,15900,32750,16350,27900,15150,18600,force-buy,full,102485,9,G2 Esports,2,0,45e1ab827f1078e8
12,113045,170304,114325,173010,119874,181009,120194,181477,G2 Esports,FaZe Clan,4,8,2,3,18100,21850,22900,22900,15200,21400,full,full,110384,8,FaZe Clan,3,0,45e1ab827f1078e8
13,120194,181477,121474,183856,129845,196219,130165,196719,G2 Esports,FaZe Clan,5,8,2,3,15500,18000,14900,28300,14500,14850,force-buy,full,152011,1,G2 Esports,2,0,45e1ab827f1078e8
14,132723,200834,134003,203050,141019,213112,141339,213568,G2 Esports,FaZe Clan,6,8,2,3,19700,10750,25100,20750,13700,10000,full,force-buy,126604,9,G2 Esports,2,0,45e1ab827f1078e8
15,141339,213568,142619,216061,147348,222629,147668,223075,G2 Esports,FaZe Clan,7,8,2,3,24050,11750,24200,1000,20250,0,full,eco,93432,1,G2 Esports,2,0,45e1ab827f1078e8
16,147668,223075,148948,225337,154353,233348,154897,234102,G2 Esports,FaZe Clan,8,8,2,3,22800,24350,25100,25950,13400,21850,full,full,105929,9,G2 Esports,2,0,45e1ab827f1078e8
17,154897,234102,156177,236453,163818,247494,164138,247940,G2 Esports,FaZe Clan,9,8,2,3,62500,62500,27250,28900,26250,28200,full,full,138091,9,G2 Esports,2,1,45e1ab827f1078e8
18,166195,251310,167475,253494,175194,264423,175514,264887,G2 Esports,FaZe Clan,9,9,2,3,54100,44700,27250,30100,17400,29300,full,full,135214,7,FaZe Clan,3,1,45e1ab827f1078e8
19,175514,264887,176794,267328,182377,275808,182921,276578,G2 Esports,FaZe Clan,9,10,2,3,47900,34100,27750,31550,27250,23550,full,full,112611,7,FaZe Clan,3,1,45e1ab827f1078e8
20,185499,280662,186779,282854,191735,290439,192055,290908,G2 Esports,FaZe Clan,9,11,3,2,62500,62500,29650,27550,28950,27250,full,full,100815,9,FaZe Clan,2,1,45e1ab827f1078e8
21,192055,290908,193335,293403,197058,299273,197058,299273,G2 Esports,FaZe Clan,9,12,3,2,27800,54050,29150,27550,28450,17100,full,full,86255,9,FaZe Clan,2,1,45e1ab827f1078e8
