name,steamid,score,team name,kills,assists,deaths,headshots,hs %,k/d,kast,avg damages per round,avg kills per round,avg death per round,utility_damage_per_round,mvp,rank type,rank,old rank,win count,bomb planted,bomb defused,hostage rescued,health damage,armor damage,utility damage,1v1,1v2,1v3,1v4,1v5,1v1 won,1v2 won,1v3 won,1v4 won,1v5 won,1v1 lost,1v2 lost,1v3 lost,1v4 lost,1v5 lost,first kill,first death,trade kill,trade death,first trade kill,first trade death,1k,2k,3k,4k,5k,htlv 2,htlv,crosshair share code,color,inspect weapon count,match checksum
apEX,76561197989744167,14,Team B,5,4,5,2,40,1.000000,90.000000,53.299999,0.500000,0.500000,0.000000,1,-1,0,0,0,1,0,0,533,110,0,2,3,2,6,2,1,0,0,0,0,1,3,2,6,2,0,0,0,1,0,0,2,0,1,0,0,1.094576,1.000693,CSGO-8fcjw-trwPY-98uXV-7nWbf-ZbJaA,1,0,21962835eb0afc65
ZywOo,76561198113666193,17,Team B,7,0,6,4,57,1.166667,70.000000,75.900002,0.700000,0.600000,0.100000,1,-1,0,0,0,1,0,0,759,52,1,3,4,3,7,3,1,0,0,0,0,2,4,3,7,3,0,1,2,0,0,0,4,0,1,0,0,1.100623,1.086007,CSGO-Ox6TN-476ef-tqKQ2-uC4sv-YSopQ,1,0,21962835eb0afc65
Graviti,76561198179538505,20,Team A,9,2,6,4,44,1.500000,80.000000,93.300003,0.900000,0.600000,0.000000,2,-1,0,0,0,0,0,0,933,169,0,1,2,1,5,1,1,0,0,0,0,0,2,1,5,1,2,1,3,4,0,1,2,2,1,0,0,1.422095,1.369119,CSGO-JULWA-cxmTk-JT7uE-FTVT4-V78WB,1,0,21962835eb0afc65
Maka,76561198045739761,9,Team A,3,6,7,0,0,0.428571,80.000000,48.599998,0.300000,0.700000,0.200000,0,-1,0,0,0,0,0,0,486,40,2,1,2,1,5,1,1,0,0,0,0,0,2,1,5,1,2,1,0,2,0,0,3,0,0,0,0,0.747013,0.496005,CSGO-OX88s-h7Z95-kH2AD-cqdSW-zqLDR,0,0,21962835eb0afc65
Djoko,76561198047876970,15,Team A,8,1,5,5,62,1.600000,80.000000,74.699997,0.800000,0.500000,9.800000,2,-1,0,0,0,0,0,0,747,166,98,2,3,2,6,2,1,0,0,0,0,1,3,2,6,2,1,0,2,0,0,0,2,3,0,0,0,1.319469,1.251342,CSGO-4utRN-hXeik-nKyMt-r6boU-JK5mA,3,0,21962835eb0afc65
ropz,76561197991272318,8,Team B,3,2,8,1,33,0.375000,70.000000,44.000000,0.300000,0.800000,0.200000,0,-1,0,0,0,0,0,0,440,36,2,3,4,3,7,3,1,0,0,0,0,2,4,3,7,3,0,2,0,2,0,0,1,1,0,0,0,0.566154,0.472226,CSGO-MMQuh-Hs3Sj-Qv9zd-VaCmc-3QqNO,4,0,21962835eb0afc65
flameZ,76561197978835160,18,Team B,7,3,7,6,85,1.000000,90.000000,75.699997,0.700000,0.700000,0.100000,1,-1,0,0,0,0,0,0,757,105,1,1,2,1,5,1,1,0,0,0,0,0,2,1,5,1,2,3,1,3,0,2,3,2,0,0,0,1.222580,0.946216,CSGO-iVyCV-6tmzL-SKMdk-5PvRr-YMbEC,4,0,21962835eb0afc65
Ex3rcice,76561198168198200,10,Team A,5,1,7,2,40,0.714286,70.000000,61.299999,0.500000,0.700000,3.800000,0,-1,0,0,0,0,0,0,613,63,38,2,3,2,6,2,1,0,0,0,0,1,3,2,6,2,1,0,2,2,0,0,3,1,0,0,0,0.837708,0.721110,CSGO-QY2B2-LDYFz-iiy3i-w2jWy-vP6FP,2,0,21962835eb0afc65
Lucky,76561198031890115,13,Team A,6,1,5,2,33,1.200000,80.000000,59.299999,0.600000,0.500000,6.000000,1,-1,0,0,0,0,0,0,593,185,60,4,5,4,8,4,2,1,1,1,1,2,4,3,7,3,1,0,2,2,0,0,3,0,1,0,0,1.097322,1.084243,CSGO-qW2GL-L2XNG-9NYj9-5sq8G-HzQRO,4,0,21962835eb0afc65
mezii,76561197973140692,20,Team B,8,0,5,6,75,1.600000,90.000000,55.099998,0.800000,0.500000,1.800000,1,-1,0,0,0,1,0,0,551,60,18,1,2,1,5,1,1,0,0,0,0,0,2,1,5,1,0,1,3,1,0,1,4,2,0,0,0,1.319787,1.193336,CSGO-qKcSJ-3Sfox-kbv4M-jTUFc-NCmDA,0,0,21962835eb0afc65
