number,start tick,start frame,freezetime end tick,freezetime end frame,end tick,end frame,end officially tick,end officially frame,team a name,team b name,score team a,score team b,team a side,team b side,team a start money,team b start money,team a equipment value,team b equipment value,team a money spent,team b money spent,team a economy type,team b economy type,duration,end reason,winner name,winner side,overtime number,match checksum
1,1,1,1267,1683,5885,6997,6205,7382,Team A,Team B,0,1,3,2,4000,4000,4000,4200,3400,3400,pistol,pistol,88529,9,Team B,2,0,24caf48b107978c8
2,6205,7382,7485,9182,13112,15750,13432,16125,Team A,Team B,0,2,3,2,11300,18350,1800,18800,1200,17700,eco,semi,105891,1,Team B,2,0,24caf48b107978c8
3,13432,16125,14712,17773,22084,26312,22404,26691,Team A,Team B,1,2,3,2,22100,18450,22800,20400,21000,3100,full,full,128909,7,Team A,3,0,24caf48b107978c8
4,22404,26691,23684,28593,31837,38313,32157,38690,Team A,Team B,1,3,3,2,20400,26550,27300,26250,17900,25250,full,full,147068,1,Team B,2,0,24caf48b107978c8
5,32157,38690,33437,40509,37645,45532,37965,45911,Team A,Team B,1,4,3,2,12400,19800,21550,27350,11250,12800,force-buy,full,86580,9,Team B,2,0,24caf48b107978c8
6,37965,45911,39245,47740,46605,56375,46925,56770,Team A,Team B,2,4,3,2,14650,24550,3750,24150,3750,12000,eco,full,132414,12,Team A,3,0,24caf48b107978c8
7,46925,56770,48205,58613,54001,65768,54321,66155,Team A,Team B,3,4,3,2,28650,18750,31150,20200,20450,15900,full,full,113863,8,Team A,3,0,24caf48b107978c8
8,56643,69248,57923,70894,61125,74851,61445,75254,Team A,Team B,4,4,3,2,25950,12950,30450,2000,13800,1400,full,eco,70902,8,Team A,3,0,24caf48b107978c8
9,61445,75254,62725,77120,70085,85831,70405,86214,Team A,Team B,5,4,3,2,29900,23550,30450,23850,2900,23050,full,full,133844,12,Team A,3,0,24caf48b107978c8
10,70405,86214,71685,87964,79049,96829,79369,97226,Team A,Team B,5,5,3,2,44150,9200,30150,12650,3700,3150,full,semi,134325,1,Team B,2,0,24caf48b107978c8
11,81407,100062,82687,101912,91350,112365,91670,112752,Team A,Team B,6,5,3,2,47750,24750,32800,27650,20950,12450,full,full,155685,7,Team A,3,0,24caf48b107978c8
12,91670,112752,92950,114641,100942,124241,101486,124893,Team A,Team B,6,6,3,2,45900,28500,31650,26200,21350,26200,full,full,145385,9,Team B,2,0,24caf48b107978c8
13,101486,124893,116921,144801,121239,149779,121559,150165,Team A,Team B,7,6,2,3,4000,4000,4300,4200,3300,3400,pistol,pistol,314914,9,Team A,2,0,24caf48b107978c8
14,121559,150165,122839,151932,129616,159870,129936,160261,Team A,Team B,8,6,2,3,18750,11300,18950,1400,17550,200,semi,eco,122810,9,Team A,2,0,24caf48b107978c8
15,129936,160261,131216,162080,138576,170988,138896,171378,Team A,Team B,8,7,2,3,20450,23400,21900,24350,9200,23050,full,full,135742,12,Team B,3,0,24caf48b107978c8
16,138896,171378,140176,173168,145901,180088,146221,180489,Team A,Team B,9,7,2,3,17450,17800,22200,28950,17300,15200,full,full,110218,1,Team A,2,0,24caf48b107978c8
17,148923,183963,150203,185638,156317,193157,156637,193561,Team A,Team B,10,7,2,3,19150,12200,26100,8750,7000,1400,full,semi,116343,1,Team A,2,0,24caf48b107978c8
18,156637,193561,157917,195386,164009,202728,164329,203154,Team A,Team B,11,7,2,3,30250,22800,26400,26650,7250,18500,full,full,116001,9,Team A,2,0,24caf48b107978c8
19,164329,203154,165609,204895,173684,214592,174004,215004,Team A,Team B,12,7,2,3,40450,19700,27750,13250,16600,13050,full,semi,144739,1,Team A,2,0,24caf48b107978c8
20,176981,218891,178261,220687,185574,229339,185894,229734,Team A,Team B,12,8,2,3,43150,24050,27750,24750,16600,23950,full,full,132212,7,Team B,3,0,24caf48b107978c8
21,185894,229734,187174,231522,193884,239607,194204,239999,Team A,Team B,12,9,2,3,36950,19400,27750,29750,26950,10400,full,full,124935,8,Team B,3,0,24caf48b107978c8
22,194204,239999,195484,241808,200828,248297,200828,248297,Team A,Team B,13,9,2,3,25700,19150,12950,30950,12550,20600,semi,full,105005,9,Team A,2,0,24caf48b107978c8
