number,start tick,start frame,freezetime end tick,freezetime end frame,end tick,end frame,end officially tick,end officially frame,team a name,team b name,score team a,score team b,team a side,team b side,team a start money,team b start money,team a equipment value,team b equipment value,team a money spent,team b money spent,team a economy type,team b economy type,duration,end reason,winner name,winner side,overtime number,match checksum
1,1,1,1263,1663,5547,6664,5867,7065,Team A,Team B,0,1,3,2,4000,4000,4050,4300,2750,3300,pistol,pistol,83295,9,Team B,2,0,da94e61682a859f4
2,5867,7065,7147,8904,13255,16125,13575,16546,Team A,Team B,0,2,3,2,11350,18750,11350,19350,10250,18250,force-buy,semi,113260,9,Team B,2,0,da94e61682a859f4
3,13575,16546,14855,18525,20237,24978,20557,25408,Team A,Team B,0,3,3,2,13400,18250,3200,21350,2800,6450,eco,full,105410,9,Team B,2,0,da94e61682a859f4
4,20557,25408,21837,27286,27882,34402,28202,34807,Team A,Team B,1,3,3,2,25100,30450,26100,22250,24800,3300,full,full,112435,8,Team A,3,0,da94e61682a859f4
5,28202,34807,29482,36620,34610,42892,34930,43281,Team A,Team B,1,4,3,2,18050,34450,29050,26650,9600,25650,full,full,101072,9,Team B,2,0,da94e61682a859f4
6,37056,46004,38336,47702,45334,56145,45654,56533,Team A,Team B,1,5,3,2,21050,26850,22000,27350,20500,12500,force-buy,full,126774,1,Team B,2,0,da94e61682a859f4
7,45654,56533,46934,58439,50727,63007,51047,63439,Team A,Team B,2,5,3,2,15350,32750,26550,25400,12050,8900,full,full,80932,8,Team A,3,0,da94e61682a859f4
8,51047,63439,52327,65236,59687,74155,60007,74543,Team A,Team B,3,5,3,2,20850,31150,28150,25300,8600,24300,full,full,133962,12,Team A,3,0,da94e61682a859f4
9,63014,78408,64294,80161,73395,91027,73715,91418,Team A,Team B,3,6,3,2,29400,13750,27700,20300,22400,10050,full,full,157752,1,Team B,2,0,da94e61682a859f4
10,73715,91418,74995,93271,81799,101469,82119,101888,Team A,Team B,3,7,3,2,17400,22800,20050,27650,14450,16300,semi,full,125649,9,Team B,2,0,da94e61682a859f4
11,84356,104746,85636,106549,92216,114471,92536,114877,Team A,Team B,3,8,3,2,15250,24350,6550,27750,6550,9300,semi,full,121574,9,Team B,2,0,da94e61682a859f4
12,92536,114877,93816,116806,99852,124153,100396,124819,Team A,Team B,4,8,3,2,23800,33100,24900,28150,23600,17650,full,full,115961,8,Team A,3,0,da94e61682a859f4
13,100396,124819,116033,144772,119290,148581,119610,148963,Team A,Team B,4,9,2,3,4000,4000,4300,4250,3300,3250,pistol,pistol,297053,8,Team B,3,0,da94e61682a859f4
14,119610,148963,120890,150926,127644,158931,127964,159333,Team A,Team B,4,10,2,3,10800,18500,2000,20650,1400,17850,eco,semi,124612,8,Team B,3,0,da94e61682a859f4
15,127964,159333,129244,161231,136308,169776,136628,170165,Team A,Team B,5,10,2,3,22000,19300,22900,25000,21600,12450,full,full,130550,1,Team A,2,0,da94e61682a859f4
16,136628,170165,137908,171993,139755,174381,140075,174796,Team A,Team B,5,11,2,3,19100,14450,25500,25150,13250,13350,full,full,52705,8,Team B,3,0,da94e61682a859f4
17,142162,177442,143442,179303,149798,187012,150118,187436,Team A,Team B,5,12,2,3,15350,19450,10900,28000,10300,4100,semi,full,119636,8,Team B,3,0,da94e61682a859f4
18,150118,187436,151398,189433,153902,192654,153902,192654,Team A,Team B,5,13,2,3,15050,35750,18500,30100,17400,15100,force-buy,full,65231,8,Team B,3,0,da94e61682a859f4
